#{"t_start": 1788105490.7061744, "env_id": "None"}
r,l,t
25.0,3,4.961105
75.0,4,4.971795
-25.0,2,4.977246
-75.0,1,4.980135
25.0,3,4.988276
25.0,3,4.996625
175.0,7,5.017044
-25.0,2,5.023277
-75.0,1,5.02677
75.0,4,5.039755
75.0,4,5.052271
25.0,3,5.060821
-25.0,2,5.066181
175.0,6,5.081917
25.0,3,5.089853
-25.0,2,5.095574
-25.0,2,5.101098
75.0,4,5.112197
125.0,5,5.126388
-25.0,2,5.131958
25.0,3,5.140112
-25.0,2,5.145725
25.0,3,5.153831
-25.0,2,5.159611
75.0,4,5.170497
275.0,8,5.19132
175.0,7,5.209436
25.0,3,5.217959
25.0,3,5.225983
-75.0,1,5.228886
-25.0,2,5.234433
25.0,3,5.243187
-75.0,1,5.246186
-75.0,1,5.248985
25.0,3,5.257238
75.0,4,5.267647
275.0,8,5.28803
-75.0,1,5.290751
25.0,3,5.29907
-75.0,1,5.302107
-25.0,2,5.307632
75.0,4,5.317893
-25.0,2,5.323104
-75.0,1,5.325857
-75.0,1,5.328661
-75.0,1,5.331648
-25.0,2,5.337385
-75.0,1,5.340404
25.0,3,5.349449
125.0,5,5.362514
-75.0,1,5.365485
-25.0,2,5.370888
-75.0,1,5.373713
-25.0,2,5.379245
-25.0,2,5.384661
125.0,5,5.397596
-75.0,1,5.400266
175.0,7,5.418076
-75.0,1,5.42105
-75.0,1,5.42402
-75.0,1,5.426854
-75.0,1,5.429476
-75.0,1,5.432118
25.0,3,5.439924
25.0,3,5.447059
-75.0,1,5.449683
25.0,3,5.457498
125.0,5,5.47042
-25.0,2,5.475784
-25.0,2,5.481095
-75.0,1,5.483918
75.0,4,5.493865
-25.0,2,5.499086
275.0,8,5.519318
25.0,3,5.52713
-75.0,1,5.530311
-75.0,1,5.533574
-75.0,1,5.536634
25.0,3,5.544629
-75.0,1,5.547554
125.0,5,5.560664
-25.0,2,5.565751
-75.0,1,5.56856
-75.0,1,5.571494
-25.0,2,5.576644
475.0,10,5.601057
175.0,6,5.616403
-75.0,1,5.619775
-25.0,2,5.626233
-75.0,1,5.629193
175.0,6,5.644943
-75.0,1,5.647968
-75.0,1,5.650737
-25.0,2,5.65609
-25.0,2,5.662139
-75.0,1,5.665256
-75.0,1,5.668255
-25.0,2,5.673748
25.0,3,5.681426
-25.0,2,5.686907
75.0,4,5.697172
-75.0,1,5.699859
-25.0,2,5.704798
-75.0,1,5.707293
175.0,6,5.72384
-75.0,1,5.726796
-25.0,2,5.732435
-75.0,1,5.735161
275.0,8,5.755651
-75.0,1,5.758477
-25.0,2,5.763583
-75.0,1,5.766185
-25.0,2,5.771546
-25.0,2,5.77675
75.0,4,5.786765
-25.0,2,5.791907
25.0,3,5.799296
-75.0,1,5.801964
-75.0,1,5.804651
-75.0,1,5.807428
-75.0,1,5.810201
175.0,7,5.827642
-25.0,2,5.832857
25.0,3,5.841025
25.0,3,5.850553
25.0,3,5.859805
-25.0,2,5.865562
-75.0,1,5.868959
-75.0,1,5.872551
-75.0,1,5.875561
475.0,10,5.901365
-25.0,2,5.90677
-75.0,1,5.909676
-25.0,2,5.915232
-25.0,2,5.920686
-25.0,2,5.926137
75.0,4,5.936675
25.0,3,5.945089
-25.0,2,5.950692
75.0,4,5.961845
-25.0,2,5.967615
25.0,3,5.976549
-25.0,2,5.983543
-25.0,2,5.990213
-25.0,2,5.996484
-75.0,1,5.999742
-25.0,2,6.005781
-75.0,1,6.009102
-75.0,1,6.012685
375.0,9,6.037595
25.0,3,6.045423
75.0,4,6.056131
-75.0,1,6.059263
-75.0,1,6.062126
-25.0,2,6.068063
25.0,3,6.076077
-25.0,2,6.081449
-75.0,1,6.084317
25.0,3,6.092426
-75.0,1,6.095305
-25.0,2,6.100864
75.0,4,6.11149
-75.0,1,6.114538
475.0,10,6.141565
-25.0,2,6.147094
75.0,4,6.157349
-25.0,2,6.162832
175.0,6,6.178581
-25.0,2,6.183887
-75.0,1,6.186666
-25.0,2,6.192199
-75.0,1,6.195083
-75.0,1,6.197723
25.0,3,6.205303
-75.0,1,6.208055
25.0,3,6.215645
-25.0,2,6.220812
-75.0,1,6.223443
25.0,3,6.231399
125.0,5,6.564264
275.0,8,6.586111
-75.0,1,6.589152
-75.0,1,6.592014
-75.0,1,6.594839
75.0,4,6.605457
-25.0,2,6.610759
75.0,4,6.621722
475.0,10,6.647873
25.0,3,6.655118
125.0,5,6.669013
275.0,8,6.689907
-25.0,2,6.695254
-75.0,1,6.698371
-75.0,1,6.701324
75.0,4,6.712371
75.0,4,6.723201
475.0,10,6.749319
825.0,13,6.78366
25.0,3,6.791691
75.0,4,6.802759
175.0,7,6.821446
575.0,11,6.851722
125.0,5,6.865717
75.0,4,6.876357
-75.0,1,6.879326
175.0,7,6.89793
375.0,9,6.921634
25.0,3,6.930038
-25.0,2,6.935535
175.0,6,6.951123
-25.0,2,6.956405
75.0,4,6.96717
-75.0,1,6.970094
275.0,8,6.990494
75.0,4,7.000795
-25.0,2,7.006055
1125.0,19,7.053596
75.0,4,7.064501
25.0,3,7.072645
175.0,6,7.087952
125.0,5,7.10036
-75.0,1,7.103284
-75.0,1,7.106036
275.0,8,7.126819
125.0,5,7.14042
-25.0,2,7.146875
475.0,10,7.174356
-25.0,2,7.180651
-75.0,1,7.183932
-25.0,2,7.189938
-25.0,2,7.195925
-75.0,1,7.198821
175.0,6,7.214083
-75.0,1,7.217019
175.0,6,7.232852
-75.0,1,7.235826
475.0,10,7.263686
275.0,8,7.287057
-75.0,1,7.290105
-25.0,2,7.296083
1075.0,18,7.346773
25.0,3,7.354792
175.0,7,7.372977
175.0,7,7.391452
-25.0,2,7.396811
175.0,6,7.411781
25.0,3,7.42063
175.0,7,7.439235
-75.0,1,7.4422
175.0,7,7.460525
175.0,6,7.47601
25.0,3,7.48402
175.0,7,7.502263
275.0,8,7.523996
-75.0,1,7.526826
25.0,3,7.534741
-75.0,1,7.537673
-75.0,1,7.54059
-25.0,2,7.546407
875.0,14,7.581456
25.0,3,7.589179
675.0,12,7.619281
25.0,3,7.627983
25.0,3,7.635665
25.0,3,7.643524
125.0,5,7.656102
-75.0,1,7.659522
-75.0,1,7.662652
125.0,5,7.675243
125.0,5,7.687907
25.0,3,7.695763
-25.0,2,7.701054
-25.0,2,7.70645
25.0,3,7.714441
25.0,3,7.72223
175.0,7,7.739876
25.0,3,7.747746
475.0,10,7.772999
275.0,8,7.793553
675.0,12,7.823387
175.0,6,7.839172
-25.0,2,7.844555
-75.0,1,7.847786
275.0,8,7.869458
25.0,3,7.877519
-25.0,2,7.882808
-75.0,1,7.885599
25.0,3,7.893934
-75.0,1,7.896907
-75.0,1,7.899877
125.0,5,7.913945
75.0,4,7.925523
-25.0,2,8.268147
475.0,10,8.295366
-25.0,2,8.301365
-25.0,2,8.306851
925.0,15,8.348055
175.0,7,8.367849
-25.0,2,8.373741
-75.0,1,8.376871
25.0,3,8.38517
125.0,5,8.397536
-75.0,1,8.400593
175.0,7,8.419546
-75.0,1,8.422704
175.0,7,8.442366
25.0,3,8.450307
75.0,4,8.460839
175.0,7,8.479035
25.0,3,8.487385
475.0,10,8.512982
275.0,8,8.534469
75.0,4,8.544886
-75.0,1,8.548011
75.0,4,8.558884
1175.0,20,8.612277
-25.0,2,8.618394
25.0,3,8.627136
25.0,3,8.635261
75.0,4,8.645815
475.0,10,8.672213
75.0,4,8.683061
-75.0,1,8.685852
-25.0,2,8.693582
75.0,4,8.704382
-75.0,1,8.707317
-75.0,1,8.710454
75.0,4,8.721216
25.0,3,8.729635
175.0,6,8.744987
75.0,4,8.755157
-75.0,1,8.757873
75.0,4,8.767862
-75.0,1,8.770678
1025.0,17,8.813124
-25.0,2,8.81839
175.0,6,8.833554
675.0,12,8.864789
-75.0,1,8.867597
-25.0,2,8.873045
375.0,9,8.895642
-25.0,2,8.900938
-75.0,1,8.903943
-25.0,2,8.909292
-25.0,2,8.914832
-75.0,1,8.917662
175.0,6,8.93267
-75.0,1,8.935539
575.0,11,8.962313
25.0,3,8.970021
-75.0,1,8.972691
-75.0,1,8.975519
1025.0,17,9.019425
125.0,5,9.032562
675.0,12,9.063533
175.0,6,9.079405
75.0,4,9.090152
-75.0,1,9.09322
125.0,5,9.106695
125.0,5,9.120492
825.0,13,9.153899
175.0,7,9.172162
-75.0,1,9.175406
-25.0,2,9.182161
375.0,9,9.233128
-75.0,1,9.240517
675.0,12,9.313433
-75.0,1,9.317586
-75.0,1,9.323771
75.0,4,9.336699
925.0,15,9.391592
-25.0,2,9.396895
275.0,8,9.41681
25.0,3,9.425391
-25.0,2,9.43099
175.0,7,9.448425
375.0,9,9.471539
-75.0,1,9.474375
175.0,6,9.489606
275.0,8,9.509109
75.0,4,9.51998
25.0,3,9.528212
-25.0,2,9.53369
-75.0,1,9.5366
125.0,5,9.549049
75.0,4,9.559016
75.0,4,9.568971
75.0,4,9.579658
-75.0,1,9.58272
25.0,3,9.590579
-75.0,1,9.593101
-25.0,2,9.598302
925.0,15,9.637282
25.0,3,9.644951
1175.0,20,9.694375
-25.0,2,9.6999
25.0,3,9.708366
-25.0,2,9.713932
975.0,16,10.066235
-25.0,2,10.071882
75.0,4,10.082045
375.0,9,10.104222
675.0,12,10.135036
-75.0,1,10.138628
125.0,5,10.153867
75.0,4,10.164289
575.0,11,10.192685
-25.0,2,10.198156
125.0,5,10.211867
175.0,6,10.227329
125.0,5,10.240845
75.0,4,10.251481
175.0,7,10.269046
-25.0,2,10.274366
-25.0,2,10.279926
-75.0,1,10.28286
-25.0,2,10.288466
75.0,4,10.298912
275.0,8,10.320468
125.0,5,10.334479
175.0,7,10.352432
1375.0,24,10.412063
675.0,12,10.444222
-75.0,1,10.447113
25.0,3,10.45504
175.0,6,10.46956
25.0,3,10.47786
-75.0,1,10.480958
25.0,3,10.489411
875.0,14,10.52406
-25.0,2,10.529286
125.0,5,10.542686
-25.0,2,10.547825
-75.0,1,10.550546
-25.0,2,10.555788
175.0,7,10.572754
475.0,10,10.596725
-75.0,1,10.59949
-25.0,2,10.604731
475.0,10,10.631478
475.0,10,10.657282
125.0,5,10.670312
75.0,4,10.680799
-75.0,1,10.68367
75.0,4,10.693748
-75.0,1,10.696297
25.0,3,10.70386
875.0,14,10.73936
25.0,3,10.746749
25.0,3,10.754211
275.0,8,10.773819
-25.0,2,10.778936
75.0,4,10.789438
-75.0,1,10.792305
175.0,7,10.809928
175.0,6,10.824323
175.0,7,10.841536
25.0,3,10.849843
25.0,3,10.858608
-75.0,1,10.861672
-75.0,1,10.864643
75.0,4,10.875529
-75.0,1,10.878664
25.0,3,10.886686
675.0,12,10.91689
75.0,4,10.927848
175.0,6,10.943316
375.0,9,10.96516
-25.0,2,10.970244
-25.0,2,10.975502
-25.0,2,10.981315
-25.0,2,10.987494
75.0,4,10.998232
25.0,3,11.006008
75.0,4,11.016218
175.0,6,11.03173
-25.0,2,11.037099
1075.0,18,11.083332
-75.0,1,11.086146
-25.0,2,11.091427
125.0,5,11.106452
275.0,8,11.127196
-25.0,2,11.132615
25.0,3,11.140909
275.0,8,11.161146
175.0,7,11.178528
25.0,3,11.186445
-75.0,1,11.189176
125.0,5,11.201502
275.0,8,11.221213
-25.0,2,11.226026
-75.0,1,11.228893
75.0,4,11.238766
-25.0,2,11.243707
75.0,4,11.253793
-75.0,1,11.256299
75.0,4,11.266354
675.0,12,11.296996
375.0,9,11.319525
375.0,9,11.342419
375.0,9,11.680313
75.0,4,11.690954
25.0,3,11.698535
675.0,12,11.728091
25.0,3,11.736033
125.0,5,11.748953
-25.0,2,11.754152
1125.0,19,11.803601
-75.0,1,11.806795
275.0,8,11.828801
-25.0,2,11.83493
475.0,10,11.862525
275.0,8,11.88276
125.0,5,11.895355
175.0,6,11.910988
25.0,3,11.918695
375.0,9,11.943106
-25.0,2,11.948514
-75.0,1,11.951236
25.0,3,11.959269
-75.0,1,11.962227
-25.0,2,11.967645
75.0,4,11.978096
675.0,12,12.010314
-75.0,1,12.013258
-75.0,1,12.016153
475.0,10,12.041959
-75.0,1,12.044852
175.0,7,12.064477
-25.0,2,12.070307
-75.0,1,12.073489
75.0,4,12.084048
-75.0,1,12.08702
575.0,11,12.114825
75.0,4,12.125764
125.0,5,12.138891
675.0,12,12.168832
125.0,5,12.182059
175.0,6,12.197756
75.0,4,12.208237
75.0,4,12.21875
125.0,5,12.231112
1025.0,17,12.274731
25.0,3,12.283223
175.0,6,12.299459
-75.0,1,12.30263
1525.0,28,12.376686
175.0,7,12.394285
175.0,6,12.409207
75.0,4,12.419827
125.0,5,12.432699
375.0,9,12.45597
-25.0,2,12.460776
25.0,3,12.467919
-25.0,2,12.474423
-75.0,1,12.477754
75.0,4,12.488935
-75.0,1,12.4918
275.0,8,12.513608
25.0,3,12.521383
-25.0,2,12.526673
-25.0,2,12.532279
175.0,6,12.548141
175.0,7,12.567487
75.0,4,12.578316
-75.0,1,12.581391
125.0,5,12.594416
275.0,8,12.615248
-75.0,1,12.618196
-25.0,2,12.624901
175.0,7,12.643047
25.0,3,12.650437
925.0,15,12.68814
75.0,4,12.698141
475.0,10,12.722969
1075.0,18,12.766877
-25.0,2,12.772126
-75.0,1,12.774837
25.0,3,12.782891
175.0,7,12.800377
175.0,7,12.818377
25.0,3,12.826158
275.0,8,12.847121
25.0,3,12.85752
275.0,8,12.878217
125.0,5,12.89122
-75.0,1,12.894015
-75.0,1,12.896724
125.0,5,12.910137
175.0,7,12.929025
25.0,3,12.937136
75.0,4,12.947731
475.0,10,12.972286
125.0,5,12.985013
-75.0,1,12.987927
-75.0,1,12.99082
-25.0,2,12.996395
-75.0,1,12.999333
-25.0,2,13.004832
-75.0,1,13.008441
-75.0,1,13.012021
-25.0,2,13.34266
125.0,5,13.356185
25.0,3,13.364316
-75.0,1,13.367357
-75.0,1,13.370347
75.0,4,13.380984
175.0,6,13.39662
-25.0,2,13.401958
25.0,3,13.40986
275.0,8,13.431139
175.0,6,13.446743
675.0,12,13.476117
125.0,5,13.489153
375.0,9,13.512551
-25.0,2,13.518097
175.0,6,13.533942
25.0,3,13.541613
875.0,14,13.575897
475.0,10,13.601283
25.0,3,13.609373
675.0,12,13.642741
175.0,6,13.658273
75.0,4,13.669177
125.0,5,13.682537
-75.0,1,13.685484
1025.0,17,13.727309
-75.0,1,13.730385
1075.0,18,13.77509
175.0,7,13.793693
-75.0,1,13.796537
175.0,6,13.812274
75.0,4,13.822931
-75.0,1,13.825813
925.0,15,13.864608
975.0,16,13.904837
-75.0,1,13.907676
1025.0,17,13.949951
-75.0,1,13.952829
575.0,11,13.980407
825.0,13,14.015301
-25.0,2,14.021853
175.0,6,14.037319
825.0,13,14.069567
125.0,5,14.083149
-25.0,2,14.088752
125.0,5,14.10217
75.0,4,14.112577
-25.0,2,14.117855
75.0,4,14.129022
25.0,3,14.136931
25.0,3,14.145296
275.0,8,14.165748
675.0,12,14.19595
-75.0,1,14.198585
875.0,14,14.232551
675.0,12,14.261592
-75.0,1,14.264328
-25.0,2,14.269452
-75.0,1,14.272468
-75.0,1,14.275426
175.0,6,14.291032
75.0,4,14.301054
275.0,8,14.321303
-75.0,1,14.324138
75.0,4,14.334771
125.0,5,14.347621
-25.0,2,14.353075
375.0,9,14.375144
75.0,4,14.385629
25.0,3,14.393474
-25.0,2,14.398722
125.0,5,14.410806
-75.0,1,14.413524
25.0,3,14.422257
175.0,7,14.440244
125.0,5,14.453429
575.0,11,14.481516
175.0,6,14.497401
275.0,8,14.517825
125.0,5,14.531523
25.0,3,14.539809
575.0,11,14.567711
575.0,11,14.595265
125.0,5,14.60835
-25.0,2,14.613683
75.0,4,14.625172
-25.0,2,14.630495
-75.0,1,14.633279
175.0,7,14.651327
-75.0,1,14.654177
175.0,7,14.970411
25.0,3,14.977924
25.0,3,14.985797
-75.0,1,14.988587
475.0,10,15.013316
125.0,5,15.025494
-25.0,2,15.031234
75.0,4,15.042617
825.0,13,15.075883
675.0,12,15.106313
975.0,16,15.1467
-25.0,2,15.152046
875.0,14,15.188122
675.0,12,15.218577
175.0,6,15.233812
175.0,6,15.247939
-25.0,2,15.253274
-75.0,1,15.256055
75.0,4,15.266373
375.0,9,15.289437
75.0,4,15.299454
-25.0,2,15.304576
-75.0,1,15.307451
25.0,3,15.315496
-75.0,1,15.318472
125.0,5,15.331778
575.0,11,15.359575
25.0,3,15.367536
175.0,7,15.384913
825.0,13,15.418637
75.0,4,15.429972
-25.0,2,15.435718
125.0,5,15.449352
75.0,4,15.46035
-75.0,1,15.463183
475.0,10,15.489691
-25.0,2,15.495121
975.0,16,15.535508
-75.0,1,15.538482
1025.0,17,15.582616
75.0,4,15.594082
-25.0,2,15.600609
25.0,3,15.608856
125.0,5,15.623394
75.0,4,15.633862
-75.0,1,15.636568
-75.0,1,15.639454
575.0,11,15.667806
-75.0,1,15.670627
-75.0,1,15.673488
175.0,6,15.689109
-75.0,1,15.691888
275.0,8,15.712087
-75.0,1,15.714879
-25.0,2,15.720011
75.0,4,15.729807
825.0,13,15.762183
125.0,5,15.774168
25.0,3,15.781412
675.0,12,15.811121
-25.0,2,15.816468
-75.0,1,15.819312
125.0,5,15.83227
575.0,11,15.860718
-25.0,2,15.865849
125.0,5,15.878247
-25.0,2,15.883652
-25.0,2,15.88921
875.0,14,15.931636
375.0,9,15.957108
125.0,5,15.96964
75.0,4,15.980113
25.0,3,15.987924
25.0,3,15.995601
-75.0,1,15.998519
175.0,6,16.01352
-75.0,1,16.016167
375.0,9,16.039076
-25.0,2,16.044868
175.0,6,16.060354
175.0,7,16.078265
-75.0,1,16.081272
175.0,6,16.096786
-75.0,1,16.099729
275.0,8,16.119722
25.0,3,16.127446
-75.0,1,16.130312
25.0,3,16.138469
-25.0,2,16.143849
175.0,6,16.159536
25.0,3,16.167001
-25.0,2,16.172093
125.0,5,16.184809
75.0,4,16.195041
-75.0,1,16.19799
1025.0,17,16.240622
375.0,9,16.262417
-25.0,2,16.267372
25.0,3,16.274668
475.0,10,16.629549
275.0,8,16.650243
-25.0,2,16.655507
125.0,5,16.668452
-75.0,1,16.671399
375.0,9,16.694299
-25.0,2,16.699915
75.0,4,16.710069
575.0,11,16.737198
25.0,3,16.745116
275.0,8,16.765233
-75.0,1,16.768061
25.0,3,16.775618
-25.0,2,16.781261
1025.0,17,16.82413
25.0,3,16.831867
25.0,3,16.83963
125.0,5,16.852481
-75.0,1,16.855666
-75.0,1,16.859106
125.0,5,16.873037
175.0,6,16.889065
1425.0,25,16.95141
475.0,10,16.976628
25.0,3,16.984494
-75.0,1,16.987423
-25.0,2,16.993017
575.0,11,17.021018
75.0,4,17.031617
175.0,6,17.047364
125.0,5,17.061099
1025.0,17,17.105321
675.0,12,17.137088
125.0,5,17.150474
175.0,6,17.16626
-75.0,1,17.169176
-75.0,1,17.172032
25.0,3,17.180208
25.0,3,17.188239
-25.0,2,17.193785
375.0,9,17.216284
-75.0,1,17.219069
575.0,11,17.247043
125.0,5,17.260131
125.0,5,17.274058
-75.0,1,17.277084
25.0,3,17.285173
375.0,9,17.309376
125.0,5,17.322856
575.0,11,17.35144
175.0,6,17.367235
175.0,7,17.385725
175.0,6,17.400809
275.0,8,17.421184
75.0,4,17.431632
75.0,4,17.441835
1025.0,17,17.485015
125.0,5,17.49783
75.0,4,17.508151
825.0,13,17.539744
125.0,5,17.553141
-75.0,1,17.5559
-75.0,1,17.558682
75.0,4,17.569951
1025.0,17,17.613684
175.0,7,17.632261
75.0,4,17.642159
-75.0,1,17.645153
375.0,9,17.66723
25.0,3,17.674745
175.0,6,17.689809
825.0,13,17.72064
-75.0,1,17.723321
-25.0,2,17.728394
-75.0,1,17.731465
175.0,6,17.747712
-25.0,2,17.753188
-75.0,1,17.756017
75.0,4,17.76608
-25.0,2,17.771124
-75.0,1,17.773998
-75.0,1,17.776756
-75.0,1,17.779539
-75.0,1,17.78212
875.0,14,17.816461
275.0,8,17.838375
-75.0,1,17.841256
175.0,7,17.861415
175.0,6,17.877356
275.0,8,17.898101
25.0,3,17.90627
-25.0,2,17.911811
75.0,4,17.92171
25.0,3,17.929244
75.0,4,17.939409
475.0,10,18.27662
825.0,13,18.308513
125.0,5,18.321172
25.0,3,18.328845
125.0,5,18.34265
-25.0,2,18.348381
1125.0,19,18.398533
175.0,7,18.416733
25.0,3,18.42511
25.0,3,18.432936
-75.0,1,18.435751
875.0,14,18.471998
175.0,6,18.48672
175.0,6,18.501692
275.0,8,18.520752
75.0,4,18.530427
25.0,3,18.538143
25.0,3,18.546191
-75.0,1,18.549217
175.0,7,18.566171
475.0,10,18.591924
175.0,7,18.60952
475.0,10,18.635997
-75.0,1,18.638995
-75.0,1,18.641721
375.0,9,18.664168
925.0,15,18.702054
-25.0,2,18.707703
-75.0,1,18.710577
125.0,5,18.723512
25.0,3,18.73107
275.0,8,18.752151
275.0,8,18.772694
275.0,8,18.794678
-25.0,2,18.799989
1225.0,21,18.855077
-75.0,1,18.858224
75.0,4,18.869153
125.0,5,18.883117
1275.0,22,18.943775
675.0,12,18.979628
375.0,9,19.004938
475.0,10,19.03189
75.0,4,19.042436
275.0,8,19.062414
925.0,15,19.101348
175.0,6,19.116834
-25.0,2,19.121932
875.0,14,19.157569
25.0,3,19.165214
175.0,7,19.183228
-25.0,2,19.188585
-25.0,2,19.193764
125.0,5,19.2066
-75.0,1,19.209299
175.0,7,19.226124
-25.0,2,19.232168
925.0,15,19.27128
75.0,4,19.281902
