#{"t_start": 1788183470.7452114, "env_id": "None"}
r,l,t
75.0,3,10.242446
-125.0,1,10.246626
-25.0,2,10.256371
1125.0,15,10.341248
75.0,3,10.351822
1375.0,20,10.421843
-25.0,2,10.428729
75.0,3,10.438779
-25.0,2,10.445889
1175.0,16,10.873747
-25.0,2,10.881521
225.0,4,10.895886
1425.0,21,10.969936
275.0,6,10.990903
225.0,4,11.005267
775.0,11,11.043446
-25.0,2,11.051847
275.0,5,11.068754
275.0,6,11.088806
275.0,5,11.10516
225.0,4,11.119113
375.0,7,11.141498
-25.0,2,11.148492
-25.0,2,11.155658
-125.0,1,11.158833
-25.0,2,11.165575
225.0,4,11.179541
475.0,8,11.206476
275.0,5,11.221919
375.0,7,11.242699
1575.0,24,11.314946
875.0,12,11.35413
-125.0,1,11.358713
575.0,9,11.389145
75.0,3,11.400294
-125.0,1,11.404635
75.0,3,11.414654
1075.0,14,11.463938
-25.0,2,11.470739
275.0,5,11.488744
-25.0,2,11.495023
-125.0,1,11.498922
575.0,9,11.527385
675.0,10,11.559134
75.0,3,11.568644
675.0,10,11.598942
675.0,10,11.629038
275.0,5,11.642973
225.0,4,11.655591
-125.0,1,11.658637
225.0,4,11.673026
-125.0,1,11.677495
75.0,3,11.687217
1075.0,14,11.731427
75.0,3,11.740115
75.0,3,11.747956
475.0,8,11.769883
275.0,6,11.788067
-125.0,1,11.790845
375.0,7,11.813021
275.0,6,11.833001
375.0,7,11.854776
75.0,3,11.864337
75.0,3,11.873394
-125.0,1,11.877188
275.0,5,11.891454
1175.0,16,11.940124
225.0,4,11.953373
275.0,6,11.973412
575.0,9,12.002043
-25.0,2,12.008595
-25.0,2,12.015655
-25.0,2,12.022732
-25.0,2,12.028995
225.0,4,12.041008
75.0,3,12.05121
225.0,4,12.064373
275.0,6,12.085199
-25.0,2,12.092679
1275.0,18,12.148825
-125.0,1,12.151508
-25.0,2,12.157937
275.0,5,12.172597
475.0,8,12.196801
-25.0,2,12.203759
75.0,3,12.212971
475.0,8,12.239802
375.0,7,12.263004
75.0,3,12.274285
-125.0,1,12.277289
275.0,5,12.292811
475.0,8,12.315616
-25.0,2,12.322249
-125.0,1,12.325066
225.0,4,12.338666
375.0,7,12.362411
225.0,4,12.376484
1425.0,21,12.443877
1475.0,22,12.906337
1125.0,15,12.965868
475.0,8,12.995208
1475.0,22,13.075789
475.0,8,13.103715
-25.0,2,13.110538
675.0,10,13.14444
1025.0,13,13.183986
275.0,6,13.202522
75.0,3,13.211837
575.0,9,13.238184
375.0,7,13.259761
-25.0,2,13.266509
225.0,4,13.278919
1025.0,13,13.314503
-125.0,1,13.31716
675.0,10,13.348541
-125.0,1,13.351464
375.0,7,13.371315
-25.0,2,13.377248
-125.0,1,13.381103
225.0,4,13.391964
-125.0,1,13.395545
775.0,11,13.425388
225.0,4,13.438047
275.0,5,13.459437
875.0,12,13.495692
275.0,5,13.51003
275.0,6,13.527559
225.0,4,13.538602
225.0,4,13.55046
275.0,5,13.564372
1225.0,17,13.617948
75.0,3,13.627526
275.0,6,13.646867
-125.0,1,13.649619
1775.0,28,13.753767
1225.0,17,13.8058
275.0,5,13.819842
575.0,9,13.843888
-25.0,2,13.850021
275.0,5,13.863489
-125.0,1,13.866829
225.0,4,13.877434
-125.0,1,13.881145
475.0,8,13.904006
75.0,3,13.912133
-25.0,2,13.918101
475.0,8,13.939979
375.0,7,13.959317
225.0,4,13.970851
-125.0,1,13.973851
275.0,5,13.988294
475.0,8,14.010224
-125.0,1,14.013843
-25.0,2,14.019772
375.0,7,14.038159
75.0,3,14.047359
1125.0,15,14.088712
225.0,4,14.099601
675.0,10,14.127226
1275.0,18,14.179433
-25.0,2,14.184992
-125.0,1,14.188284
75.0,3,14.197623
375.0,7,14.219427
375.0,7,14.243107
75.0,3,14.252522
775.0,11,14.291762
1075.0,14,14.337256
-125.0,1,14.341581
275.0,5,14.357228
375.0,7,14.385041
75.0,3,14.394704
225.0,4,14.406508
675.0,10,14.436646
275.0,5,14.450834
-125.0,1,14.453378
-125.0,1,14.456912
-25.0,2,14.461751
-125.0,1,14.465371
-25.0,2,14.470845
-125.0,1,14.473471
-125.0,1,14.476267
-25.0,2,14.810664
275.0,5,14.825385
75.0,3,14.833985
-125.0,1,14.837759
-125.0,1,14.84055
675.0,10,14.868114
-25.0,2,14.873971
75.0,3,14.88216
475.0,8,14.903955
275.0,6,14.92075
875.0,12,14.954103
1075.0,14,14.993211
-25.0,2,14.999096
275.0,6,15.016463
75.0,3,15.02536
1075.0,14,15.063529
675.0,10,15.091234
75.0,3,15.099456
875.0,12,15.133744
675.0,10,15.162367
275.0,5,15.175995
-125.0,1,15.17883
1225.0,17,15.226576
-125.0,1,15.229405
1275.0,18,15.278546
375.0,7,15.29818
375.0,7,15.318801
225.0,4,15.330437
-125.0,1,15.333108
1125.0,15,15.374639
1175.0,16,15.424424
-125.0,1,15.42869
1225.0,17,15.479185
-125.0,1,15.482946
775.0,11,15.515615
1125.0,15,15.563744
275.0,6,15.582502
1025.0,13,15.632007
275.0,5,15.647136
-25.0,2,15.653394
275.0,5,15.66795
225.0,4,15.680198
275.0,6,15.702921
275.0,6,15.722564
1375.0,20,15.782121
-125.0,1,15.785495
1675.0,26,15.868542
-125.0,1,15.872151
-25.0,2,15.878896
-125.0,1,15.882086
-125.0,1,15.885796
275.0,6,15.903112
225.0,4,15.916165
475.0,8,15.940098
-125.0,1,15.943862
225.0,4,15.956237
275.0,5,15.971412
775.0,11,16.004761
225.0,4,16.015702
775.0,11,16.045192
75.0,3,16.053342
375.0,7,16.072599
275.0,5,16.086556
775.0,11,16.116885
275.0,6,16.134705
475.0,8,16.158601
275.0,5,16.173763
75.0,3,16.184557
775.0,11,16.217838
1275.0,18,16.28479
225.0,4,16.298892
-25.0,2,16.306744
-125.0,1,16.310532
375.0,7,16.332316
-125.0,1,16.335535
375.0,7,16.681282
75.0,3,16.690494
1075.0,14,16.729702
275.0,5,16.743428
1325.0,19,16.803515
875.0,12,16.838412
1175.0,16,16.882998
1775.0,28,16.964225
275.0,6,16.981905
475.0,8,17.005188
-125.0,1,17.009161
225.0,4,17.021435
1025.0,13,17.059086
-25.0,2,17.065141
-125.0,1,17.068186
75.0,3,17.077174
-125.0,1,17.080179
275.0,5,17.095108
775.0,11,17.127261
675.0,10,17.155274
1025.0,13,17.190678
225.0,4,17.201556
-25.0,2,17.20729
275.0,5,17.221845
1125.0,15,17.264118
-25.0,2,17.269933
1175.0,16,17.316715
-125.0,1,17.319506
1225.0,17,17.378801
225.0,4,17.391217
-25.0,2,17.3982
75.0,3,17.408566
275.0,5,17.428211
275.0,5,17.447254
-125.0,1,17.450403
775.0,11,17.484578
-125.0,1,17.488265
-125.0,1,17.49133
375.0,7,17.512182
475.0,8,17.53687
-125.0,1,17.540048
-25.0,2,17.546274
1225.0,17,17.596741
275.0,5,17.610784
1225.0,17,17.657952
275.0,6,17.676079
775.0,11,17.707331
-25.0,2,17.713643
275.0,5,17.727383
-25.0,2,17.733515
1175.0,16,17.784179
575.0,9,17.813756
275.0,5,17.828502
225.0,4,17.843365
75.0,3,17.852769
75.0,3,17.863047
-125.0,1,17.867036
275.0,6,17.885959
675.0,10,17.917258
475.0,8,17.94156
375.0,7,17.962615
-125.0,1,17.965624
375.0,7,17.985373
775.0,11,18.017592
-125.0,1,18.02059
75.0,3,18.029387
-25.0,2,18.034692
275.0,6,18.053669
75.0,3,18.062145
-25.0,2,18.067577
275.0,5,18.08161
225.0,4,18.099764
1725.0,27,18.174295
-25.0,2,18.179537
75.0,3,18.188363
675.0,10,18.547032
675.0,10,18.574871
275.0,5,18.591107
-125.0,1,18.595779
575.0,9,18.621433
275.0,6,18.639535
775.0,11,18.669471
775.0,11,18.699179
275.0,6,18.716693
1225.0,17,18.76208
275.0,6,18.779195
275.0,5,18.792582
-125.0,1,18.795794
-125.0,1,18.799423
275.0,5,18.812514
1925.0,31,18.900639
675.0,10,18.928363
275.0,6,18.946017
775.0,11,18.976482
225.0,4,18.988593
275.0,6,19.004766
1475.0,22,19.064867
875.0,12,19.09967
775.0,11,19.132546
275.0,5,19.148354
75.0,3,19.15713
-25.0,2,19.163225
1675.0,26,19.239668
1525.0,23,19.30874
775.0,11,19.339839
1325.0,19,19.393056
475.0,8,19.417069
225.0,4,19.428338
225.0,4,19.440806
1475.0,22,19.509625
225.0,4,19.522561
1025.0,13,19.567463
275.0,5,19.584318
1525.0,23,19.6558
875.0,12,19.689672
575.0,9,19.715394
75.0,3,19.723947
275.0,6,19.740541
1025.0,13,19.776831
-125.0,1,19.779423
-25.0,2,19.785095
-125.0,1,19.787633
475.0,8,19.810494
-125.0,1,19.81394
275.0,6,19.830735
75.0,3,19.840435
1525.0,23,19.90784
-125.0,1,19.9112
1025.0,13,19.951047
475.0,8,19.976582
75.0,3,19.986339
275.0,6,20.003259
75.0,3,20.014207
225.0,4,20.027201
1775.0,28,20.464327
75.0,3,20.473189
275.0,5,20.489123
1425.0,21,20.549744
375.0,7,20.570377
75.0,3,20.579473
225.0,4,20.591597
1075.0,14,20.64368
275.0,6,20.662367
275.0,6,20.681142
475.0,8,20.703241
225.0,4,20.715042
75.0,3,20.72429
75.0,3,20.732495
-125.0,1,20.736548
375.0,7,20.756521
675.0,10,20.784127
375.0,7,20.806381
675.0,10,20.839769
-25.0,2,20.846898
575.0,9,20.875936
1125.0,15,20.974373
-25.0,2,20.990332
-125.0,1,20.998509
1175.0,16,21.067059
1275.0,18,21.127739
1475.0,22,21.197964
225.0,4,21.209973
1725.0,27,21.301903
875.0,12,21.340401
575.0,9,21.369783
675.0,10,21.40023
225.0,4,21.411926
475.0,8,21.436177
1425.0,21,21.499496
-25.0,2,21.505689
1075.0,14,21.543781
675.0,10,21.576661
225.0,4,21.590544
275.0,6,21.611599
575.0,9,21.640759
1125.0,15,21.707017
225.0,4,21.719028
-125.0,1,21.72246
1025.0,13,21.772376
1175.0,16,21.821668
-25.0,2,21.827702
225.0,4,21.839898
1175.0,16,21.883061
225.0,4,21.894132
675.0,10,21.92152
225.0,4,21.931878
275.0,5,21.945937
1175.0,16,21.990846
1275.0,18,22.046408
675.0,10,22.076154
675.0,10,22.449284
275.0,5,22.464373
-25.0,2,22.472452
-25.0,2,22.479011
275.0,6,22.497573
275.0,6,22.517429
275.0,6,22.534722
575.0,9,22.562464
-25.0,2,22.568753
1475.0,22,22.635028
225.0,4,22.645503
275.0,5,22.659838
75.0,3,22.670277
875.0,12,22.70822
475.0,8,22.733461
575.0,9,22.7609
275.0,6,22.778255
475.0,8,22.802006
-25.0,2,22.808676
375.0,7,22.829376
-25.0,2,22.834839
-125.0,1,22.838655
1125.0,15,22.881363
1375.0,20,22.937715
275.0,6,22.95577
375.0,7,22.976197
1775.0,28,23.054683
775.0,11,23.085929
375.0,7,23.107537
475.0,8,23.129883
-125.0,1,23.132586
75.0,3,23.141667
1275.0,18,23.193412
275.0,6,23.211095
-125.0,1,23.213969
275.0,6,23.232433
75.0,3,23.241936
1525.0,23,23.31179
1775.0,28,23.391487
225.0,4,23.403218
1375.0,20,23.464828
475.0,8,23.49097
475.0,8,23.518997
75.0,3,23.530866
575.0,9,23.559686
75.0,3,23.56864
-125.0,1,23.572632
275.0,5,23.588523
-125.0,1,23.59291
225.0,4,23.605553
1575.0,24,23.675483
1375.0,20,23.732399
1075.0,14,23.772685
775.0,11,23.802668
75.0,3,23.811632
375.0,7,23.831601
-25.0,2,23.837702
1825.0,29,23.919323
-25.0,2,23.925148
275.0,5,23.938792
-125.0,1,23.941506
1025.0,13,24.30814
275.0,6,24.32512
225.0,4,24.3369
375.0,7,24.356582
75.0,3,24.364913
2125.0,34,24.460749
875.0,12,24.494719
-25.0,2,24.502075
275.0,5,24.522099
875.0,12,24.578321
225.0,4,24.597724
1125.0,15,24.662141
475.0,8,24.692457
475.0,8,24.725896
225.0,4,24.741141
1225.0,17,24.794744
275.0,6,24.810776
75.0,3,24.81937
225.0,4,24.832438
75.0,3,24.842978
775.0,11,24.872178
3475.0,51,25.022029
475.0,8,25.046025
775.0,11,25.084638
75.0,3,25.094704
-125.0,1,25.098639
475.0,8,25.123237
775.0,11,25.157173
-25.0,2,25.164583
75.0,3,25.174954
1025.0,13,25.218634
275.0,6,25.23647
75.0,3,25.245374
-125.0,1,25.248035
1425.0,21,25.312853
275.0,5,25.330766
1075.0,14,25.378296
75.0,3,25.389027
775.0,11,25.421439
1525.0,23,25.493191
-25.0,2,25.500129
675.0,10,25.530844
-25.0,2,25.537866
375.0,7,25.561336
475.0,8,25.593395
75.0,3,25.605429
275.0,5,25.623254
75.0,3,25.633269
675.0,10,25.667808
275.0,5,25.684316
