#{"t_start": 1788182106.9921272, "env_id": "None"}
r,l,t
-142.990713,3,3.513966
122.521612,1,3.516657
-10.23455,1,3.519299
55.277774,1,3.521952
-125.0,1,3.524593
57.009287,1,3.527179
89.76545,1,3.529932
-25.0,2,3.534341
155.277774,1,3.536708
-144.722226,3,3.542725
-342.990713,4,3.55037
122.521612,1,3.552479
-125.0,1,3.554506
89.76545,1,3.556583
-125.0,1,3.558584
89.76545,1,3.560578
122.521612,1,3.562586
-125.0,1,3.564598
-25.0,2,3.568051
-25.0,2,3.571588
89.76545,1,3.573518
-44.722226,3,3.578563
89.76545,1,3.58044
-25.0,2,3.583825
89.76545,1,3.585649
89.76545,1,3.587415
22.521612,2,3.590948
-44.722226,3,3.595904
-342.990713,5,3.603635
22.521612,2,3.606913
57.009287,1,3.608818
-125.0,1,3.610727
155.277774,1,3.613176
155.277774,1,3.615572
57.009287,1,3.617833
57.009287,1,3.619879
155.277774,1,3.62198
122.521612,1,3.623966
75.0,3,3.629261
-77.478388,3,3.634586
122.521612,1,3.636638
89.76545,1,3.638718
122.521612,1,3.640859
89.76545,1,3.643
22.521612,2,3.647158
-25.0,2,3.651107
-10.23455,2,3.655597
122.521612,1,3.657745
-42.990713,2,3.661614
22.521612,2,3.665401
155.277774,1,3.667451
-177.478388,3,3.673214
-410.23455,5,3.682258
55.277774,2,3.68601
89.76545,1,3.688211
122.521612,1,3.690417
57.009287,1,3.692547
-10.23455,2,3.696324
-177.478388,3,3.701756
57.009287,1,3.70381
57.009287,1,3.705781
-425.0,4,3.713616
-44.722226,3,3.719177
-325.0,5,3.729038
-425.0,4,3.735976
-142.990713,3,3.74113
55.277774,1,3.743114
55.277774,2,3.746585
-125.0,1,3.748492
22.521612,2,3.751959
122.521612,1,3.753898
22.521612,2,3.757576
-142.990713,2,3.761017
89.76545,1,3.762872
155.277774,1,3.764812
-125.0,1,3.766668
57.009287,1,3.768575
155.277774,1,3.770536
122.521612,1,3.772771
175.0,4,3.780277
-425.0,8,3.793589
155.277774,1,3.795516
22.521612,2,3.798934
89.76545,1,3.800841
-125.0,1,3.802881
-10.23455,2,3.806631
-142.990713,2,3.810145
22.521612,2,3.813576
-42.990713,2,3.816995
155.277774,1,3.81905
-42.990713,1,3.821074
155.277774,1,3.823139
55.277774,2,3.82673
-42.990713,1,3.828649
-77.478388,3,3.833727
-242.990713,4,3.840883
89.76545,1,3.842976
89.76545,1,3.844931
22.521612,2,3.848619
57.009287,1,3.850531
55.277774,2,3.854201
89.76545,1,3.85624
155.277774,1,3.858315
-325.0,5,3.86709
57.009287,1,3.869346
155.277774,1,3.871635
89.76545,1,3.873815
75.0,3,3.879604
-110.23455,2,3.883462
89.76545,1,3.885606
-125.0,1,3.887834
89.76545,1,3.89009
57.009287,1,3.89231
-125.0,1,3.894487
-142.990713,2,3.89848
57.009287,1,3.900648
22.521612,2,3.90589
-42.990713,1,3.908697
57.009287,1,3.911204
75.0,3,3.917455
-110.23455,2,3.922106
22.521612,2,3.926844
57.009287,1,3.92912
122.521612,1,3.931376
89.76545,1,3.933522
-42.990713,2,3.937505
122.521612,1,3.939669
-425.0,4,3.946619
22.521612,2,3.950155
-425.0,8,3.963962
55.277774,2,3.967464
155.277774,1,3.969414
-10.23455,1,3.971969
57.009287,1,3.974437
122.521612,1,3.976676
89.76545,1,3.97881
55.277774,1,3.980903
-42.990713,1,3.98288
-125.0,1,3.984881
-142.990713,3,3.990267
-25.0,2,3.993725
55.277774,1,3.995647
122.521612,1,3.99755
89.76545,1,3.99944
-125.0,1,4.00134
-10.23455,2,4.004852
75.0,3,4.009816
-42.990713,1,4.011844
-225.0,6,4.021563
55.277774,1,4.02351
122.521612,1,4.025424
-210.23455,3,4.03037
57.009287,1,4.032224
155.277774,1,4.03404
57.009287,1,4.035939
-125.0,1,4.037932
89.76545,1,4.039843
175.0,4,4.047362
-42.990713,2,4.051231
89.76545,1,4.053601
89.76545,1,4.055936
57.009287,1,4.058163
89.76545,1,4.060364
-25.0,2,4.064445
89.76545,1,4.066642
89.76545,1,4.068887
-125.0,1,4.07118
-10.23455,1,4.073431
-142.990713,3,4.079063
-125.0,1,4.080992
122.521612,1,4.083148
-425.0,4,4.091462
155.277774,1,4.093731
-44.722226,2,4.097729
122.521612,1,4.099878
-125.0,1,4.102185
155.277774,1,4.104514
-25.0,2,4.108778
-125.0,1,4.110938
89.76545,1,4.113034
155.277774,1,4.115426
22.521612,2,4.119923
89.76545,1,4.12246
-425.0,4,4.130767
122.521612,1,4.133
-142.990713,3,4.139223
122.521612,1,4.141499
155.277774,1,4.143784
155.277774,1,4.146016
-125.0,1,4.148188
55.277774,2,4.152453
55.277774,2,4.156854
57.009287,1,4.159486
-44.722226,3,4.165807
-142.990713,2,4.170129
-110.23455,3,4.176522
-125.0,1,4.178642
155.277774,1,4.180653
57.009287,1,4.182687
89.76545,1,4.184735
57.009287,1,4.186926
122.521612,1,4.189181
122.521612,1,4.191452
55.277774,2,4.195624
-44.722226,2,4.199661
-142.990713,2,4.203731
-142.990713,3,4.209629
-25.0,2,4.213336
89.76545,1,4.215407
-144.722226,3,4.220675
-10.23455,2,4.224191
155.277774,1,4.226509
89.76545,1,4.228724
-125.0,1,4.23092
-325.0,5,4.239804
-42.990713,2,4.243532
