episode,reward
0,275.0
1,-142.99071254263416
2,22.521612029378105
3,-142.99071254263416
4,57.009287457365836
5,-142.99071254263416
6,-25.0
7,-10.234550256628026
8,-125.0
9,57.009287457365836
10,22.521612029378105
11,-44.72222568461578
12,-44.72222568461578
13,22.521612029378105
14,122.5216120293781
15,55.27777431538422
16,-310.23455025662804
17,155.27777431538422
18,155.27777431538422
19,-25.0
20,-77.4783879706219
21,155.27777431538422
22,-44.72222568461578
23,-125.0
24,-625.0
25,375.0
26,89.76544974337197
27,-177.4783879706219
28,-125.0
29,-10.234550256628026
30,-125.0
31,155.27777431538422
32,75.0
33,22.521612029378105
34,-110.23455025662803
35,-125.0
36,-125.0
37,57.009287457365836
38,-225.0
39,-125.0
40,57.009287457365836
41,75.0
42,89.76544974337197
43,57.009287457365836
44,-210.23455025662804
45,122.5216120293781
46,-44.72222568461578
47,175.0
48,57.009287457365836
49,22.521612029378105
50,22.521612029378105
51,-77.4783879706219
52,22.521612029378105
53,-177.4783879706219
54,-342.9907125426342
55,-25.0
56,155.27777431538422
57,57.009287457365836
58,-25.0
59,100.0
60,75.0
61,57.009287457365836
62,-125.0
63,155.27777431538422
64,275.0
65,-42.990712542634164
66,-42.990712542634164
67,57.009287457365836
68,155.27777431538422
69,-242.99071254263416
70,-42.990712542634164
71,57.009287457365836
72,-44.72222568461578
73,55.27777431538422
74,89.76544974337197
75,-25.0
76,-277.4783879706219
77,155.27777431538422
78,55.27777431538422
79,-110.23455025662803
80,122.5216120293781
81,-25.0
82,-125.0
83,-10.234550256628026
84,-42.990712542634164
85,122.5216120293781
86,22.521612029378105
87,-125.0
88,-25.0
89,-25.0
90,89.76544974337197
91,155.27777431538422
92,155.27777431538422
93,57.009287457365836
94,122.5216120293781
95,-10.234550256628026
96,89.76544974337197
97,-42.990712542634164
98,-10.234550256628026
99,122.5216120293781
100,122.5216120293781
101,-125.0
102,155.27777431538422
103,-142.99071254263416
104,89.76544974337197
105,-125.0
106,22.521612029378105
107,-10.234550256628026
108,-125.0
109,175.0
110,-77.4783879706219
111,-110.23455025662803
112,-125.0
113,-125.0
114,-10.234550256628026
115,75.0
116,55.27777431538422
117,155.27777431538422
118,-25.0
119,-125.0
120,-25.0
121,55.27777431538422
122,-225.0
123,122.5216120293781
124,-10.234550256628026
125,175.0
126,155.27777431538422
127,155.27777431538422
128,155.27777431538422
129,-425.0
130,-25.0
131,155.27777431538422
132,55.27777431538422
133,-10.234550256628026
134,122.5216120293781
135,-42.990712542634164
136,-10.234550256628026
137,-42.990712542634164
138,-10.234550256628026
139,57.009287457365836
140,-425.0
141,122.5216120293781
142,55.27777431538422
143,-42.990712542634164
144,-44.72222568461578
145,22.521612029378105
146,122.5216120293781
147,-625.0
148,-142.99071254263416
149,-44.72222568461578
150,122.5216120293781
151,-125.0
152,55.27777431538422
153,122.5216120293781
154,-425.0
155,-42.990712542634164
156,-44.72222568461578
157,-25.0
158,57.009287457365836
159,55.27777431538422
160,-10.234550256628026
161,89.76544974337197
162,-42.990712542634164
163,-142.99071254263416
164,-425.0
165,57.009287457365836
166,-242.99071254263416
167,89.76544974337197
168,55.27777431538422
169,57.009287457365836
170,57.009287457365836
171,-425.0
172,57.009287457365836
173,89.76544974337197
174,57.009287457365836
175,-77.4783879706219
176,89.76544974337197
177,-25.0
178,57.009287457365836
179,-425.0
180,55.27777431538422
181,-125.0
182,-125.0
183,-25.0
184,-10.234550256628026
185,155.27777431538422
186,122.5216120293781
187,-77.4783879706219
188,57.009287457365836
189,-210.23455025662804
190,89.76544974337197
191,89.76544974337197
192,-25.0
193,75.0
194,55.27777431538422
195,-242.99071254263416
196,-42.990712542634164
197,55.27777431538422
198,155.27777431538422
199,375.0
200,89.76544974337197
201,55.27777431538422
202,-10.234550256628026
203,57.009287457365836
204,-125.0
205,57.009287457365836
206,-42.990712542634164
207,-77.4783879706219
208,-10.234550256628026
209,-110.23455025662803
210,75.0
211,-142.99071254263416
212,-242.99071254263416
213,22.521612029378105
214,-10.234550256628026
215,-125.0
216,-425.0
217,22.521612029378105
218,89.76544974337197
219,-10.234550256628026
220,122.5216120293781
221,-110.23455025662803
222,-125.0
223,-242.99071254263416
224,57.009287457365836
225,-125.0
226,89.76544974337197
227,-10.234550256628026
228,-77.4783879706219
229,-425.0
230,-144.72222568461578
231,-125.0
232,-125.0
233,175.0
234,22.521612029378105
235,-110.23455025662803
236,122.5216120293781
237,-10.234550256628026
238,-42.990712542634164
239,-225.0
240,-625.0
241,89.76544974337197
242,-25.0
243,22.521612029378105
244,-242.99071254263416
245,89.76544974337197
246,-325.0
247,22.521612029378105
248,-325.0
249,89.76544974337197
250,-25.0
251,-210.23455025662804
252,175.0
253,22.521612029378105
254,57.009287457365836
255,89.76544974337197
256,155.27777431538422
257,-10.234550256628026
258,-142.99071254263416
259,122.5216120293781
260,-10.234550256628026
261,55.27777431538422
262,-125.0
263,57.009287457365836
264,89.76544974337197
265,-25.0
266,155.27777431538422
267,-144.72222568461578
268,-342.9907125426342
269,122.5216120293781
270,-125.0
271,89.76544974337197
272,-125.0
273,89.76544974337197
274,122.5216120293781
275,-125.0
276,-25.0
277,-25.0
278,89.76544974337197
279,-44.72222568461578
280,89.76544974337197
281,-25.0
282,89.76544974337197
283,89.76544974337197
284,22.521612029378105
285,-44.72222568461578
286,-342.9907125426342
287,22.521612029378105
288,57.009287457365836
289,-125.0
290,155.27777431538422
291,155.27777431538422
292,57.009287457365836
293,57.009287457365836
294,155.27777431538422
295,122.5216120293781
296,75.0
297,-77.4783879706219
298,122.5216120293781
299,89.76544974337197
300,122.5216120293781
301,89.76544974337197
302,22.521612029378105
303,-25.0
304,-10.234550256628026
305,122.5216120293781
306,-42.990712542634164
307,22.521612029378105
308,155.27777431538422
309,-177.4783879706219
310,-410.23455025662804
311,55.27777431538422
312,89.76544974337197
313,122.5216120293781
314,57.009287457365836
315,-10.234550256628026
316,-177.4783879706219
317,57.009287457365836
318,57.009287457365836
319,-425.0
320,-44.72222568461578
321,-325.0
322,-425.0
323,-142.99071254263416
324,55.27777431538422
325,55.27777431538422
326,-125.0
327,22.521612029378105
328,122.5216120293781
329,22.521612029378105
330,-142.99071254263416
