#{"t_start": 1788542995.4796824, "env_id": "None"}
r,l,t
-0.25,2,4.237221
-0.75,1,4.241392
-1.25,1,4.24613
0.75,4,4.25945
-0.75,1,4.264137
0.75,4,4.281488
-0.25,2,4.294354
0.25,3,4.311603
-1.25,1,4.317337
-0.75,1,4.323501
-0.25,2,4.33796
0.25,3,4.353216
-0.25,2,4.360187
-0.75,1,4.363621
-0.25,2,4.371484
-0.75,1,4.375674
-0.25,2,4.383102
-0.75,1,4.386755
1.75,6,4.406557
-0.75,1,4.409984
-0.25,2,4.41705
0.75,4,4.431834
-0.75,1,4.435616
-1.25,1,4.439955
-0.75,1,4.443541
0.75,4,4.456518
-0.25,2,4.463561
-0.75,1,4.466985
-0.25,2,4.4742
-0.25,2,4.480755
-1.25,1,4.483894
-1.25,1,4.486909
-0.25,2,4.495642
-0.75,1,4.499113
-0.25,2,4.506453
-0.75,1,4.509795
0.75,4,4.52275
-0.75,1,4.526299
-0.25,2,4.533486
-0.25,2,4.541103
0.25,3,4.55136
-0.25,2,4.560509
-0.75,1,4.56522
1.75,6,4.588365
-0.25,2,4.599068
-0.25,2,4.61094
-0.75,1,4.616328
-0.75,1,4.620749
-0.25,2,4.627434
-0.75,1,4.631892
0.75,4,4.661844
-0.75,1,4.669069
0.25,3,4.687261
-0.25,2,4.700949
-0.75,1,4.708391
-0.75,1,4.715201
-0.75,1,4.722699
-0.75,1,4.726747
-0.25,2,4.734423
0.75,3,4.746168
0.75,4,4.761453
-0.75,1,4.765441
0.75,4,4.780509
-0.75,1,4.785162
-0.75,1,4.79084
-0.75,1,4.795163
-0.75,1,4.79947
0.75,4,4.814659
-0.75,1,4.818619
-0.75,1,4.822301
-0.75,1,4.825993
-0.25,2,4.832661
-0.75,1,4.835849
-0.25,2,4.843012
-0.75,1,4.847088
0.75,4,4.860655
-0.75,1,4.863899
-1.25,1,4.867056
-1.25,1,4.870266
-0.25,2,4.876417
-0.25,2,4.8832
-1.25,1,4.886425
-0.75,1,4.889906
-0.25,2,4.89669
-1.25,1,4.90057
0.75,4,4.913426
-0.75,1,4.916909
-0.75,1,4.921509
-0.25,2,4.928826
0.25,3,4.940555
-0.25,2,4.948234
0.25,3,4.95933
-0.25,2,4.966943
-0.25,2,4.974794
-0.75,1,4.978215
1.75,6,4.997249
-0.75,1,5.000588
-0.25,2,5.008883
-0.25,2,5.015411
-1.25,1,5.018716
-0.75,1,5.023578
-0.75,1,5.027285
-0.75,1,5.030765
0.25,3,5.04106
-0.75,1,5.048031
0.25,3,5.064991
0.25,3,5.08195
-0.25,2,5.093301
-2.25,4,5.117003
-0.75,1,5.122798
-0.25,2,5.132485
-0.75,1,5.137949
0.75,4,5.160328
-0.25,2,5.171733
-0.75,1,5.178127
-0.25,2,5.187998
-0.75,1,5.191851
-0.25,2,5.200681
-0.75,1,5.205319
0.75,3,5.215545
-0.75,1,5.219478
-0.75,1,5.224428
-0.75,1,5.228701
-0.25,2,5.236189
-0.25,2,5.244032
0.75,4,5.258876
0.75,3,5.269001
-0.75,1,5.273225
-0.75,1,5.276856
0.75,4,5.291754
-0.25,2,5.299707
-0.25,2,5.308614
-0.75,1,5.312412
-0.25,2,5.32094
-0.25,2,5.329008
1.75,6,5.356436
1.75,6,5.379692
-0.75,1,5.38398
-0.25,2,5.392077
-0.25,2,5.400312
0.75,4,5.416677
-1.25,1,5.421061
1.25,5,5.439948
-0.25,2,5.447956
1.25,5,5.46784
-0.75,1,5.472038
-0.25,2,5.479081
0.75,4,6.426906
1.25,5,6.445419
0.75,1,6.449264
-1.25,1,6.452737
-0.75,1,6.456478
-0.25,2,6.463344
0.25,3,6.472788
-0.75,1,6.476232
-0.75,1,6.479786
-0.75,1,6.483642
-0.75,1,6.487777
-0.25,2,6.495446
0.75,3,6.506462
4.75,7,6.529995
-0.25,2,6.536604
0.25,3,6.547166
-0.25,2,6.554642
-0.25,2,6.562356
0.25,3,6.573399
0.75,4,6.586689
-0.25,2,6.593831
-0.75,1,6.597625
0.75,3,6.608773
-1.25,3,6.618631
2.25,7,6.643996
-0.25,2,6.651025
-0.75,1,6.65484
0.75,4,6.66798
1.75,4,6.681586
0.25,3,6.69137
-0.25,2,6.697923
1.75,6,6.717544
0.25,3,6.727789
-0.25,2,6.734677
-0.25,2,6.741913
-0.75,1,6.74531
0.25,3,6.754282
1.25,5,6.772023
-0.25,2,6.779346
-0.25,2,6.785847
-1.25,1,6.789473
-0.25,2,6.795725
0.25,3,6.805515
-0.25,2,6.813322
0.75,4,6.827202
2.75,8,6.854155
2.25,7,6.876118
0.25,3,6.8862
0.25,3,6.895875
-0.75,1,6.898978
-0.25,2,6.905103
-1.25,3,6.914227
-0.75,1,6.917285
-0.75,1,6.920939
0.25,3,6.932401
0.75,4,6.947589
2.75,8,6.985636
-0.75,1,6.992691
0.25,3,7.012253
-0.75,1,7.019026
-0.25,2,7.03182
-0.25,2,7.045149
-0.25,2,7.054964
-0.25,2,7.067376
-0.75,1,7.074291
-0.75,1,7.080174
-0.75,1,7.085336
-0.25,2,7.09419
-0.75,1,7.097347
0.75,3,7.107115
2.75,5,7.12376
-0.75,1,7.127548
-0.25,2,7.134632
-0.75,1,7.138768
-0.25,2,7.146631
-0.25,2,7.154413
1.25,5,7.173468
-0.75,1,7.17745
1.25,5,7.196832
-0.25,2,7.20414
-0.75,1,7.208317
-0.75,1,7.21226
-1.25,1,7.216202
-0.75,1,7.220397
-1.25,1,7.22491
0.25,3,7.236285
0.25,3,7.24738
-0.75,1,7.251385
0.25,3,7.262702
1.25,5,7.281548
-0.25,2,7.289281
-0.25,2,7.297063
-0.75,1,7.301611
0.75,4,7.317203
-0.25,2,7.325088
5.75,8,7.35223
0.25,3,7.362891
-0.75,1,7.366624
-0.75,1,7.370422
-0.75,1,7.37467
0.25,3,7.385038
-0.75,1,7.389799
1.25,5,7.411314
-0.25,2,7.419794
-1.25,1,7.424147
-0.75,1,7.428103
-0.25,2,7.435589
3.75,10,7.47602
1.75,6,7.497298
0.75,1,7.501232
-0.25,2,7.509293
-0.75,1,7.513452
1.75,6,7.534759
-0.75,1,7.539669
-0.75,1,7.545297
-0.25,2,7.552459
-0.25,2,7.560814
-1.25,1,7.565678
-1.25,1,7.569633
-0.25,2,7.57797
0.75,3,7.590868
-0.25,2,7.598687
1.75,4,7.614183
-0.75,1,7.618464
-0.25,2,7.626632
-0.75,1,7.631006
0.75,4,7.649169
-0.25,2,7.657641
-0.75,1,7.66294
-0.25,2,7.671223
-0.75,1,7.675316
-3.25,5,7.69217
0.75,3,7.70174
-0.75,1,7.705498
-0.25,2,7.712202
-0.75,1,7.715704
-0.25,2,7.722114
-0.25,2,7.728264
-0.75,1,7.731378
0.25,3,7.741
-0.25,2,7.747953
0.25,3,7.758986
-1.25,1,7.762659
-0.75,1,7.766147
-0.75,1,7.76937
-0.75,1,7.77362
-0.75,1,7.777613
1.75,6,7.797183
-0.25,2,7.803214
0.25,3,7.812171
0.75,3,7.822227
0.75,3,7.833091
-0.25,2,7.841274
-0.75,1,7.844997
-0.75,1,7.848607
-0.75,1,7.851833
3.75,10,7.883849
-0.25,2,7.89164
-0.75,1,7.895114
-0.25,2,7.902286
-0.25,2,7.910176
-0.25,2,7.919399
0.75,4,7.932142
0.25,3,7.942261
-0.25,2,7.949855
0.75,4,7.964939
-0.75,1,7.969054
-0.75,1,7.973448
0.25,3,7.984657
-0.25,2,7.991599
-0.25,2,7.997791
-0.25,2,8.004368
-0.75,1,8.008003
-0.25,2,8.014443
-0.75,1,8.017815
-0.75,1,8.022285
0.75,4,8.035089
0.25,3,8.047327
-0.25,2,8.054342
0.25,3,8.065846
-0.75,1,8.069374
0.25,3,8.078995
-0.75,1,8.082801
-0.75,1,8.086249
-0.25,2,8.092604
0.75,3,8.102514
-0.25,2,8.110355
-0.75,1,8.113984
0.25,3,8.125007
-0.75,1,8.128829
-0.25,2,8.135422
0.75,4,8.149039
-0.75,1,8.152589
3.75,10,8.185717
-0.25,2,8.192706
0.75,4,8.210271
-0.25,2,8.217791
-0.75,1,8.222046
-0.75,1,8.226075
-0.75,1,8.229861
0.25,3,8.242064
-0.25,2,8.249984
-0.75,1,8.253865
-0.25,2,8.261902
-0.75,1,8.266592
-1.25,1,8.270381
0.25,3,8.281005
0.75,1,8.2846
0.25,3,8.295082
-0.25,2,8.302601
-0.75,1,8.307755
0.25,3,8.320707
-0.75,1,8.326028
0.75,4,8.845149
-0.25,2,8.851672
-0.25,2,8.860013
0.75,4,8.872654
-1.25,1,8.876307
-0.75,1,8.879433
-1.25,1,8.88258
0.75,4,8.89356
-0.25,2,8.899256
0.75,4,8.911522
2.25,7,8.934703
0.25,3,8.944381
0.25,3,8.954493
1.25,5,8.971042
2.75,8,8.994744
-0.25,2,9.002152
-1.25,1,9.006265
-1.25,1,9.010005
0.75,4,9.022032
-0.25,2,9.027705
-0.25,2,9.033221
1.75,6,9.052408
0.75,4,9.067997
5.25,13,9.106325
0.25,3,9.115945
0.75,4,9.128681
2.25,7,9.152005
0.75,3,9.161983
2.75,8,9.184681
-0.25,2,9.1911
0.75,3,9.201274
-0.25,2,9.208599
-0.25,2,9.217247
-0.75,1,9.22095
-0.75,1,9.224587
1.75,6,9.243873
-7.25,9,9.273475
0.25,3,9.283276
-0.25,2,9.290682
1.75,6,9.312044
-0.25,2,9.318499
0.75,4,9.33179
-0.75,1,9.335449
1.25,5,9.35338
0.25,3,9.36319
0.75,4,9.376303
-0.25,2,9.383112
-9.25,11,9.420731
2.75,8,9.447829
0.75,4,9.466861
0.75,3,9.480028
3.75,6,9.500091
1.25,5,9.517332
-0.75,1,9.521389
-0.75,1,9.525562
5.75,8,9.551551
1.25,5,9.568123
-0.25,2,9.575355
3.75,10,9.609601
-0.25,2,9.616907
-0.75,1,9.620931
-0.25,2,9.62856
-0.25,2,9.635246
-1.25,1,9.639102
1.75,6,9.658222
-0.75,1,9.661575
1.75,6,9.682197
-1.25,1,9.685668
7.75,10,9.717511
5.75,8,9.744618
-0.75,1,9.748365
-0.25,2,9.755999
15.75,18,9.822412
0.25,3,9.83244
0.25,3,9.847421
-0.25,2,9.859102
-0.25,2,9.870911
4.75,7,9.894793
-0.25,2,9.901261
1.25,5,9.916468
-0.75,1,9.919915
0.25,3,9.928924
2.25,7,9.949565
-0.75,1,9.952884
4.75,7,9.97633
0.25,3,9.986764
0.25,3,9.997905
-1.25,3,10.008754
1.75,6,10.029192
-0.75,1,10.032899
-0.75,1,10.036341
2.75,5,10.055366
-0.25,2,10.062121
-0.75,1,10.065825
0.25,3,10.075816
-0.75,1,10.079271
-0.75,1,10.08328
-0.75,1,10.086953
-0.75,1,10.090925
1.25,5,10.107302
3.25,9,10.134668
0.25,3,10.144004
4.75,12,10.182703
0.25,3,10.191782
0.25,3,10.201185
-0.25,2,10.207456
-0.75,1,10.21057
-0.75,1,10.214643
0.75,4,10.226612
-0.75,1,10.22997
-0.75,1,10.232948
1.25,5,10.248784
1.25,5,10.265282
0.75,3,10.275211
-0.25,2,10.281984
-0.25,2,10.288843
0.25,3,10.298086
0.25,3,10.309133
2.25,7,10.333474
0.25,3,10.344512
3.75,10,10.378504
0.25,3,10.3904
1.25,5,10.408609
-0.75,1,10.412822
-0.75,1,10.416576
1.25,5,10.436852
1.25,5,10.457827
1.75,6,10.479276
-0.25,2,10.485937
-0.75,1,10.48995
1.75,6,10.511447
-0.25,2,10.51851
0.25,3,10.529136
-0.25,2,10.535455
-0.75,1,10.53897
0.25,3,10.549395
-0.75,1,10.552736
-0.75,1,10.556911
1.25,5,10.57654
-0.75,1,10.581307
0.25,3,10.592237
-0.75,1,10.59577
-0.75,1,11.107914
4.75,12,11.148229
-0.25,2,11.155462
6.25,15,11.204384
2.25,7,11.234769
-0.25,2,11.244112
-0.75,1,11.247898
0.25,3,11.258024
1.25,5,11.274435
-1.25,1,11.2779
4.75,7,11.300143
-0.75,1,11.305273
2.25,7,11.329113
0.25,3,11.33998
1.75,4,11.352893
2.25,7,11.375771
0.25,3,11.385783
3.75,10,11.419664
2.75,8,11.443948
0.75,4,11.456274
-0.75,1,11.459516
0.75,4,11.471095
17.75,20,11.529933
-0.25,2,11.536178
0.25,3,11.545854
0.75,3,11.555695
0.75,4,11.567288
-8.25,10,11.601868
0.75,4,11.61507
-0.75,1,11.618455
-0.25,2,11.625314
0.75,4,11.638504
-0.75,1,11.642164
-0.75,1,11.645888
0.75,4,11.659136
0.25,3,11.669641
1.75,6,11.690158
0.75,4,11.702937
0.75,1,11.706881
0.75,4,11.719904
-0.75,1,11.72395
7.25,17,11.780721
-0.25,2,11.786982
1.75,6,11.805204
4.75,12,11.842907
0.75,1,11.846741
-0.25,2,11.853373
3.25,9,11.882244
-0.25,2,11.88905
-0.75,1,11.892812
-0.25,2,11.898951
-0.25,2,11.905566
-0.75,1,11.909786
1.75,6,11.930358
-0.75,1,11.934056
8.75,11,11.971046
0.25,3,11.981358
-0.75,1,11.98507
-1.25,1,11.988827
7.25,17,12.051011
1.25,5,12.068144
-10.25,12,12.1071
1.75,6,12.127329
0.75,4,12.141295
-1.25,1,12.144944
1.25,5,12.161623
1.25,5,12.180744
5.25,13,12.223977
2.25,7,12.246311
-0.75,1,12.249594
-0.25,2,12.256334
3.25,9,12.28489
-1.25,1,12.288659
4.75,12,12.32717
-0.75,1,12.330705
-0.75,1,12.333956
1.75,4,12.346203
12.75,15,12.393091
-0.25,2,12.4001
2.75,8,12.42601
0.25,3,12.436006
-0.25,2,12.443488
2.25,7,12.465956
3.25,9,12.497132
-1.25,1,12.500915
1.75,6,12.521206
2.75,8,12.547259
1.75,4,12.561893
0.25,3,12.573242
-0.25,2,12.580307
-0.75,1,12.584045
1.25,5,12.601086
1.75,4,12.61429
0.75,4,12.628191
0.75,4,12.65193
-0.75,1,12.656765
0.75,3,12.667474
-0.75,1,12.671326
-0.25,2,12.678314
6.25,15,12.725117
0.25,3,12.734651
8.75,20,12.802928
-0.25,2,12.809924
0.25,3,12.820071
-0.25,2,12.827325
6.75,16,13.365643
-0.25,2,13.373021
0.75,4,13.386571
-19.25,21,13.466926
1.75,6,13.485932
0.75,4,13.505767
4.25,11,13.548236
-0.25,2,13.554458
8.75,11,13.598297
1.25,5,13.613827
0.75,4,13.62704
2.25,7,13.647671
-0.25,2,13.654272
-0.25,2,13.661144
-0.75,1,13.665694
-0.25,2,13.673963
0.75,4,13.689125
2.75,8,13.713974
2.75,5,13.729591
2.25,7,13.751071
21.75,24,13.830818
4.75,12,13.866137
-0.75,1,13.869042
4.75,12,13.902636
-0.75,1,13.906329
0.25,3,13.915734
6.75,16,13.964379
1.25,5,13.979954
-0.25,2,13.985423
-0.75,1,13.988575
3.25,9,14.013694
3.75,10,14.044319
0.75,3,14.053188
3.75,10,14.084585
3.75,10,14.114089
1.25,5,14.128664
0.75,4,14.140834
-1.25,1,14.144046
0.75,4,14.156239
-0.75,1,14.160123
0.25,3,14.169466
5.75,14,14.216135
0.25,3,14.22698
0.25,3,14.237382
2.75,8,14.264975
1.75,6,14.284211
-0.75,1,14.287976
2.25,7,14.311106
1.75,6,14.330874
2.25,7,14.353818
0.25,3,14.363837
0.25,3,14.373998
-0.75,1,14.377685
2.75,5,14.395334
8.75,20,14.459252
1.75,6,14.477054
3.25,9,14.505615
-0.25,2,14.512329
-0.25,2,14.518941
-0.25,2,14.525753
-0.25,2,14.532213
0.75,4,14.544819
0.25,3,14.55419
0.75,4,14.569101
1.75,6,14.589797
-0.25,2,14.596076
8.25,19,14.655604
-0.25,2,14.662777
1.25,5,14.679288
2.75,8,14.707207
-0.25,2,14.713626
0.25,3,14.723055
-6.25,8,14.74648
2.25,7,14.767047
0.75,4,14.780415
1.25,5,14.796688
2.75,8,14.821277
-0.25,2,14.828104
1.25,5,14.843612
2.25,7,14.865814
0.75,4,14.878206
9.25,21,14.943014
10.0,20,15.440906
7.25,17,15.50756
2.75,8,15.538243
14.75,32,15.642951
10.25,23,15.714954
1.75,6,15.732746
0.75,3,15.742632
3.25,9,15.769618
4.75,7,15.791061
-0.25,2,15.79782
7.25,17,15.845577
0.75,1,15.849075
3.75,10,15.88024
-0.75,1,15.883519
2.25,7,15.903302
0.25,3,15.911936
0.75,4,15.923191
4.75,12,15.961424
0.75,4,15.975326
1.25,5,15.98971
4.75,12,16.02619
2.75,5,16.040551
3.75,10,16.073322
0.75,4,16.085516
1.25,5,16.101829
8.75,20,16.161369
1.75,6,16.181152
13.25,29,16.271781
9.75,22,16.338023
3.25,9,16.365882
-0.25,2,16.3721
1.25,5,16.388587
1.25,5,16.40576
0.75,1,16.40957
2.75,8,16.435271
0.25,3,16.445164
-0.25,2,16.451333
6.25,15,16.495339
1.25,5,16.509419
1.25,5,16.526337
2.75,8,16.551833
0.25,3,16.563673
11.25,25,16.635985
1.75,4,16.647935
13.75,30,16.736037
-0.75,1,16.740115
0.25,3,16.749806
2.25,7,16.771274
2.25,7,16.791146
0.25,3,16.799995
4.25,11,16.830395
5.75,14,16.874038
-0.75,1,16.880347
1.25,5,16.897279
4.75,7,16.918958
0.25,3,16.927912
1.75,4,16.938611
3.75,10,16.967096
1.25,5,16.983956
-0.75,1,16.987712
-0.75,1,16.991978
-0.25,2,16.998885
-0.75,1,17.002317
-0.25,2,17.008635
0.75,1,17.011696
-0.75,1,17.014655
-0.25,2,17.407017
2.75,8,17.432494
4.75,12,17.469463
-0.25,2,17.476891
0.25,3,17.485582
1.25,14,17.521841
9.75,12,17.562059
6.75,16,17.608807
1.75,6,17.627477
0.25,3,17.639573
5.75,14,17.693783
3.75,10,17.720967
6.25,15,17.763096
3.75,10,17.79484
2.75,5,17.81017
14.0,34,17.910977
14.75,17,17.960957
0.75,4,17.974568
-0.75,1,17.977651
6.25,15,18.025892
7.25,17,18.077634
7.75,18,18.144296
8.75,11,18.183357
9.25,21,18.245656
5.25,13,18.281554
1.25,5,18.297117
-0.25,2,18.304143
1.25,5,18.321323
3.75,10,18.353956
1.75,6,18.374724
9.25,21,18.443222
11.75,26,18.517934
-0.75,1,18.521369
0.25,3,18.531736
2.25,7,18.554197
0.75,4,18.566803
3.25,9,18.593246
3.25,9,18.61706
4.25,11,18.648606
0.75,4,18.659995
5.75,14,18.697829
2.25,7,18.717132
2.75,5,18.732205
8.75,11,18.762585
8.25,19,18.81241
0.25,3,18.820449
4.25,11,18.850025
21.75,24,18.916334
-0.75,1,18.919558
5.75,8,18.942554
22.75,48,19.460273
12.75,28,19.532757
12.75,28,19.60484
1.75,6,19.620671
-7.25,9,19.644176
0.75,4,19.654934
5.25,13,19.691486
-0.25,2,19.697107
-1.25,1,19.700032
0.75,4,19.710593
1.25,5,19.723778
4.25,11,19.751854
10.25,23,19.811226
0.75,4,19.821861
-0.25,2,19.827412
8.75,20,19.879726
-0.25,2,19.884945
6.75,16,19.926028
7.75,18,19.972314
1.75,6,19.988874
0.25,3,19.997834
1.25,5,20.016036
2.75,5,20.031714
4.75,12,20.070798
3.25,9,20.097781
2.75,8,20.123093
0.25,3,20.13211
7.25,17,20.178904
1.25,5,20.192126
10.25,23,20.258641
4.25,11,20.289585
2.25,7,20.309793
-0.25,2,20.316304
6.75,16,20.36171
5.75,14,20.409332
-2.25,4,20.422626
0.25,3,20.434275
0.25,3,20.444223
26.25,32,20.539232
-0.75,1,20.542257
2.25,7,20.561166
4.25,11,20.592494
-0.75,1,20.595917
5.75,14,20.632471
-0.25,2,20.638209
3.25,9,20.662508
13.25,29,20.73842
5.25,13,21.118773
-8.25,10,21.144394
12.75,15,21.184673
25.75,28,21.261444
15.75,34,21.35601
-0.25,2,21.361541
23.0,23,21.423947
10.25,23,21.486456
14.75,17,21.531034
0.75,4,21.542523
1.75,6,21.559502
14.5,29,21.636782
7.5,15,21.679729
1.75,6,21.696712
1.25,5,21.71076
12.25,26,21.779971
10.25,23,21.843396
14.0,23,21.90999
8.25,19,21.961033
7.5,13,21.997339
16.0,32,22.090465
9.0,18,22.143548
2.75,8,22.167003
10.75,24,22.240195
1.75,6,22.267117
5.25,13,22.302682
-0.75,1,22.306386
-0.25,2,22.312253
-0.75,1,22.315243
2.75,8,22.336402
2.25,7,22.372015
0.25,3,22.382069
10.0,20,22.440083
0.25,3,22.452026
-0.75,1,22.455352
9.25,21,22.513433
0.25,3,22.521357
3.25,9,22.544201
1.75,4,22.554501
12.75,28,22.976706
11.5,23,23.035637
-11.25,13,23.071256
2.25,7,23.090994
5.75,14,23.128505
9.75,12,23.160613
4.75,12,23.191462
-1.25,3,23.199113
0.25,3,23.206905
-0.75,1,23.209824
10.75,24,23.271184
9.25,21,23.32683
6.25,15,23.369346
-0.25,2,23.375453
43.0,43,23.48654
-12.25,14,23.526998
12.5,25,23.593977
3.75,6,23.610667
18.5,22,23.669879
5.25,13,23.705615
2.75,8,23.727593
10.25,23,23.790641
10.75,24,23.855644
14.0,28,23.92926
1.75,6,23.944828
0.75,4,23.956097
10.5,21,24.011608
4.25,11,24.040789
17.75,38,24.146499
9.25,21,24.200433
7.75,18,24.249262
3.75,10,24.279247
3.75,10,24.65705
1.25,5,24.670071
7.75,10,24.697905
1.75,6,24.713253
1.75,6,24.728088
3.25,9,24.750872
-0.25,2,24.756455
9.0,18,24.802716
0.75,4,24.813714
6.75,9,24.83698
10.25,23,24.899434
3.25,9,24.924625
10.0,20,24.974998
9.25,21,25.028715
17.75,20,25.083901
3.75,6,25.099265
16.25,35,25.193561
4.25,11,25.222109
10.5,21,25.278564
13.75,16,25.32055
2.25,7,25.34027
14.75,32,25.441902
21.0,42,25.554377
3.75,10,25.587709
14.25,31,25.758186
3.75,6,25.790769
13.25,29,25.865227
31.75,34,25.951076
5.75,14,25.993256
-7.25,9,26.018174
11.0,22,26.082747
3.25,9,26.106277
2.75,5,26.119675
17.0,30,26.544684
0.75,4,26.555292
13.5,27,26.639813
9.25,21,26.699631
14.75,17,26.743181
0.75,4,26.754034
14.25,31,26.835157
10.5,21,26.889493
6.75,9,26.914802
2.25,7,26.932884
27.0,54,27.08367
2.75,8,27.104787
9.75,22,27.162849
16.5,33,27.253174
1.25,5,27.268061
3.25,9,27.293181
12.5,28,27.367142
9.0,18,27.417881
3.25,9,27.443598
10.25,23,27.505187
-0.25,2,27.510641
27.75,30,27.592009
2.75,8,27.612953
11.0,22,27.669083
18.75,40,27.773327
6.75,9,27.796898
9.25,21,27.849328
4.75,12,28.208783
16.75,36,28.312219
5.25,13,28.348616
21.0,42,28.458503
20.0,40,28.568313
-0.25,2,28.575768
2.75,8,28.598984
19.25,41,28.70957
21.0,42,28.824633
16.75,36,28.928779
3.25,9,28.95368
5.25,13,28.990702
4.75,12,29.025181
20.0,40,29.14896
22.0,44,29.275885
12.5,25,29.346901
14.0,28,29.419097
15.75,18,29.464838
8.75,11,29.49374
11.5,23,29.551636
26.5,53,30.037491
7.25,17,30.088611
9.75,22,30.150607
27.0,54,30.29863
0.75,4,30.310625
7.25,17,30.353914
12.0,24,30.419499
23.0,46,30.537008
16.5,33,30.623111
6.75,16,30.663611
18.0,42,30.770392
9.25,21,30.829302
32.5,44,30.954509
10.25,23,31.021662
20.0,20,31.078564
16.5,33,31.165046
5.75,14,31.199818
41.0,41,31.323235
4.25,11,31.684523
10.25,23,31.747162
0.25,3,31.755842
26.25,55,31.898838
16.0,32,31.98391
14.0,24,32.05278
0.75,3,32.065148
4.25,11,32.104398
10.0,20,32.161207
14.25,31,32.254373
13.75,16,32.297943
9.0,18,32.349051
7.75,18,32.399432
15.5,31,32.488132
5.75,14,32.527449
9.5,19,32.583243
13.0,26,32.660316
46.75,49,32.806719
13.5,27,32.878951
17.75,20,32.929121
9.0,18,32.976634
7.25,17,33.020424
47.0,47,33.520203
7.75,18,33.577459
-16.25,18,33.627772
12.0,24,33.69173
0.75,4,33.702177
3.25,9,33.726203
35.0,35,33.818362
2.25,7,33.844285
17.0,34,33.943661
9.0,18,33.99031
8.75,20,34.041984
2.25,7,34.062319
1.75,6,34.079373
11.75,26,34.150949
12.75,28,34.225473
5.25,13,34.260118
14.0,28,34.342231
33.0,33,34.434773
18.0,18,34.484663
46.75,49,34.622452
19.5,39,34.725143
17.75,38,34.821515
8.75,20,34.875489
12.5,25,35.285869
24.0,48,35.428729
12.25,27,35.499467
31.0,62,35.683207
10.5,21,35.736843
20.0,40,35.840481
11.0,22,35.895987
7.75,18,35.943384
4.25,11,35.978211
18.0,36,36.074623
15.5,31,36.158097
6.25,15,36.199669
14.75,32,36.294853
10.0,20,36.352087
-0.25,2,36.358655
34.0,34,36.452767
26.5,53,36.59365
19.5,26,36.988402
11.0,22,37.04679
34.0,34,37.140758
10.5,21,37.196656
44.0,44,37.314905
39.0,78,37.530523
12.25,27,37.60326
30.5,61,37.76203
18.0,36,37.86515
18.5,37,37.965833
18.5,24,38.029632
-25.0,25,38.098075
11.0,22,38.158482
24.0,48,38.292656
10.5,21,38.351338
19.5,39,38.830574
8.0,16,38.872887
7.25,17,38.920504
9.0,18,38.972358
-16.25,18,39.018279
23.0,23,39.083288
18.5,43,39.194609
5.25,13,39.228056
13.25,29,39.317872
10.5,21,39.378002
-0.75,1,39.38062
11.25,20,39.43437
11.5,23,39.494193
27.5,55,39.636348
15.0,30,39.723108
11.0,22,39.784163
-0.25,2,39.790219
4.25,11,39.819539
18.25,39,39.925874
22.5,45,40.053426
