#{"t_start": 1788536881.910652, "env_id": "None"}
r,l,t
-125.0,3,3.462472
-25.0,2,3.467763
125.0,2,3.47292
-75.0,1,3.475901
-425.0,6,3.491653
-75.0,1,3.494231
-25.0,2,3.499119
125.0,2,3.503807
75.0,1,3.50633
-75.0,1,3.508766
-75.0,1,3.511262
-75.0,1,3.513717
25.0,3,3.520534
-75.0,1,3.522998
25.0,3,3.529651
50.0,1,3.532202
-25.0,2,3.536877
-25.0,2,3.54162
-75.0,4,3.550502
-75.0,1,3.55313
-25.0,2,3.558273
-75.0,1,3.561004
75.0,4,3.570537
-25.0,2,3.575367
-125.0,1,3.578131
50.0,1,3.580909
-75.0,1,3.583796
-75.0,1,3.586575
125.0,2,3.5914
-75.0,1,3.594008
25.0,3,3.600842
-75.0,1,3.60318
-75.0,1,3.605543
-75.0,1,3.607898
-175.0,2,3.612092
-25.0,2,3.616329
-225.0,4,3.624496
25.0,3,3.63084
75.0,1,3.63314
-75.0,1,3.635469
-75.0,4,3.643694
-25.0,2,3.648094
-25.0,2,3.652978
75.0,1,3.655612
-175.0,2,3.661484
-25.0,2,3.666871
175.0,6,3.682636
-575.0,6,3.69703
-75.0,1,3.699575
-25.0,2,3.704644
-25.0,2,3.709568
75.0,4,3.71868
-75.0,1,3.721488
50.0,1,3.724146
-375.0,4,3.732944
-25.0,2,3.737584
125.0,5,3.748924
75.0,1,3.751646
-25.0,2,3.756813
-75.0,4,4.436099
125.0,5,4.44773
-125.0,1,4.45034
-75.0,1,4.452936
-75.0,1,4.455442
-25.0,2,4.460048
25.0,3,4.466853
-75.0,1,4.46977
-75.0,1,4.4726
-75.0,1,4.475398
-75.0,1,4.478282
-25.0,2,4.483611
25.0,3,4.491831
200.0,4,4.502047
25.0,3,4.509419
-25.0,2,4.514615
25.0,3,4.521798
-75.0,2,4.526492
25.0,2,4.53123
-125.0,3,4.538121
-75.0,4,4.547244
-25.0,2,4.552065
-75.0,1,4.554738
25.0,3,4.561641
50.0,1,4.564027
-25.0,2,4.568398
-225.0,7,4.586304
-25.0,2,4.591732
-75.0,1,4.594594
-225.0,4,4.604873
75.0,4,4.614537
25.0,3,4.621657
-25.0,2,4.626227
175.0,6,4.63868
25.0,3,4.644988
-175.0,2,4.649374
-25.0,2,4.653916
-75.0,1,4.65621
100.0,2,4.660752
-75.0,1,4.663392
-325.0,5,4.67564
-25.0,2,4.681051
-25.0,2,4.686444
-75.0,1,4.689258
-25.0,2,4.694553
-125.0,3,4.70233
-25.0,2,4.70769
75.0,4,4.717245
100.0,2,4.722463
25.0,6,4.735801
-75.0,7,4.751278
25.0,3,4.757783
-125.0,3,4.764147
-75.0,1,4.76652
50.0,1,4.768895
-75.0,1,4.771498
-125.0,3,4.778956
-75.0,1,4.781593
-75.0,1,4.784465
-125.0,3,4.791947
-75.0,4,4.801954
50.0,1,4.804879
-375.0,7,4.820137
-75.0,1,4.822503
175.0,3,4.828909
75.0,1,4.831251
-25.0,2,4.835628
-25.0,2,4.839874
-25.0,2,4.84419
-25.0,2,4.848502
-75.0,1,4.851885
-75.0,1,4.854748
75.0,1,4.8573
-175.0,2,4.862307
75.0,1,4.864876
25.0,3,4.871769
-25.0,5,4.883577
75.0,1,4.88649
-25.0,2,4.89197
75.0,1,4.895012
-175.0,2,4.900534
25.0,2,4.90642
125.0,5,4.918343
75.0,1,4.921084
300.0,6,4.935112
-75.0,1,4.937845
-75.0,1,4.940835
-75.0,1,4.943482
-75.0,1,4.946046
-75.0,1,4.94857
-75.0,1,4.951066
50.0,1,4.953506
-25.0,2,4.958236
25.0,3,4.965018
-75.0,1,4.967546
25.0,3,4.974529
125.0,5,4.989008
-25.0,2,4.994386
-25.0,2,4.999628
-75.0,1,5.002479
150.0,3,5.010213
-125.0,1,5.012925
-25.0,2,5.018212
325.0,8,5.036333
50.0,1,5.038721
-25.0,2,5.0432
-75.0,1,5.045654
-75.0,1,5.048211
-75.0,1,5.050707
25.0,3,5.057215
-75.0,1,5.059664
150.0,3,5.066621
125.0,2,5.071141
-25.0,2,5.076575
-75.0,1,5.079722
-125.0,1,5.082754
-25.0,2,5.088198
75.0,10,5.112337
175.0,6,5.125407
-75.0,1,5.127979
-25.0,2,5.132473
-75.0,1,5.134867
-275.0,6,5.148081
-75.0,1,5.150604
-75.0,1,5.15293
25.0,2,5.157293
125.0,2,5.161678
-75.0,1,5.164106
-75.0,1,5.166524
-25.0,2,5.170877
-275.0,3,5.177788
-25.0,2,5.182937
75.0,4,5.193117
-75.0,1,5.196112
-25.0,2,5.201523
75.0,1,5.204568
-225.0,4,5.217063
50.0,1,5.220115
-75.0,1,5.223186
75.0,1,5.226048
-25.0,2,5.232628
-75.0,1,5.235627
225.0,5,5.248794
25.0,3,5.256604
-75.0,1,5.259414
125.0,2,5.264999
75.0,1,5.268156
-25.0,2,5.273572
-25.0,2,5.279423
-75.0,1,5.282761
25.0,3,5.290924
-25.0,2,5.296391
25.0,3,5.304602
-75.0,1,5.307539
75.0,1,5.310918
75.0,1,5.314009
-75.0,1,5.31707
-75.0,1,5.319946
-125.0,6,5.334806
-25.0,2,5.339844
75.0,3,5.347167
25.0,3,5.354265
25.0,3,5.361864
-25.0,2,5.366508
-75.0,1,5.369108
-125.0,1,5.371692
-75.0,1,5.374131
375.0,10,5.396801
-25.0,2,5.402422
-75.0,1,5.405224
-25.0,2,5.41101
-25.0,2,5.416784
-25.0,2,5.423168
125.0,4,5.433135
-75.0,3,5.440219
-25.0,2,5.445093
100.0,2,5.44981
-75.0,2,5.454254
-75.0,1,5.456658
-75.0,1,5.458951
25.0,3,5.465394
-25.0,2,5.469949
-25.0,2,5.474315
-25.0,2,5.478825
-75.0,1,5.481109
-25.0,2,5.485832
-75.0,1,5.489531
75.0,1,5.492734
-225.0,4,5.503284
-125.0,3,5.511369
50.0,1,5.514242
75.0,1,5.517035
-125.0,3,5.525487
75.0,1,5.528244
25.0,3,5.535782
-75.0,1,5.538253
-75.0,1,5.540817
-25.0,2,5.545673
75.0,3,5.552373
-175.0,2,5.556732
-75.0,1,5.559195
25.0,3,5.565737
-75.0,1,5.568068
-25.0,2,5.572644
-25.0,4,5.581295
-75.0,1,5.583741
-275.0,10,5.607192
-25.0,2,5.612369
-225.0,4,5.621984
25.0,2,5.626574
-75.0,1,5.629275
-25.0,2,5.633771
25.0,3,5.640224
-75.0,2,5.64477
-75.0,1,5.647078
-175.0,2,5.651517
-75.0,1,5.653972
-75.0,1,5.656359
25.0,3,5.663008
-75.0,1,5.665348
25.0,3,5.671823
125.0,2,5.676349
-75.0,1,5.678974
25.0,3,5.686538
-75.0,1,5.689402
75.0,4,5.979855
-175.0,2,5.985414
-25.0,2,5.990982
100.0,2,5.9964
-25.0,2,6.001894
75.0,1,6.004753
-75.0,1,6.007457
-75.0,1,6.010245
175.0,4,6.019651
-175.0,2,6.024714
-75.0,4,6.033126
-75.0,1,6.035529
175.0,6,6.048782
-125.0,3,6.055611
25.0,3,6.062415
275.0,5,6.074008
-275.0,6,6.090166
-75.0,2,6.095431
-25.0,2,6.100594
75.0,1,6.103383
-75.0,1,6.106029
-75.0,2,6.111128
-25.0,2,6.115848
-175.0,2,6.120485
-25.0,2,6.125125
175.0,6,6.137993
175.0,4,6.147468
225.0,13,6.174773
25.0,3,6.18198
75.0,4,6.191804
-25.0,2,6.197412
125.0,5,6.210032
25.0,3,6.216752
200.0,4,6.225417
-75.0,4,6.233747
-25.0,2,6.238053
25.0,3,6.244458
125.0,2,6.248849
125.0,2,6.25325
-75.0,1,6.255609
-75.0,1,6.257928
-425.0,6,6.270682
-75.0,1,6.273317
50.0,1,6.275987
-75.0,7,6.294167
-125.0,3,6.302513
-25.0,2,6.307891
325.0,6,6.323002
-25.0,2,6.328053
225.0,4,6.339033
-75.0,1,6.342061
75.0,4,6.352286
-75.0,1,6.355025
25.0,3,6.364919
-25.0,2,6.37017
-75.0,2,6.375239
-175.0,2,6.380626
225.0,7,6.398942
25.0,3,6.407034
-75.0,1,6.410065
50.0,1,6.412981
225.0,7,6.430093
75.0,4,6.43923
25.0,3,6.446007
175.0,6,6.460329
125.0,5,6.472092
-75.0,1,6.474508
-75.0,1,6.47687
-425.0,6,6.492282
-25.0,2,6.49827
175.0,5,6.511577
-25.0,2,6.517032
-375.0,10,6.53977
-25.0,2,6.544602
-75.0,1,6.547045
-25.0,2,6.551764
25.0,2,6.55617
-75.0,1,6.558652
175.0,6,6.571205
-75.0,1,6.573636
275.0,6,6.58723
-75.0,1,6.590073
50.0,1,6.592946
575.0,9,6.614365
425.0,8,6.631514
-75.0,1,6.633835
-25.0,2,6.638156
450.0,9,6.657028
-325.0,8,6.67419
-75.0,1,6.677073
-25.0,2,6.682195
-75.0,1,6.684875
-125.0,3,6.692518
-25.0,2,6.698056
-25.0,2,6.703032
225.0,7,6.720333
-25.0,2,6.725413
75.0,5,6.736937
-125.0,1,6.739388
25.0,3,6.746608
100.0,2,6.751419
275.0,5,6.762553
-75.0,1,6.764991
-75.0,7,6.781373
25.0,3,6.788589
25.0,3,6.796477
25.0,3,6.804531
175.0,6,6.821814
-75.0,1,6.825737
-75.0,1,6.829304
-25.0,5,6.842805
-25.0,2,6.848533
-75.0,1,6.851393
25.0,3,6.859444
-75.0,1,6.862412
75.0,1,6.865338
-75.0,1,6.868194
75.0,1,6.871163
-25.0,5,6.884057
-575.0,9,6.906693
50.0,1,6.909629
-25.0,2,6.914928
-725.0,12,6.943016
25.0,3,6.950154
25.0,3,6.958139
-25.0,2,6.962955
75.0,1,6.9656
-75.0,1,6.968711
75.0,4,6.97838
-75.0,1,6.980996
-75.0,1,6.983792
-325.0,5,6.996007
-25.0,5,7.007395
75.0,3,7.014192
-175.0,2,7.01935
-25.0,2,7.024215
25.0,3,7.031207
100.0,2,7.035808
-75.0,1,7.038399
-25.0,2,7.043072
125.0,5,7.055932
25.0,3,7.063061
575.0,10,7.08862
175.0,3,7.097183
-25.0,5,7.10955
-75.0,1,7.112149
-75.0,1,7.114843
150.0,3,7.12239
-25.0,2,7.127486
-325.0,5,7.139318
175.0,6,7.153128
-175.0,2,7.158207
-75.0,1,7.161022
175.0,6,7.175663
-25.0,2,7.180847
-25.0,2,7.185829
-75.0,1,7.188447
-75.0,2,7.193304
-75.0,1,7.19596
-25.0,2,7.201158
75.0,1,7.203866
-75.0,1,7.206413
-75.0,1,7.209046
150.0,3,7.215972
-25.0,2,7.220831
-75.0,1,7.223297
-125.0,3,7.229963
-75.0,1,7.23248
-75.0,1,7.541718
175.0,5,7.553696
-225.0,7,7.569461
-25.0,2,7.574261
75.0,15,7.608063
225.0,7,7.624307
-25.0,2,7.629285
75.0,1,7.631863
25.0,3,7.638832
100.0,2,7.643168
-125.0,3,7.65009
-75.0,1,7.6527
400.0,7,7.668358
-75.0,1,7.670701
25.0,7,7.685091
-175.0,3,7.691785
-75.0,4,7.700569
-525.0,7,7.715531
-125.0,3,7.723809
525.0,10,7.74532
350.0,7,7.759983
75.0,1,7.762415
-75.0,4,7.771683
75.0,1,7.774512
125.0,4,7.784743
-25.0,2,7.790253
625.0,18,7.830028
125.0,2,7.834771
-125.0,3,7.841655
25.0,3,7.848125
-225.0,4,7.856714
150.0,3,7.863198
-75.0,7,7.878883
-325.0,5,7.889669
-175.0,2,7.894428
75.0,4,7.903312
-125.0,1,7.905769
75.0,1,7.908272
75.0,4,7.917861
-125.0,3,7.924594
-125.0,6,7.93722
-375.0,4,7.946337
-75.0,1,7.94886
75.0,4,7.95825
-75.0,1,7.960913
100.0,2,7.965608
275.0,15,8.000733
-25.0,2,8.005572
25.0,6,8.019571
-725.0,12,8.045757
-75.0,1,8.048404
-25.0,2,8.053412
-125.0,9,8.073421
-175.0,2,8.078982
75.0,1,8.081795
-25.0,2,8.086644
-225.0,2,8.091679
125.0,8,8.110897
625.0,11,8.135436
25.0,3,8.142457
-75.0,1,8.145081
75.0,1,8.147646
-925.0,17,8.185468
-25.0,5,8.197381
200.0,4,8.206924
475.0,8,8.225603
225.0,6,8.239364
100.0,2,8.244152
50.0,1,8.246769
-75.0,1,8.249398
75.0,1,8.251978
125.0,5,8.263645
225.0,5,8.275349
50.0,1,8.278053
150.0,3,8.285377
75.0,4,8.294772
125.0,5,8.306393
75.0,4,8.315595
-275.0,3,8.323002
-125.0,1,8.325651
-25.0,2,8.330895
-425.0,9,8.351839
-75.0,1,8.354639
300.0,9,8.375613
25.0,3,8.382852
-75.0,1,8.385527
-75.0,1,8.388115
50.0,1,8.390845
-275.0,3,8.397928
75.0,13,8.428173
-25.0,2,8.433359
-25.0,2,8.438337
125.0,8,8.456541
25.0,3,8.463886
-25.0,2,8.468832
-150.0,3,8.47582
75.0,4,8.484536
175.0,9,8.505401
-75.0,1,8.50797
200.0,3,8.515925
25.0,3,8.523239
475.0,8,8.541183
75.0,4,8.550436
25.0,3,8.557595
125.0,2,8.562511
-75.0,1,8.565155
125.0,5,8.576152
75.0,4,8.585031
75.0,4,8.593835
100.0,2,8.598697
-25.0,2,8.603352
-75.0,1,8.605779
25.0,3,8.612303
75.0,1,8.614659
-25.0,2,8.619206
100.0,2,8.623637
-100.0,10,8.644329
-125.0,3,8.651076
50.0,1,8.653735
-25.0,2,8.658435
-425.0,20,8.701051
-25.0,2,8.70585
-25.0,3,8.712848
-25.0,2,8.717519
925.0,16,9.09882
125.0,2,9.104227
-25.0,4,9.114872
600.0,12,9.143638
25.0,9,9.164348
25.0,6,9.178645
125.0,4,9.188095
400.0,8,9.207397
25.0,3,9.214949
-25.0,2,9.21999
-175.0,11,9.246112
125.0,5,9.257859
-75.0,4,9.267086
225.0,7,9.282447
-25.0,2,9.287052
-175.0,2,9.291909
-75.0,1,9.294525
-25.0,2,9.299318
75.0,4,9.308372
-175.0,8,9.326342
125.0,5,9.3382
75.0,7,9.354302
875.0,24,9.409547
475.0,12,9.437074
-75.0,1,9.439674
100.0,2,9.444507
150.0,6,9.458452
75.0,4,9.467891
-75.0,1,9.470486
25.0,3,9.477585
-975.0,16,9.514633
125.0,5,9.526274
-25.0,2,9.53107
-75.0,1,9.533666
175.0,9,9.55409
300.0,5,9.565571
150.0,3,9.572158
125.0,2,9.576901
75.0,3,9.583907
250.0,5,9.594624
-475.0,5,9.605973
225.0,10,9.628734
-25.0,5,9.639498
150.0,3,9.646146
-75.0,1,9.648629
-75.0,1,9.651188
100.0,2,9.656059
-25.0,2,9.661002
-125.0,1,9.663671
-125.0,3,9.670837
575.0,14,9.702017
25.0,3,9.710047
25.0,3,9.718406
-25.0,8,9.737623
100.0,2,9.742523
75.0,4,9.751829
-75.0,1,9.754511
325.0,7,9.770801
-275.0,6,9.785276
225.0,7,9.801307
25.0,3,9.808247
25.0,3,9.815478
-75.0,1,9.818115
-25.0,5,9.829661
300.0,6,9.842958
375.0,14,9.873364
125.0,6,9.886652
575.0,9,9.90686
-25.0,2,9.911826
-25.0,2,9.917016
25.0,2,9.922444
-25.0,2,9.92762
75.0,4,9.938107
25.0,3,9.946626
75.0,4,9.957643
175.0,6,9.97419
-25.0,2,9.979878
-425.0,18,10.030063
-75.0,1,10.033126
-25.0,2,10.038815
50.0,1,10.042021
75.0,4,10.053155
50.0,1,10.056196
50.0,4,10.067583
25.0,3,10.076362
25.0,2,10.082553
225.0,3,10.090774
125.0,8,10.11289
-225.0,7,10.131065
75.0,4,10.140292
125.0,5,10.151872
200.0,4,10.161365
175.0,4,10.170836
125.0,2,10.175403
200.0,4,10.18428
-75.0,1,10.186702
75.0,7,10.202034
75.0,4,10.211998
500.0,16,10.247909
125.0,5,10.259191
800.0,19,10.606155
300.0,12,10.631142
-125.0,6,10.643611
-475.0,8,10.661294
50.0,1,10.663952
600.0,18,10.70608
0.0,3,10.713145
225.0,10,10.740901
450.0,17,10.779667
75.0,6,10.792737
175.0,6,10.805789
25.0,3,10.812481
75.0,9,10.831602
225.0,7,10.846954
-175.0,2,10.851635
800.0,16,10.885422
-75.0,1,10.888025
-75.0,1,10.890501
-75.0,10,10.917305
-75.0,1,10.919915
75.0,7,10.935229
25.0,3,10.942029
-25.0,4,10.952198
75.0,1,10.954914
525.0,11,10.982283
75.0,4,10.992152
125.0,5,11.003518
375.0,12,11.029644
225.0,5,11.041418
150.0,3,11.048335
-75.0,7,11.063615
75.0,4,11.072614
125.0,5,11.085166
700.0,17,11.122589
25.0,3,11.130441
175.0,6,11.145967
250.0,8,11.163932
725.0,21,11.210872
250.0,5,11.222207
575.0,17,11.259796
-275.0,9,11.279868
-25.0,2,11.284899
125.0,5,11.296684
50.0,1,11.299291
-75.0,4,11.308652
50.0,7,11.325289
-175.0,2,11.330973
25.0,3,11.339216
-175.0,2,11.344899
-25.0,8,11.36485
75.0,7,11.38062
175.0,5,11.392336
-25.0,5,11.404033
100.0,2,11.408773
175.0,6,11.422144
75.0,3,11.429129
50.0,1,11.431648
475.0,24,11.484393
225.0,4,11.498369
1075.0,30,11.563545
75.0,1,11.566043
225.0,3,11.57288
300.0,6,11.585639
-75.0,1,11.588002
225.0,7,11.602644
-125.0,3,11.609387
-175.0,11,11.633412
275.0,14,11.666943
-75.0,1,11.669483
125.0,5,11.680776
250.0,5,11.692156
-175.0,2,11.696938
-175.0,3,11.703847
75.0,4,11.712985
75.0,10,11.736699
125.0,5,11.747929
-75.0,1,11.750425
-75.0,1,11.753119
-25.0,2,11.757834
-75.0,1,11.76035
25.0,2,11.765062
-75.0,1,11.767576
-75.0,1,11.770172
-25.0,2,12.050657
-225.0,8,12.069617
25.0,12,12.097204
-25.0,2,12.10208
25.0,3,12.109396
150.0,3,12.116972
100.0,2,12.121697
50.0,4,12.130212
175.0,5,12.141335
25.0,12,12.167367
675.0,16,12.203035
25.0,6,12.217796
-125.0,3,12.225599
625.0,14,12.258264
625.0,10,12.279863
475.0,15,12.31196
100.0,2,12.316853
-25.0,8,12.337684
125.0,5,12.350772
-1150.0,31,12.425248
800.0,16,12.46641
75.0,4,12.477298
-225.0,4,12.488006
-75.0,1,12.491451
350.0,7,12.509517
-1475.0,24,12.573759
-75.0,1,12.576415
250.0,17,12.618461
-125.0,1,12.62171
425.0,11,12.651437
400.0,16,12.69449
125.0,5,12.707785
225.0,13,12.74355
-175.0,5,12.757251
-25.0,2,12.762808
50.0,1,12.765769
-75.0,4,12.77722
675.0,10,12.803298
125.0,6,12.819502
1075.0,21,12.874105
100.0,2,12.879064
-1575.0,24,12.937514
-75.0,1,12.940251
50.0,1,12.943029
25.0,2,12.948088
225.0,7,12.965553
150.0,3,12.973382
-75.0,1,12.976038
-575.0,9,12.999448
325.0,9,13.020886
525.0,11,13.047447
275.0,4,13.058496
275.0,14,13.096996
-225.0,7,13.114776
200.0,4,13.12486
-75.0,1,13.127819
-725.0,11,13.155077
-75.0,19,13.207831
100.0,2,13.213263
150.0,6,13.228607
-275.0,6,13.244059
525.0,24,13.301912
-125.0,1,13.304599
-425.0,8,13.324423
2425.0,48,13.763502
1425.0,28,13.831958
525.0,28,13.89792
175.0,6,13.9124
625.0,13,13.943677
-825.0,13,13.974706
-25.0,2,13.979909
-75.0,1,13.98291
75.0,4,14.000001
50.0,4,14.010377
-75.0,1,14.013402
100.0,5,14.025922
325.0,6,14.041082
50.0,25,14.102901
-25.0,2,14.107991
125.0,2,14.11302
125.0,20,14.155861
-25.0,2,14.160417
175.0,16,14.199936
475.0,18,14.241004
150.0,3,14.248719
25.0,3,14.256206
25.0,3,14.263896
-175.0,5,14.276029
125.0,5,14.287724
150.0,3,14.294547
325.0,9,14.314281
125.0,17,14.35734
25.0,3,14.366116
450.0,15,14.404186
125.0,2,14.409655
-175.0,5,14.422896
-325.0,17,14.46705
175.0,6,14.482523
100.0,7,14.501354
75.0,4,14.511798
100.0,2,14.517351
-175.0,5,14.531108
-25.0,2,14.536987
275.0,16,14.580187
325.0,14,14.615911
225.0,4,14.626077
100.0,2,14.631064
75.0,1,14.633812
25.0,3,14.641201
1625.0,32,14.719352
325.0,8,14.73953
400.0,8,14.760026
25.0,3,14.768036
-75.0,1,14.770946
825.0,14,14.80452
-25.0,2,14.809464
300.0,6,14.823972
25.0,3,14.831442
150.0,3,14.838974
725.0,26,14.903424
75.0,13,15.247809
50.0,1,15.250794
175.0,9,15.273771
100.0,2,15.279392
100.0,2,15.284454
225.0,11,15.310043
200.0,4,15.319828
300.0,19,15.370527
-475.0,5,15.383251
825.0,23,15.437226
25.0,6,15.451347
-25.0,5,15.464736
-25.0,2,15.470069
350.0,7,15.486592
1675.0,39,15.588534
475.0,17,15.627991
75.0,4,15.637471
175.0,6,15.651265
500.0,10,15.674943
-1575.0,40,15.776636
125.0,5,15.78915
1100.0,23,15.84347
25.0,3,15.850883
750.0,12,15.879
100.0,2,15.884256
175.0,9,15.905427
200.0,10,15.927996
400.0,8,15.949204
250.0,5,15.962272
350.0,16,16.003439
25.0,3,16.011705
-475.0,26,16.078474
1900.0,40,16.182173
275.0,5,16.195334
975.0,24,16.255536
-125.0,6,16.270675
625.0,13,16.304307
-75.0,1,16.307003
-25.0,2,16.312412
-75.0,1,16.315536
-275.0,8,16.340287
100.0,5,16.356047
25.0,2,16.363106
-125.0,3,16.373148
50.0,1,16.377036
75.0,22,16.4415
-75.0,1,16.444587
900.0,18,16.495082
-125.0,3,16.503233
50.0,1,16.506336
-25.0,2,16.512702
325.0,9,16.536742
-75.0,4,16.546929
75.0,28,16.910145
-325.0,3,16.917875
1375.0,33,16.999525
-125.0,3,17.007604
75.0,4,17.017456
-175.0,14,17.051667
-125.0,6,17.066818
175.0,6,17.083072
350.0,7,17.100484
-325.0,5,17.114251
-125.0,3,17.122012
25.0,3,17.129752
-75.0,1,17.132402
225.0,7,17.150066
425.0,17,17.194387
200.0,4,17.205082
100.0,2,17.210632
475.0,15,17.24696
625.0,15,17.284645
-25.0,2,17.289845
450.0,9,17.312165
200.0,19,17.359771
150.0,3,17.368522
725.0,26,17.437112
175.0,31,17.525701
-150.0,26,17.589847
325.0,9,17.611761
275.0,8,17.631889
1025.0,23,17.68818
650.0,15,17.725271
325.0,9,17.748771
1050.0,20,17.800355
275.0,14,17.836205
75.0,4,17.846865
350.0,7,17.865334
1025.0,23,17.924144
-25.0,2,17.929713
1550.0,33,18.010767
125.0,5,18.023745
925.0,21,18.076265
50.0,1,18.079265
1025.0,17,18.12005
50.0,1,18.122862
150.0,3,18.130278
-425.0,6,18.14542
175.0,10,18.501075
125.0,5,18.513909
-25.0,2,18.51901
-25.0,2,18.523955
25.0,6,18.539118
575.0,6,18.554743
275.0,6,18.569849
150.0,6,18.584144
75.0,3,18.591408
175.0,2,18.596441
925.0,22,18.646401
-75.0,4,18.655674
-175.0,5,18.667182
25.0,3,18.674276
575.0,20,18.727101
-275.0,9,18.752798
575.0,14,18.791588
600.0,12,18.826617
450.0,9,18.851778
25.0,6,18.868357
250.0,5,18.882949
375.0,15,18.925847
375.0,6,18.943215
50.0,13,18.979656
300.0,6,18.997472
825.0,16,19.038995
275.0,11,19.067702
550.0,11,19.096653
875.0,26,19.159136
100.0,5,19.172788
-75.0,1,19.175774
-75.0,1,19.178701
1325.0,32,19.256928
400.0,8,19.276538
-650.0,20,19.327832
1175.0,24,19.39262
