#{"t_start": 1788539743.7876291, "env_id": "None"}
r,l,t
275.0,5,6.745644
-75.0,1,6.748451
-75.0,1,6.751352
275.0,8,6.770744
-325.0,5,6.783323
-25.0,2,6.788629
375.0,10,6.812991
-25.0,2,6.818167
-75.0,1,6.821093
-25.0,2,6.826428
-25.0,2,6.831516
-75.0,1,6.834358
175.0,6,6.849531
-75.0,1,6.852393
175.0,6,6.866708
75.0,1,6.869185
375.0,10,6.895231
275.0,8,6.91603
-125.0,1,6.918877
-25.0,2,6.924176
775.0,18,6.972446
25.0,3,6.980029
225.0,7,6.997948
475.0,7,7.015336
-25.0,2,7.020619
375.0,6,7.035368
25.0,3,7.04325
225.0,7,7.061565
-75.0,1,7.064925
475.0,7,7.082738
25.0,3,7.090244
75.0,3,7.097466
25.0,3,7.104427
225.0,7,7.12081
-75.0,1,7.123273
425.0,7,7.139248
-125.0,1,7.141883
75.0,3,7.148849
-75.0,1,7.151295
-75.0,1,7.153995
-25.0,2,7.158568
575.0,14,7.190284
25.0,3,7.197284
475.0,12,7.224801
25.0,3,7.232538
75.0,3,7.240005
25.0,3,7.246913
-75.0,1,7.249464
75.0,4,7.258643
-75.0,1,7.261181
-75.0,1,7.263723
125.0,5,7.275269
275.0,5,7.287483
25.0,3,7.295267
-25.0,2,7.300636
-25.0,2,7.305737
25.0,3,7.314363
25.0,3,7.322232
225.0,7,7.338607
75.0,3,7.345781
-525.0,10,7.369557
275.0,8,7.388575
475.0,12,7.418372
175.0,6,7.433501
-25.0,2,7.438594
-75.0,1,7.441432
275.0,8,7.461422
25.0,3,7.468993
-25.0,2,7.473729
-75.0,1,7.47671
25.0,3,7.484472
-75.0,1,7.487156
-75.0,1,7.489825
125.0,5,7.502318
75.0,4,7.513478
-25.0,2,7.81751
475.0,12,7.849175
-25.0,2,7.854682
625.0,15,7.894672
225.0,7,7.916081
-25.0,2,7.921742
-125.0,1,7.924793
25.0,3,7.932852
125.0,5,7.946863
-75.0,1,7.949737
275.0,8,7.970691
225.0,7,7.988544
25.0,3,7.996329
75.0,4,8.007033
225.0,7,8.025192
25.0,3,8.033026
375.0,10,8.058024
275.0,8,8.078508
75.0,4,8.091571
-75.0,1,8.094451
75.0,4,8.104679
875.0,20,8.153677
-25.0,2,8.158662
25.0,3,8.166557
75.0,3,8.174487
75.0,4,8.184414
375.0,10,8.210351
125.0,5,8.222573
-25.0,2,8.227483
75.0,4,8.237456
-75.0,1,8.240295
-75.0,1,8.242758
75.0,4,8.254165
25.0,3,8.261547
175.0,6,8.276286
75.0,4,8.285866
-75.0,1,8.288674
75.0,4,8.299944
-75.0,1,8.302636
725.0,17,8.344852
-25.0,2,8.350737
175.0,6,8.3684
475.0,12,8.39892
25.0,3,8.407907
675.0,9,8.430896
-25.0,2,8.436063
-75.0,1,8.439412
-25.0,2,8.445192
-25.0,2,8.450601
575.0,8,8.470277
425.0,11,8.49847
25.0,3,8.506297
-75.0,1,8.509553
-75.0,1,8.512606
725.0,17,8.558353
125.0,5,8.570943
475.0,12,8.600458
375.0,6,8.615652
75.0,4,8.625914
-75.0,1,8.628635
775.0,10,8.652215
625.0,13,8.682529
-525.0,7,8.699503
-75.0,1,8.702367
-25.0,2,8.70774
325.0,9,8.730418
-75.0,1,8.733206
475.0,12,8.76247
-75.0,1,8.765262
-75.0,1,8.767978
75.0,4,8.777941
625.0,15,8.8135
-25.0,2,8.818442
-625.0,8,8.836899
25.0,3,8.84428
-25.0,2,8.849596
225.0,7,8.868816
325.0,9,8.89297
-75.0,1,8.895529
175.0,6,8.910459
-625.0,8,8.930017
175.0,4,8.94025
25.0,3,8.947932
25.0,3,8.95552
125.0,5,8.96821
175.0,4,8.978355
75.0,4,8.988188
75.0,4,8.997466
-75.0,1,9.000198
25.0,3,9.007529
-125.0,1,9.01021
-25.0,2,9.015329
625.0,15,9.052231
75.0,3,9.059185
900.0,18,9.104541
-25.0,2,9.109977
-25.0,2,9.115376
25.0,3,9.122821
-25.0,2,9.128242
1375.0,16,9.483209
-25.0,2,9.489084
75.0,4,9.501267
925.0,21,9.565844
175.0,6,9.58138
75.0,4,9.592115
425.0,11,9.620546
-25.0,2,9.626004
275.0,5,9.639827
175.0,6,9.655472
125.0,5,9.668201
75.0,4,9.678408
475.0,7,9.695219
-25.0,2,9.701025
-25.0,2,9.706191
-75.0,1,9.708845
-25.0,2,9.714049
75.0,4,9.724342
275.0,8,9.743952
125.0,5,9.756016
475.0,7,9.771974
1075.0,24,9.82962
475.0,12,9.860057
-125.0,1,9.862805
25.0,3,9.870416
175.0,6,9.885766
25.0,3,9.893409
-75.0,1,9.89618
75.0,3,9.904269
575.0,14,9.938094
-25.0,2,9.94297
125.0,5,9.955057
-25.0,2,9.9602
-75.0,1,9.962903
325.0,9,9.984771
375.0,10,10.009213
25.0,3,10.017029
375.0,10,10.041782
375.0,10,10.065058
125.0,5,10.077492
75.0,4,10.087536
-75.0,1,10.090127
75.0,4,10.100828
-75.0,1,10.103742
-125.0,3,10.111298
575.0,14,10.14676
25.0,3,10.154293
25.0,3,10.161845
275.0,8,10.181553
375.0,6,10.196383
-75.0,1,10.199041
225.0,7,10.21708
175.0,6,10.231838
225.0,7,10.248952
75.0,3,10.256067
25.0,3,10.26338
-125.0,1,10.265956
125.0,5,10.278004
675.0,16,10.319048
175.0,4,10.329599
175.0,6,10.344569
675.0,9,10.369563
-25.0,2,10.377187
-25.0,2,10.38529
-25.0,2,10.391468
-25.0,2,10.397026
75.0,4,10.408409
25.0,3,10.416928
75.0,4,10.427566
175.0,6,10.442962
-25.0,2,10.448175
775.0,18,10.495745
-75.0,1,10.49854
-25.0,2,10.503873
125.0,5,10.517819
275.0,8,10.540406
-25.0,2,10.547004
25.0,3,10.555456
575.0,8,10.580381
225.0,7,10.600604
25.0,3,10.609876
-75.0,1,10.613063
125.0,5,10.627641
275.0,8,10.649561
-25.0,2,10.655173
-75.0,1,10.658099
75.0,4,10.668569
225.0,7,10.687121
75.0,4,10.697704
925.0,21,10.750036
700.0,23,11.112938
575.0,14,11.149784
275.0,8,11.169666
975.0,22,11.224362
775.0,10,11.249715
1025.0,23,11.308481
175.0,6,11.324409
25.0,3,11.33203
325.0,9,11.354455
225.0,7,11.372564
-25.0,2,11.378082
75.0,4,11.38868
525.0,13,11.422421
-75.0,1,11.425014
375.0,10,11.448786
-75.0,1,11.451451
225.0,7,11.469242
-25.0,2,11.475394
-125.0,1,11.478491
75.0,4,11.488772
-75.0,1,11.491523
425.0,11,11.520171
75.0,4,11.53178
-325.0,5,11.54627
475.0,12,11.575965
125.0,5,11.589304
175.0,6,11.604234
75.0,4,11.614338
75.0,4,11.624788
125.0,5,11.637607
725.0,17,11.678766
25.0,3,11.686366
175.0,6,11.700895
-75.0,1,11.703447
1275.0,28,11.774127
-325.0,17,11.816176
125.0,5,11.828727
325.0,9,11.851508
-25.0,2,11.856647
275.0,5,11.869146
-75.0,1,11.871972
175.0,4,11.882321
-75.0,1,11.885149
275.0,8,11.905521
-125.0,3,11.913347
-25.0,2,11.918643
275.0,8,11.938895
225.0,7,11.956383
75.0,4,11.966794
-75.0,1,11.969839
125.0,5,11.982881
275.0,8,12.0024
-75.0,1,12.005203
-25.0,2,12.010388
475.0,7,12.027775
25.0,3,12.035289
625.0,15,12.070412
75.0,4,12.080297
375.0,10,12.104729
775.0,18,12.149352
-25.0,2,12.154888
-75.0,1,12.157812
25.0,3,12.165565
225.0,7,12.183225
225.0,7,12.201341
25.0,3,12.209107
-925.0,11,12.236662
575.0,14,12.272715
-75.0,1,12.275696
125.0,5,12.288191
225.0,7,12.306413
25.0,3,12.314604
75.0,4,12.32528
375.0,10,12.349814
125.0,5,12.362621
-75.0,1,12.365745
-125.0,1,12.36871
-25.0,2,12.374484
-75.0,1,12.377245
-25.0,2,12.382859
-75.0,1,12.385862
-75.0,1,12.388665
-25.0,2,12.730062
125.0,5,12.742742
25.0,3,12.750354
-75.0,1,12.752951
-75.0,1,12.755546
775.0,10,12.780902
-25.0,2,12.786151
75.0,3,12.793886
575.0,14,12.829893
475.0,12,12.859952
675.0,16,12.899806
175.0,6,12.915278
25.0,3,12.923412
575.0,14,12.958482
375.0,10,12.984474
-125.0,3,12.992507
475.0,12,13.02251
375.0,10,13.048182
125.0,5,13.061196
-75.0,1,13.063974
4075.0,43,13.167715
225.0,7,13.185995
-375.0,4,13.197256
-125.0,1,13.200088
625.0,15,13.238182
675.0,16,13.277085
-75.0,1,13.280069
775.0,18,13.325954
425.0,11,13.352609
625.0,15,13.390734
175.0,6,13.405949
1075.0,13,13.437466
125.0,5,13.449146
-25.0,2,13.454278
125.0,5,13.465791
75.0,4,13.475472
175.0,6,13.492192
175.0,6,13.507899
875.0,20,13.562731
-125.0,1,13.565562
1175.0,26,13.630934
-75.0,1,13.633444
-25.0,2,13.638301
75.0,1,13.640916
-75.0,1,13.643467
175.0,6,13.659131
75.0,4,13.671061
275.0,8,13.692602
-75.0,1,13.6957
325.0,9,13.718891
425.0,11,13.747722
75.0,4,13.757315
575.0,14,13.789829
225.0,7,13.807562
125.0,5,13.820251
425.0,11,13.84627
175.0,6,13.860538
275.0,8,13.879239
125.0,5,13.891085
75.0,3,13.899319
875.0,11,13.926364
975.0,22,13.978891
-25.0,2,13.984109
-75.0,1,13.986822
475.0,7,14.004011
-75.0,1,14.006899
475.0,7,14.303623
25.0,3,14.311674
575.0,14,14.345568
125.0,5,14.357525
825.0,19,14.402932
-1025.0,12,14.435566
675.0,16,14.486722
1275.0,28,14.5725
175.0,6,14.588238
575.0,8,14.611139
-75.0,1,14.614163
75.0,4,14.628823
525.0,13,14.709655
-25.0,2,14.721842
-75.0,1,14.728049
25.0,3,14.745596
-75.0,1,14.752093
125.0,5,14.77205
425.0,11,14.811192
1025.0,23,14.881898
75.0,4,14.89176
-25.0,2,14.89761
125.0,5,14.910449
1225.0,15,14.948363
-25.0,2,14.953288
675.0,16,14.990979
-75.0,1,14.993649
725.0,17,15.035193
75.0,4,15.044673
-25.0,2,15.049781
25.0,3,15.057392
125.0,5,15.06948
125.0,5,15.081366
-75.0,1,15.084038
425.0,11,15.111406
-25.0,2,15.116822
-525.0,7,15.134973
275.0,8,15.155337
-75.0,1,15.158308
-25.0,2,15.163784
725.0,17,15.207828
125.0,5,15.221222
725.0,17,15.264643
175.0,6,15.279387
425.0,11,15.307388
-25.0,2,15.313554
125.0,5,15.326222
-25.0,2,15.331311
-25.0,2,15.336484
-1225.0,14,15.370818
675.0,9,15.394411
275.0,5,15.407537
75.0,4,15.418443
25.0,3,15.425892
75.0,3,15.433264
-75.0,1,15.435913
375.0,6,15.450726
375.0,10,15.474128
275.0,8,15.494625
225.0,7,15.515075
-75.0,1,15.518497
225.0,7,15.537109
425.0,11,15.567174
-75.0,1,15.570264
25.0,3,15.578347
-25.0,2,15.584599
175.0,6,15.602494
25.0,3,15.611214
-25.0,2,15.616771
125.0,5,15.63045
75.0,4,15.641558
1225.0,27,15.711347
-25.0,2,15.716645
25.0,3,15.724594
375.0,10,16.055644
375.0,10,16.079121
125.0,5,16.092967
-75.0,1,16.095707
325.0,9,16.118667
175.0,6,16.132261
425.0,11,16.1585
25.0,3,16.165627
275.0,8,16.184448
175.0,6,16.199957
1125.0,17,16.246513
175.0,6,16.266546
275.0,5,16.281619
-75.0,1,16.285052
-75.0,1,16.28804
-325.0,5,16.304032
900.0,18,16.350851
525.0,13,16.38455
775.0,10,16.411286
175.0,6,16.426407
-925.0,11,16.454362
75.0,4,16.464803
175.0,6,16.480428
1575.0,34,16.57691
675.0,16,16.616221
25.0,3,16.624353
-25.0,2,16.629632
2375.0,26,16.69552
-2125.0,23,16.754048
1250.0,25,16.81724
275.0,5,16.829128
575.0,8,16.849358
75.0,4,16.859257
75.0,4,16.868773
975.0,22,16.921108
75.0,4,16.930923
525.0,13,16.963096
125.0,5,16.975275
1325.0,23,17.032218
475.0,12,17.062675
325.0,9,17.08485
25.0,3,17.09233
175.0,6,17.107308
525.0,13,17.138221
-75.0,1,17.141511
-25.0,2,17.147285
-75.0,1,17.150099
575.0,8,17.169718
-75.0,1,17.172492
175.0,6,17.187434
25.0,3,17.194853
1100.0,22,17.25086
-75.0,1,17.253773
-75.0,1,17.256709
1075.0,13,17.290496
275.0,8,17.311595
25.0,3,17.319515
175.0,6,17.334706
25.0,3,17.342227
175.0,4,17.35157
2575.0,28,17.747252
25.0,3,17.754626
125.0,5,17.767302
1050.0,21,17.817696
475.0,7,17.834983
25.0,3,17.843023
75.0,4,17.853268
575.0,14,17.887768
175.0,6,17.903108
175.0,6,17.919033
575.0,8,17.940231
75.0,4,17.951086
75.0,3,17.958954
25.0,3,17.967086
75.0,1,17.969903
225.0,7,17.988295
375.0,10,18.013985
475.0,7,18.0328
375.0,10,18.059081
-25.0,2,18.064644
325.0,9,18.088009
625.0,15,18.13172
-25.0,2,18.137953
-75.0,1,18.140656
675.0,16,18.181106
1050.0,21,18.233005
1675.0,19,18.283514
75.0,4,18.293958
1225.0,27,18.361839
475.0,12,18.391573
825.0,19,18.438795
75.0,4,18.448553
275.0,8,18.470423
925.0,21,18.525435
-25.0,2,18.531467
575.0,14,18.569428
375.0,10,18.593897
375.0,10,18.617475
1075.0,24,18.675633
175.0,4,18.685657
-75.0,1,18.6885
525.0,13,18.719615
675.0,16,18.757912
-25.0,2,18.763081
75.0,4,18.773676
675.0,16,18.812321
75.0,4,18.821976
375.0,10,18.845286
75.0,4,18.854896
125.0,5,18.866915
675.0,16,18.904546
775.0,18,18.948053
375.0,10,18.973166
375.0,10,19.277859
125.0,5,19.293122
-25.0,2,19.298826
-25.0,2,19.304665
175.0,6,19.32117
175.0,6,19.336236
175.0,6,19.350664
325.0,9,19.373336
-25.0,2,19.378795
1975.0,22,19.437483
175.0,4,19.449841
125.0,5,19.464334
25.0,3,19.472703
475.0,12,19.505404
275.0,8,19.530174
325.0,9,19.559314
175.0,6,19.575245
275.0,8,19.595794
-25.0,2,19.601255
225.0,7,19.619742
-25.0,2,19.625236
675.0,16,19.66539
575.0,20,19.716605
175.0,6,19.732456
525.0,7,19.750243
1275.0,28,19.818303
875.0,11,19.844205
225.0,7,19.860796
275.0,8,19.879541
-125.0,1,19.882287
25.0,3,19.889615
775.0,18,19.932521
175.0,6,19.946771
-75.0,1,19.94957
175.0,6,19.964164
25.0,3,19.971524
2075.0,23,20.027565
1275.0,28,20.095912
75.0,4,20.106476
875.0,20,20.154913
575.0,8,20.174177
425.0,11,20.200984
325.0,9,20.223619
25.0,3,20.231393
175.0,6,20.245686
-75.0,1,20.24821
75.0,4,20.257366
2175.0,24,20.320105
875.0,20,20.369827
1175.0,14,20.406941
575.0,14,20.443289
325.0,9,20.465386
2875.0,31,20.546953
125.0,5,20.560431
75.0,1,20.563399
525.0,13,20.905163
175.0,6,20.92038
75.0,4,20.930552
475.0,7,20.948171
25.0,3,20.956092
1575.0,34,21.040509
475.0,12,21.070995
-25.0,2,21.07657
125.0,5,21.090378
475.0,12,21.122041
75.0,4,21.133343
625.0,15,21.172734
275.0,8,21.19353
275.0,8,21.214703
175.0,4,21.225217
1475.0,17,21.26943
375.0,6,21.285259
25.0,3,21.293519
75.0,4,21.305794
25.0,3,21.319159
425.0,11,21.347969
2400.0,48,21.467368
25.0,3,21.475118
275.0,8,21.495605
425.0,11,21.524459
25.0,3,21.532636
-75.0,1,21.535637
275.0,8,21.558036
425.0,11,21.585205
-25.0,2,21.590563
25.0,3,21.598083
525.0,13,21.630008
175.0,6,21.644632
25.0,3,21.652453
-125.0,1,21.65511
1875.0,21,21.703873
825.0,19,21.751204
75.0,3,21.758551
425.0,11,21.784224
2075.0,23,21.839614
-25.0,2,21.84473
775.0,10,21.868849
-25.0,2,21.873838
225.0,7,21.890349
425.0,11,21.915957
125.0,5,21.927657
25.0,3,21.935058
475.0,10,21.960013
-325.0,5,21.972416
75.0,4,21.982518
175.0,6,21.997923
875.0,20,22.048533
25.0,3,22.056739
375.0,10,22.081524
-75.0,1,22.084329
25.0,3,22.091521
-725.0,9,22.114546
675.0,9,22.136209
475.0,12,22.165247
475.0,12,22.511554
