#{"t_start": 1788541191.7674227, "env_id": "None"}
r,l,t
-75.0,1,3.662272
75.0,4,3.673927
-75.0,1,3.677005
-75.0,1,3.680163
-75.0,1,3.683258
-25.0,2,3.688988
-75.0,1,3.692289
-25.0,2,3.699055
-75.0,1,3.702518
75.0,4,3.714149
-75.0,1,3.717167
-125.0,1,3.721185
-125.0,1,3.724704
-25.0,2,3.731219
-25.0,2,3.737527
-125.0,1,3.741013
-75.0,1,3.744291
-25.0,2,3.750707
-125.0,1,3.753879
75.0,4,3.7676
-75.0,1,3.770994
-75.0,1,3.774261
-25.0,2,3.780351
25.0,3,3.788955
-25.0,2,3.79466
25.0,3,3.803263
-25.0,2,3.808918
-25.0,2,3.815673
-75.0,1,3.819412
175.0,6,3.836414
-75.0,1,3.839588
-25.0,2,3.844984
-25.0,2,3.850569
-125.0,1,3.85393
-75.0,1,3.857901
-75.0,1,3.861224
-75.0,1,3.864749
25.0,3,3.877658
-75.0,1,3.881803
25.0,3,3.891558
25.0,3,3.901488
-25.0,2,3.907965
-225.0,4,3.920884
-75.0,1,3.925927
-25.0,2,3.933186
-75.0,1,3.936686
75.0,4,3.949713
-25.0,2,3.955928
-75.0,1,3.959253
-25.0,2,3.970031
-75.0,1,3.976469
-25.0,2,3.98537
-75.0,1,3.990747
75.0,3,4.001278
-75.0,1,4.005038
-75.0,1,4.00866
-75.0,1,4.013468
-25.0,2,4.020955
-25.0,2,4.028051
75.0,4,4.041283
75.0,3,4.052184
-75.0,1,4.055716
-75.0,1,4.059627
75.0,4,4.072279
-25.0,2,4.07864
-25.0,2,4.084619
-75.0,1,4.088093
-25.0,2,4.093992
-25.0,2,4.099963
175.0,6,4.117165
175.0,6,4.133688
-75.0,1,4.136957
-25.0,2,4.14288
-25.0,2,4.14885
75.0,4,4.159443
-125.0,1,4.162514
125.0,5,4.175725
-25.0,2,4.18138
125.0,5,4.195983
-75.0,1,4.199508
-25.0,2,4.205555
75.0,4,5.090721
125.0,5,5.104813
75.0,1,5.107844
-125.0,1,5.110905
-75.0,1,5.114044
-25.0,2,5.12133
25.0,3,5.131018
-75.0,1,5.134253
-75.0,1,5.137255
-75.0,1,5.140251
-75.0,1,5.143245
-25.0,2,5.14922
75.0,3,5.160805
475.0,7,5.180085
-25.0,2,5.185262
25.0,3,5.192973
-25.0,2,5.198301
-25.0,2,5.203252
25.0,3,5.211721
75.0,4,5.222315
-25.0,2,5.227651
-75.0,1,5.230629
75.0,3,5.238548
-125.0,3,5.246866
225.0,7,5.267349
-25.0,2,5.274163
-75.0,1,5.27738
75.0,4,5.290128
175.0,4,5.302264
25.0,3,5.310963
-25.0,2,5.316738
175.0,6,5.33525
25.0,3,5.34388
-25.0,2,5.350008
-25.0,2,5.3563
-75.0,1,5.359842
25.0,3,5.369135
125.0,5,5.388424
-25.0,2,5.401092
-25.0,2,5.412415
-125.0,1,5.41614
-25.0,2,5.422557
25.0,3,5.432402
-25.0,2,5.43892
75.0,4,5.451035
275.0,8,5.473381
225.0,7,5.49592
25.0,3,5.504982
25.0,3,5.515399
-75.0,1,5.519167
-25.0,2,5.526047
-125.0,3,5.536159
-75.0,1,5.539689
-75.0,1,5.543402
25.0,3,5.553437
75.0,4,5.566352
275.0,8,5.590041
-75.0,1,5.593299
25.0,3,5.603328
-75.0,1,5.606871
-25.0,2,5.61319
75.0,4,5.626085
-25.0,2,5.633018
-75.0,1,5.636305
-75.0,1,5.639565
-75.0,1,5.64285
-25.0,2,5.648705
-75.0,1,5.651989
25.0,3,5.660277
275.0,5,5.674705
-125.0,1,5.677974
-25.0,2,5.683968
-75.0,1,5.687248
-25.0,2,5.692964
-25.0,2,5.698766
125.0,5,5.712828
-75.0,1,5.715957
225.0,7,5.737275
-75.0,1,5.740763
-75.0,1,5.744363
-75.0,1,5.747819
-75.0,1,5.751417
-125.0,1,5.754669
25.0,3,5.765483
75.0,3,5.775527
-75.0,1,5.779145
25.0,3,5.789091
125.0,5,5.805244
-25.0,2,5.811935
-25.0,2,5.819423
-75.0,1,5.823339
175.0,4,5.837664
-25.0,2,5.844327
275.0,8,5.869017
25.0,3,5.87833
-125.0,1,5.88212
-75.0,1,5.885462
-75.0,1,5.888753
25.0,3,5.898682
-75.0,1,5.902251
125.0,5,5.917523
-25.0,2,5.92483
-75.0,1,5.92838
-75.0,1,5.931882
-25.0,2,5.938258
375.0,10,5.968252
175.0,6,5.990828
-75.0,1,5.99377
-25.0,2,5.999619
75.0,1,6.002644
175.0,6,6.021662
-75.0,1,6.026667
-75.0,1,6.029937
-25.0,2,6.035947
-25.0,2,6.041715
-75.0,1,6.045248
-75.0,1,6.048357
-25.0,2,6.054274
75.0,3,6.063068
-25.0,2,6.070453
175.0,4,6.084124
-75.0,1,6.087505
-25.0,2,6.094553
-75.0,1,6.098254
175.0,6,6.116258
-75.0,1,6.119311
-25.0,2,6.125271
-75.0,1,6.128678
275.0,8,6.15073
-75.0,1,6.153733
-25.0,2,6.159528
75.0,1,6.163366
-25.0,2,6.169591
-25.0,2,6.175583
175.0,4,6.187762
-25.0,2,6.193454
25.0,3,6.201416
-75.0,1,6.20414
-75.0,1,6.206833
-75.0,1,6.209635
-75.0,1,6.212866
225.0,7,6.233064
-25.0,2,6.239265
25.0,3,6.248582
25.0,3,6.257499
25.0,3,6.266738
-25.0,2,6.273309
-75.0,1,6.276688
-75.0,1,6.280243
-75.0,1,6.283703
775.0,10,6.313061
-25.0,2,6.319319
-75.0,1,6.322519
-25.0,2,6.328549
-25.0,2,6.334399
-25.0,2,6.340025
75.0,4,6.351346
25.0,3,6.360393
-25.0,2,6.367111
75.0,4,6.37951
-75.0,1,6.382886
-75.0,1,6.386828
25.0,3,6.39745
-25.0,2,6.403858
-25.0,2,6.409665
-25.0,2,6.416548
-75.0,1,6.420246
-25.0,2,6.427227
-75.0,1,6.431198
-75.0,1,6.434617
75.0,4,6.447472
25.0,3,6.456898
-25.0,2,6.463303
25.0,3,6.472185
75.0,4,6.483849
-75.0,1,6.486833
-75.0,1,6.489707
-25.0,2,6.495673
75.0,3,6.50568
-25.0,2,6.513328
-75.0,1,6.516915
25.0,3,6.526001
-75.0,1,6.529479
-25.0,2,6.53558
175.0,4,6.547097
-125.0,1,6.550177
375.0,10,6.584135
-25.0,2,6.593126
75.0,4,6.606029
-25.0,2,6.612171
-75.0,1,6.615719
-25.0,2,6.624151
25.0,3,6.634839
-25.0,2,6.640478
-75.0,1,6.643218
-25.0,2,6.649608
-75.0,1,6.652997
-75.0,1,6.656207
25.0,3,6.664314
-75.0,1,6.667429
25.0,3,6.675751
-25.0,2,6.681567
-75.0,1,6.684691
25.0,3,6.693088
125.0,5,7.118625
575.0,8,7.140427
-75.0,1,7.143279
75.0,1,7.1466
-75.0,1,7.14962
75.0,4,7.161299
-25.0,2,7.167932
75.0,4,7.179994
375.0,10,7.208353
25.0,3,7.217383
125.0,5,7.232015
275.0,8,7.255188
-25.0,2,7.261211
-125.0,1,7.264525
-75.0,1,7.26777
175.0,4,7.279951
75.0,4,7.292252
375.0,10,7.320979
525.0,13,7.359471
25.0,3,7.368968
75.0,4,7.381648
375.0,7,7.403979
425.0,11,7.432026
125.0,5,7.446567
75.0,4,7.458464
-125.0,1,7.461416
525.0,7,7.481566
325.0,9,7.507117
25.0,3,7.517728
-25.0,2,7.524855
175.0,6,7.543178
-25.0,2,7.549707
75.0,4,7.561106
-75.0,1,7.564309
275.0,8,7.586435
75.0,4,7.597735
-25.0,2,7.604173
825.0,19,7.658321
75.0,4,7.671937
75.0,3,7.681655
175.0,6,7.70337
275.0,5,7.726352
-75.0,1,7.730105
-75.0,1,7.734246
275.0,8,7.770088
-325.0,5,7.796587
-25.0,2,7.807431
375.0,10,7.857228
-25.0,2,7.863506
-75.0,1,7.86673
-25.0,2,7.872878
-25.0,2,7.87923
-75.0,1,7.882668
175.0,6,7.902526
-75.0,1,7.905707
175.0,6,7.925014
75.0,1,7.929025
375.0,10,7.960262
275.0,8,7.985968
-125.0,1,7.989436
-25.0,2,7.995776
775.0,18,8.051164
25.0,3,8.060442
225.0,7,8.082445
475.0,7,8.103162
-25.0,2,8.109454
375.0,6,8.125438
25.0,3,8.134451
225.0,7,8.158014
-75.0,1,8.161482
475.0,7,8.18295
25.0,3,8.192818
75.0,3,8.202746
25.0,3,8.212211
225.0,7,8.232849
-75.0,1,8.236447
425.0,7,8.258616
-125.0,1,8.26245
75.0,3,8.272212
-75.0,1,8.276289
-75.0,1,8.281906
-25.0,2,8.294108
575.0,14,8.345842
25.0,3,8.355259
475.0,12,8.392631
25.0,3,8.402059
75.0,3,8.411414
25.0,3,8.420843
-75.0,1,8.423969
75.0,4,8.436495
-75.0,1,8.439826
-75.0,1,8.442862
125.0,5,8.456992
275.0,5,8.470756
25.0,3,8.47987
-25.0,2,8.486102
-25.0,2,8.492553
25.0,3,8.501773
25.0,3,8.511292
225.0,7,8.532895
75.0,3,8.541518
-525.0,10,8.569123
275.0,8,8.590688
475.0,12,8.633301
175.0,6,8.651326
-25.0,2,8.657403
-75.0,1,8.660568
275.0,8,8.683428
25.0,3,8.691828
-25.0,2,8.698056
-75.0,1,8.70116
25.0,3,8.710224
-75.0,1,8.713582
-75.0,1,8.716669
125.0,5,8.731133
-75.0,1,8.734865
25.0,3,8.745481
-25.0,2,9.143934
475.0,12,9.180407
-25.0,2,9.187133
625.0,15,9.234179
225.0,7,9.255537
-25.0,2,9.261462
-75.0,1,9.264973
25.0,3,9.274118
125.0,5,9.29051
-75.0,1,9.294124
275.0,8,9.31824
225.0,7,9.337854
25.0,3,9.34597
75.0,4,9.356896
225.0,7,9.37653
25.0,3,9.386098
375.0,10,9.414679
275.0,8,9.440681
75.0,4,9.453489
-75.0,1,9.456856
75.0,4,9.469386
875.0,20,9.527465
-25.0,2,9.534326
75.0,3,9.545711
25.0,3,9.556507
75.0,4,9.571132
375.0,10,9.609207
125.0,5,9.627948
-25.0,2,9.635637
75.0,4,9.65064
-75.0,1,9.655141
-75.0,1,9.659216
75.0,4,9.674216
25.0,3,9.687016
175.0,6,9.711195
75.0,4,9.726763
-75.0,1,9.731114
75.0,4,9.749314
-75.0,1,9.753673
725.0,17,9.817313
-25.0,2,9.826664
175.0,6,9.849996
475.0,12,9.888216
-125.0,1,9.891818
-25.0,2,9.899362
325.0,9,9.931059
-25.0,2,9.942378
-75.0,1,9.949412
-25.0,2,9.962981
-25.0,2,9.972474
-75.0,1,9.976079
225.0,7,10.019802
425.0,11,10.053435
25.0,3,10.062388
-75.0,1,10.066641
-75.0,1,10.070444
1475.0,17,10.122669
125.0,5,10.14189
475.0,12,10.178719
375.0,6,10.197226
75.0,4,10.210026
75.0,1,10.213993
375.0,10,10.242766
525.0,13,10.280113
225.0,7,10.299639
-75.0,1,10.302717
-25.0,2,10.308405
325.0,9,10.336863
-75.0,1,10.3399
475.0,12,10.375601
-75.0,1,10.379217
-75.0,1,10.382625
-225.0,4,10.39553
625.0,15,10.43945
-25.0,2,10.445104
275.0,8,10.465973
25.0,3,10.474416
-25.0,2,10.480191
225.0,7,10.497581
-725.0,9,10.521931
-125.0,1,10.525554
175.0,6,10.542072
275.0,8,10.562111
75.0,4,10.573286
75.0,3,10.581915
-25.0,2,10.588205
-75.0,1,10.594135
125.0,5,10.624162
75.0,4,10.649319
175.0,4,10.673386
75.0,4,10.698431
-75.0,1,10.705111
75.0,3,10.724391
-75.0,1,10.730664
-25.0,2,10.742883
-1325.0,15,10.827587
25.0,3,10.846109
875.0,20,10.96743
-25.0,2,10.981068
25.0,3,10.994115
-25.0,2,11.000396
675.0,16,11.407762
-25.0,2,11.414807
75.0,4,11.428724
775.0,21,11.487851
175.0,6,11.502824
175.0,4,11.514472
425.0,11,11.545501
-25.0,2,11.553212
125.0,5,11.569836
375.0,6,11.588234
275.0,5,11.603155
75.0,4,11.615501
225.0,7,11.636667
-25.0,2,11.643479
-25.0,2,11.651245
-75.0,1,11.65478
-25.0,2,11.661304
175.0,4,11.675438
275.0,8,11.700209
125.0,5,11.716042
475.0,7,11.738378
1075.0,24,11.810992
475.0,12,11.848173
-75.0,1,11.851179
25.0,3,11.859697
375.0,6,11.879068
25.0,3,11.888399
-75.0,1,11.891601
25.0,3,11.900645
1175.0,14,11.942208
-25.0,2,11.948137
125.0,5,11.96157
-25.0,2,11.967486
-75.0,1,11.97044
325.0,9,11.996547
375.0,10,12.034595
25.0,3,12.043047
375.0,10,12.071691
375.0,10,12.101351
125.0,5,12.117118
75.0,4,12.129309
75.0,1,12.133088
75.0,4,12.14623
-75.0,1,12.149781
25.0,3,12.159439
575.0,14,12.202008
75.0,3,12.210564
25.0,3,12.219938
275.0,8,12.244243
175.0,6,12.262088
-75.0,1,12.265357
475.0,7,12.284081
175.0,6,12.299387
475.0,7,12.319422
25.0,3,12.328032
25.0,3,12.336877
-125.0,1,12.340069
125.0,5,12.35412
1375.0,16,12.400542
75.0,4,12.414479
175.0,6,12.43132
325.0,9,12.45591
-25.0,2,12.461801
-25.0,2,12.467711
-25.0,2,12.47331
-25.0,2,12.47883
75.0,4,12.488841
25.0,3,12.497565
75.0,4,12.509643
175.0,6,12.52795
-25.0,2,12.534748
775.0,18,12.590676
-75.0,1,12.596664
-25.0,2,12.606911
125.0,5,12.62152
575.0,8,12.645772
-25.0,2,12.652402
25.0,3,12.662508
275.0,8,12.689712
225.0,7,12.711013
25.0,3,12.720523
-75.0,1,12.723931
125.0,5,12.737646
275.0,8,12.759149
-25.0,2,12.765735
-75.0,1,12.76878
75.0,4,12.781276
225.0,7,12.801011
75.0,4,12.811737
925.0,21,12.877118
975.0,22,13.329322
1275.0,15,13.372495
275.0,8,13.394804
975.0,22,13.456473
375.0,10,13.487361
900.0,18,13.578837
125.0,5,13.60314
175.0,6,13.630653
25.0,3,13.643755
325.0,9,13.681803
-25.0,2,13.690461
-75.0,1,13.69455
75.0,4,13.711831
-25.0,2,13.721287
75.0,4,13.737118
1075.0,13,13.798359
-75.0,1,13.804027
375.0,10,13.83787
-75.0,1,13.841594
225.0,7,13.864999
-25.0,2,13.872141
-75.0,1,13.875689
75.0,4,13.888592
-75.0,1,13.891976
475.0,11,13.921164
75.0,4,13.934944
125.0,5,13.948377
475.0,12,13.985819
125.0,5,14.002522
175.0,6,14.021512
75.0,4,14.035211
75.0,4,14.049306
125.0,5,14.065528
725.0,17,14.118093
25.0,3,14.127465
175.0,6,14.147028
-125.0,1,14.150428
1150.0,23,14.216695
275.0,5,14.230504
725.0,17,14.274969
125.0,5,14.287619
-725.0,9,14.313471
-25.0,2,14.319948
125.0,5,14.334221
-75.0,1,14.337512
75.0,4,14.34977
-75.0,1,14.352806
275.0,8,14.374846
25.0,3,14.384226
-25.0,2,14.390928
275.0,8,14.414191
475.0,7,14.432239
75.0,4,14.444288
-75.0,1,14.447605
125.0,5,14.463736
275.0,8,14.48642
-75.0,1,14.489579
-25.0,2,14.495314
225.0,7,14.516249
25.0,3,14.525239
625.0,15,14.568655
75.0,4,14.580808
1325.0,28,14.662295
-25.0,2,14.668676
-75.0,1,14.671888
25.0,3,14.681003
225.0,7,14.702398
225.0,7,14.727963
25.0,3,14.741624
425.0,11,14.787574
575.0,14,14.826677
-75.0,1,14.829714
125.0,5,14.842931
475.0,7,14.862226
25.0,3,14.870377
75.0,4,14.881354
375.0,10,14.91101
125.0,5,14.925685
-75.0,1,14.929217
-75.0,1,14.932614
-25.0,2,14.938588
-75.0,1,14.941612
-25.0,2,14.947256
-75.0,1,14.95047
-125.0,1,14.953584
-25.0,2,15.335077
275.0,5,15.350107
25.0,3,15.362573
-75.0,1,15.368695
-75.0,1,15.373882
375.0,10,15.415524
-25.0,2,15.422397
25.0,3,15.433259
275.0,8,15.458682
-425.0,6,15.477039
475.0,12,15.513798
675.0,16,15.564346
175.0,6,15.584082
25.0,3,15.593569
1175.0,14,15.63368
375.0,10,15.663129
-125.0,3,15.672751
975.0,12,15.708164
375.0,10,15.739525
125.0,5,15.753628
-75.0,1,15.75651
1750.0,35,15.860696
275.0,8,15.885121
225.0,7,15.908272
75.0,4,15.920733
-125.0,1,15.924134
325.0,15,15.968261
1375.0,16,16.016799
-75.0,1,16.020256
725.0,17,16.069828
-75.0,1,16.073255
425.0,11,16.10363
625.0,15,16.148118
375.0,6,16.165246
525.0,13,16.200623
125.0,5,16.214035
-25.0,2,16.219826
-325.0,5,16.23308
75.0,4,16.243777
175.0,6,16.262152
175.0,6,16.281079
875.0,20,16.335538
-75.0,1,16.338932
500.0,10,16.369322
675.0,16,16.421255
-75.0,1,16.425028
-25.0,2,16.432455
-75.0,1,16.436011
-75.0,1,16.439731
175.0,6,16.459918
75.0,4,16.472619
275.0,8,16.498217
-75.0,1,16.501678
675.0,9,16.529801
875.0,11,16.561805
75.0,4,16.573315
425.0,11,16.61104
25.0,3,16.619332
475.0,7,16.63938
125.0,5,16.653619
875.0,11,16.68488
175.0,6,16.70015
275.0,8,16.720975
125.0,5,16.734653
25.0,3,16.742802
-925.0,11,16.773019
975.0,22,16.844262
-25.0,2,16.850698
-75.0,1,16.854083
525.0,7,16.873569
-75.0,1,16.876865
225.0,7,17.279473
25.0,3,17.288977
575.0,14,17.340751
125.0,5,17.361113
825.0,19,17.422111
475.0,12,17.459604
675.0,16,17.509196
-25.0,2,17.516029
1175.0,26,17.593582
175.0,6,17.612218
275.0,8,17.635605
-75.0,1,17.639056
175.0,4,17.651429
525.0,13,17.685875
-25.0,2,17.692014
-75.0,1,17.695453
25.0,3,17.7046
-75.0,1,17.707523
125.0,5,17.720972
425.0,11,17.752665
375.0,10,17.784329
525.0,13,17.823765
75.0,4,17.836128
-25.0,2,17.84265
125.0,5,17.858319
-1325.0,15,17.904338
-25.0,2,17.910927
675.0,16,17.962147
-125.0,1,17.965443
725.0,17,18.02731
75.0,4,18.038267
-25.0,2,18.044301
25.0,3,18.05814
125.0,5,18.073328
125.0,5,18.088281
-75.0,1,18.091554
425.0,11,18.127243
-75.0,1,18.130471
75.0,1,18.133483
475.0,7,18.154888
575.0,8,18.176642
-75.0,1,18.179855
-25.0,2,18.185069
1475.0,17,18.234223
125.0,5,18.250153
1475.0,17,18.303072
175.0,6,18.319916
425.0,11,18.349968
-25.0,2,18.355895
125.0,5,18.373853
-25.0,2,18.381222
675.0,16,18.437082
325.0,9,18.468154
125.0,5,18.484644
75.0,4,18.496389
25.0,3,18.506505
25.0,3,18.516339
-75.0,1,18.51993
175.0,6,18.538738
375.0,10,18.567754
275.0,8,18.588558
225.0,7,18.607646
-75.0,1,18.610383
225.0,7,18.62852
425.0,11,18.657941
-75.0,1,18.66113
25.0,3,18.670233
-25.0,2,18.676342
175.0,6,18.69486
25.0,3,18.704111
-25.0,2,18.71011
125.0,5,18.724984
75.0,4,18.737903
1550.0,23,18.808029
75.0,4,18.82149
-25.0,2,18.827944
25.0,3,18.837413
375.0,10,19.321351
-825.0,10,19.36378
125.0,5,19.383232
-75.0,1,19.387243
675.0,9,19.418701
175.0,6,19.438724
-925.0,11,19.476336
25.0,3,19.488624
275.0,8,19.524753
175.0,6,19.548437
725.0,17,19.596985
25.0,3,19.605577
25.0,3,19.614086
275.0,5,19.628509
75.0,1,19.632197
-75.0,1,19.635655
275.0,5,19.650972
1850.0,22,19.718709
325.0,9,19.746735
375.0,10,19.777072
175.0,6,19.796814
425.0,11,19.831275
75.0,4,19.843132
175.0,6,19.860229
1950.0,27,19.932132
225.0,7,19.952677
425.0,11,19.985919
125.0,5,20.001612
25.0,3,20.009961
-25.0,2,20.015496
1175.0,26,20.087395
1025.0,23,20.175056
1375.0,30,20.288676
575.0,8,20.320098
75.0,4,20.338834
75.0,4,20.362564
975.0,22,20.493269
75.0,4,20.513453
525.0,13,20.598469
125.0,5,20.615251
2075.0,23,20.691162
475.0,12,20.732968
325.0,9,20.761268
25.0,3,20.770762
175.0,6,20.788754
1075.0,13,20.830453
-125.0,1,20.83382
-25.0,2,20.840062
-75.0,1,20.843158
275.0,8,20.867868
-125.0,1,20.871135
175.0,6,20.889137
25.0,3,20.897983
1025.0,23,20.961306
-75.0,1,20.964762
525.0,13,21.0135
575.0,8,21.03883
25.0,3,21.04832
375.0,6,21.066088
25.0,3,21.07474
-225.0,4,21.086344
1100.0,22,21.541094
175.0,6,21.557413
75.0,3,21.566593
125.0,5,21.580362
550.0,11,21.611931
375.0,10,21.642937
225.0,7,21.664812
75.0,3,21.674083
75.0,4,21.686494
575.0,14,21.729592
175.0,6,21.749099
375.0,6,21.768306
275.0,8,21.791701
75.0,4,21.804574
25.0,3,21.814713
25.0,3,21.824804
-75.0,1,21.828245
225.0,7,21.849281
375.0,10,21.877307
225.0,7,21.897942
375.0,10,21.924247
-25.0,2,21.931019
325.0,9,21.957053
625.0,15,22.003963
-25.0,2,22.009256
-75.0,1,22.012766
675.0,16,22.059724
775.0,18,22.115731
1975.0,22,22.177999
75.0,4,22.189894
1225.0,27,22.264474
475.0,12,22.30189
325.0,9,22.331896
375.0,10,22.358194
75.0,4,22.36944
275.0,8,22.390073
900.0,18,22.461999
25.0,3,22.47215
-25.0,2,22.478841
575.0,14,22.53751
375.0,10,22.58906
75.0,4,22.611083
175.0,6,22.631214
1075.0,24,22.704866
75.0,4,22.716805
-75.0,1,22.721588
525.0,13,22.767546
1375.0,16,22.810184
-25.0,2,22.816559
75.0,4,22.828882
675.0,16,22.88291
75.0,4,22.896432
375.0,10,22.928452
75.0,4,22.941867
125.0,5,22.956854
675.0,16,23.016813
775.0,18,23.077498
375.0,10,23.109621
375.0,10,23.53945
125.0,5,23.555324
-25.0,2,23.565506
-25.0,2,23.575459
375.0,6,23.595583
175.0,6,23.614347
375.0,6,23.639306
325.0,9,23.6704
-25.0,2,23.677221
1975.0,22,23.743835
75.0,4,23.755761
125.0,5,23.78552
25.0,3,23.796617
475.0,12,23.833514
275.0,8,23.856343
325.0,9,23.883875
375.0,6,23.901845
275.0,8,23.925677
-25.0,2,23.933174
225.0,7,23.952692
-25.0,2,23.958879
-75.0,1,23.96263
625.0,15,24.007769
875.0,20,24.074828
175.0,6,24.092715
225.0,7,24.115288
1300.0,26,24.196839
-25.0,2,24.202989
425.0,11,24.235142
475.0,7,24.254377
275.0,8,24.276083
-75.0,1,24.279257
75.0,3,24.288877
775.0,18,24.340287
-425.0,6,24.35863
-75.0,1,24.362099
175.0,6,24.379682
25.0,3,24.388447
2075.0,23,24.454365
1300.0,26,24.526098
-25.0,2,24.532276
-25.0,2,24.538379
-25.0,2,24.544251
875.0,20,24.600338
275.0,8,24.623143
275.0,8,24.646778
25.0,3,24.655884
325.0,9,24.682086
25.0,3,24.690989
-125.0,1,24.694221
275.0,5,24.712107
-125.0,1,24.71558
75.0,4,24.729557
1075.0,24,24.795229
875.0,20,24.854283
575.0,14,24.894021
575.0,14,24.93116
325.0,9,24.956844
1425.0,31,25.048517
125.0,5,25.06329
-75.0,1,25.066771
525.0,13,25.58721
175.0,6,25.607111
75.0,4,25.620152
225.0,7,25.643023
25.0,3,25.65257
1575.0,34,25.752879
475.0,12,25.790025
-25.0,2,25.795466
275.0,5,25.808877
975.0,12,25.848433
75.0,4,25.860338
1275.0,15,25.902775
275.0,8,25.924057
575.0,8,25.947295
75.0,4,25.957405
1475.0,17,26.007128
175.0,6,26.024067
25.0,3,26.033348
75.0,4,26.045175
25.0,3,26.054164
425.0,11,26.086573
1850.0,24,26.164057
-2500.0,25,26.24261
-25.0,2,26.249005
275.0,8,26.271542
425.0,11,26.301569
25.0,3,26.311383
-75.0,1,26.314836
275.0,8,26.339178
425.0,11,26.370995
-25.0,2,26.376562
75.0,3,26.384553
525.0,13,26.424415
175.0,6,26.445413
25.0,3,26.456195
-75.0,1,26.459619
925.0,21,26.524262
1025.0,19,26.581582
25.0,3,26.590534
