#{"t_start": 1789430726.8287349, "env_id": "None"}
r,l,t
-0.75,7,1442.072936
-0.25,2,1442.086392
0.75,1,1442.093892
1.75,5,1442.128683
-0.75,1,1442.136329
0.75,4,1442.166033
-0.75,1,1442.17331
-1.25,2,1442.186943
-0.75,2,1442.201753
0.75,1,1442.209621
-1.25,3,1442.230502
1.25,5,1442.262895
1.25,5,1442.296735
-2.25,7,1442.346081
-0.25,2,1442.36018
0.75,1,1442.367607
-0.25,2,1442.380956
0.75,1,1442.387682
-0.25,1,1442.395529
6.5,13,1442.481091
-0.25,2,1442.496262
2.75,8,1442.552017
-0.75,1,1442.559834
3.25,9,1442.618468
0.75,1,1442.623944
1.25,5,1442.652494
-0.75,1,1442.658489
-0.75,1,1442.664577
-0.75,2,1442.675594
-0.75,1,1442.682463
4.75,12,1442.752823
1.75,9,1442.807113
-3.25,4,1442.830579
0.75,1,1442.83671
-0.25,2,1442.849818
3.75,10,1442.913286
3.75,8,1442.965565
0.25,3,1442.985995
-0.75,1,1442.99319
-0.25,2,1443.007514
0.75,1,1443.014894
-0.25,2,1443.02893
-5.25,9,1443.089114
3.75,7,1443.138278
-0.25,2,1443.152892
-0.75,1,1443.161015
0.75,4,1443.190612
-0.25,2,1443.205478
-5.25,6,1443.247315
-0.25,3,1443.269981
-1.25,2,1443.28364
0.25,3,1443.303915
0.75,1,1443.310871
-0.25,2,1443.325135
-0.75,2,1443.338861
-0.75,1,1443.346794
-0.25,12,1443.429288
7.25,17,1443.545875
3.25,9,1443.607427
-0.25,2,1443.622004
-0.25,1,1443.629562
0.25,3,1443.650894
-0.25,5,1443.685978
0.25,3,1443.707605
0.75,1,1443.714971
-0.25,1,1443.722054
-2.25,3,1443.743512
-0.25,2,1443.758242
28.5,53,1444.124008
-0.25,1,1444.13123
0.75,1,1444.138087
-1.75,5,1444.172616
0.75,1,1444.180631
0.25,3,1444.201583
7.25,17,1444.316307
-0.25,2,1444.329294
0.25,3,1444.350437
10.0,20,1444.49088
6.75,16,1444.602427
-0.75,1,1444.609853
2.75,7,1444.657261
-0.75,2,1444.671424
-0.75,1,1444.679003
0.75,3,1444.702081
-0.75,3,1444.72447
-1.25,2,1444.737554
-0.25,2,1444.749319
0.25,3,1444.766764
-0.25,2,1444.777479
1.25,5,1444.811075
-1.25,2,1444.826721
1.75,6,1444.868445
3.25,8,1444.919294
17.0,34,1445.136438
-0.75,1,1445.143649
-0.25,5,1445.175414
-0.75,1,1445.180984
-0.25,2,1445.191399
5.25,13,1445.265436
0.75,1,1445.272297
-0.25,5,1446.109787
0.75,1,1446.11867
11.5,12,1446.215348
2.75,7,1446.272129
-0.75,2,1446.289377
1.25,5,1446.326951
2.25,7,1446.384715
0.75,1,1446.394443
2.25,7,1446.448632
1.75,6,1446.495859
-0.75,5,1446.534063
-1.25,2,1446.549984
0.75,4,1446.581897
-0.75,1,1446.590728
-0.25,2,1446.607048
13.25,29,1446.83058
-2.25,4,1446.862178
-2.75,3,1446.886739
-0.75,1,1446.895601
5.75,14,1447.008225
-0.25,1,1447.016715
1.75,3,1447.040561
-0.75,2,1447.05561
6.25,15,1447.168783
-0.25,1,1447.177518
-0.75,1,1447.185648
0.75,1,1447.194299
-1.25,2,1447.21122
7.5,15,1447.33711
-0.75,1,1447.344945
-0.25,2,1447.361375
-0.25,2,1447.377496
-0.25,3,1447.401903
-0.75,1,1447.410424
-0.25,1,1447.418933
0.75,1,1447.426907
-0.75,3,1447.450411
-0.75,1,1447.459492
4.75,10,1447.539802
3.75,7,1447.594656
-1.25,3,1447.620288
-0.25,1,1447.629503
0.75,4,1447.660492
-0.25,1,1447.668816
-0.75,1,1447.676644
2.75,11,1447.762053
0.75,4,1447.794273
11.25,25,1447.988766
3.25,7,1448.04442
6.25,15,1448.159386
7.75,11,1448.245458
0.75,1,1448.253992
1.75,3,1448.277262
7.5,15,1448.398306
-0.75,4,1448.431549
15.5,31,1448.673401
4.75,12,1448.766733
-0.75,1,1448.775428
-0.25,2,1448.792299
0.75,13,1448.894917
-0.75,1,1448.9043
14.75,19,1449.052832
0.75,1,1449.06099
-0.25,1,1449.069618
-0.25,1,1449.077675
-0.75,1,1449.086106
-0.25,1,1449.094658
22.25,47,1449.46029
1.25,5,1449.498099
-0.25,1,1449.505913
0.25,3,1449.530911
-0.25,2,1449.547584
0.75,4,1449.580418
-0.25,1,1449.588971
0.75,3,1449.614439
-0.25,5,1449.653794
0.25,3,1449.676882
3.75,10,1449.753244
1.75,3,1449.776988
-0.75,2,1449.792105
-0.75,1,1449.800566
-0.25,2,1449.815888
-0.75,2,1449.832022
-0.25,2,1449.847601
2.75,8,1449.915022
0.75,1,1449.923327
-4.25,6,1449.968792
-0.75,1,1449.977289
-1.25,2,1449.993007
1.75,3,1450.016266
12.5,25,1451.090094
10.25,26,1451.29703
-0.75,2,1451.314185
9.0,18,1451.460033
-0.75,1,1451.469055
0.75,4,1451.502037
14.5,29,1451.733622
-0.75,1,1451.742515
-0.25,1,1451.751596
-0.25,1,1451.759875
0.75,1,1451.768109
-0.75,1,1451.776381
-0.25,1,1451.784945
-0.75,1,1451.793332
1.25,5,1451.832937
-2.25,3,1451.85705
1.75,3,1451.881606
-0.25,3,1451.906368
-0.25,2,1451.921828
-0.75,2,1451.937353
-0.75,4,1451.969669
-0.75,1,1451.978004
-0.25,2,1451.994377
-0.75,1,1452.002764
-0.75,1,1452.011124
-0.75,1,1452.018807
0.25,2,1452.035591
-0.25,1,1452.043835
0.25,3,1452.068945
-0.75,1,1452.078133
-1.25,3,1452.102389
-0.75,1,1452.111138
1.75,6,1452.159955
-0.25,2,1452.177056
-0.75,1,1452.185209
0.75,1,1452.194108
-2.75,3,1452.217901
-0.75,4,1452.250564
-0.75,1,1452.258959
-0.75,1,1452.266997
0.75,1,1452.275522
-0.75,1,1452.284138
-0.25,1,1452.29347
0.25,3,1452.319417
-0.25,1,1452.328207
-0.75,1,1452.336844
1.75,3,1452.36091
-0.25,3,1452.385947
-0.25,1,1452.394976
-0.25,2,1452.411415
-1.25,2,1452.428477
1.75,6,1452.47692
1.75,5,1452.515726
16.0,32,1452.763499
-0.25,1,1452.772254
-0.75,1,1452.779642
2.25,7,1452.836961
0.75,1,1452.845134
-0.25,1,1452.854177
-0.25,1,1452.862974
-0.25,1,1452.871871
-0.75,4,1452.902568
-0.25,2,1452.918082
6.25,15,1453.038791
-0.75,1,1453.047772
-1.75,2,1453.063415
0.75,1,1453.071651
-1.25,3,1453.095093
-1.25,2,1453.110145
1.25,5,1453.14959
3.75,10,1453.229203
0.75,4,1453.260893
1.25,5,1453.298518
2.75,8,1453.359993
8.75,20,1453.51669
0.25,3,1453.541274
-0.25,2,1453.556952
-0.25,1,1453.565523
-1.25,2,1453.581938
2.75,8,1453.64685
-0.25,2,1453.663836
-1.25,2,1453.680242
-0.25,2,1453.695838
15.0,30,1453.93612
-0.25,2,1453.952096
-2.75,3,1453.977013
-0.25,1,1453.985354
-2.25,3,1454.010567
2.75,8,1454.071754
-0.25,2,1454.088727
-0.75,1,1454.096907
-0.25,1,1454.105696
3.75,10,1454.18855
-0.75,1,1454.196071
2.75,8,1454.259168
0.75,4,1454.290557
0.75,1,1454.299654
-0.75,4,1454.330534
1.75,6,1454.378969
-0.25,1,1454.387034
-0.25,2,1454.403904
4.0,8,1454.466489
-0.75,2,1454.482488
-0.75,1,1454.490933
-0.75,1,1454.499809
-0.75,1,1454.508084
-0.25,2,1454.523863
-0.75,1,1454.532003
18.0,36,1454.813323
-0.75,1,1454.822362
7.5,15,1454.939085
-0.25,5,1454.976233
-0.75,1,1454.984926
11.0,22,1455.981108
-0.75,7,1456.032993
0.75,1,1456.041686
-0.75,2,1456.058505
-0.75,1,1456.065897
0.75,5,1456.095505
0.75,1,1456.102062
-0.25,2,1456.114542
2.25,7,1456.156952
8.0,16,1456.247698
0.25,3,1456.264332
-0.75,1,1456.269737
13.0,26,1456.40967
-0.75,2,1456.419992
-2.75,3,1456.436658
4.0,8,1456.479371
15.0,30,1456.637667
-0.25,1,1456.643166
1.25,8,1456.686622
-1.25,1,1456.692032
-0.75,1,1456.698239
-0.75,1,1456.703796
4.25,9,1456.754514
3.25,9,1456.804406
0.25,3,1456.820488
-0.75,1,1456.826325
-0.25,2,1456.836974
-0.25,2,1456.850003
-0.25,1,1456.857457
-4.75,10,1456.917007
7.75,13,1456.989561
-0.75,1,1456.995238
6.75,12,1457.086926
-0.75,2,1457.099424
-0.25,1,1457.104523
1.75,3,1457.121825
1.75,4,1457.144433
-0.25,1,1457.151112
-0.75,2,1457.163903
11.75,26,1457.307764
-0.25,1,1457.313842
-0.25,2,1457.324786
-0.25,2,1457.335544
-0.25,1,1457.341432
0.75,1,1457.347338
-0.75,1,1457.353041
7.0,14,1457.431569
-1.25,2,1457.444564
-0.75,1,1457.45066
0.25,3,1457.46813
-0.75,8,1457.513629
1.75,3,1457.530238
-0.75,6,1457.56338
-2.75,3,1457.581705
2.75,8,1457.626009
-2.75,3,1457.642534
-0.75,1,1457.649167
13.25,29,1457.836383
8.25,19,1457.958737
-0.75,1,1457.965004
0.75,1,1457.972258
3.25,9,1458.03218
-0.75,1,1458.038062
2.25,7,1458.076898
-0.25,1,1458.083255
0.75,4,1458.105201
-0.75,1,1458.11129
18.25,33,1458.295598
-0.25,2,1458.306612
5.25,8,1458.349978
0.25,3,1458.366647
-0.25,4,1458.390224
8.75,11,1458.460189
1.25,5,1458.492847
-3.75,7,1458.538977
-0.75,1,1458.545532
1.25,5,1458.575957
9.5,19,1458.698656
-0.75,1,1458.706597
0.25,3,1458.727299
-4.25,5,1458.761807
-0.75,1,1458.768865
-0.75,2,1458.782917
-0.25,1,1458.790535
-0.75,1,1458.798039
3.25,9,1458.860933
-0.75,5,1458.892767
4.0,8,1458.944974
-0.25,1,1458.951996
-0.75,1,1458.95878
0.75,4,1458.984725
0.75,9,1459.728951
-0.75,2,1459.743202
-0.75,1,1459.749775
14.5,29,1459.944517
-0.25,1,1459.953081
0.25,3,1459.975012
4.25,11,1460.051719
0.25,3,1460.069006
-0.75,1,1460.0751
-0.25,1,1460.084254
-1.25,1,1460.093526
0.75,1,1460.101779
10.5,13,1460.207107
7.0,14,1460.317019
-0.75,1,1460.325984
-0.75,1,1460.334275
0.25,3,1460.357284
3.25,9,1460.425487
4.25,11,1460.512578
10.75,24,1460.704262
-0.25,5,1460.743191
-0.75,2,1460.759766
-0.25,1,1460.768786
2.75,5,1460.810244
-0.75,2,1460.827883
-0.75,1,1460.836037
0.25,9,1460.906085
-0.25,2,1460.923031
-1.25,2,1460.938875
-0.25,1,1460.947279
-0.25,2,1460.963726
-0.75,1,1460.972773
3.25,9,1461.041512
-0.25,2,1461.057582
-0.75,1,1461.066129
-0.25,1,1461.075012
-0.75,1,1461.083856
28.25,59,1461.556698
0.75,1,1461.564615
0.75,1,1461.572977
-0.25,2,1461.588634
0.75,1,1461.596523
2.75,8,1461.655671
-1.25,2,1461.6681
14.0,17,1461.765236
1.25,3,1461.782529
1.75,6,1461.820473
-0.25,1,1461.830094
-0.75,1,1461.838639
-0.25,2,1461.8559
-0.75,2,1461.872466
0.25,3,1461.897124
-0.25,1,1461.905879
-0.25,1,1461.915095
18.75,40,1462.23251
0.75,1,1462.240034
1.25,5,1462.280723
-0.25,1,1462.288233
0.75,1,1462.296472
-0.25,1,1462.305713
0.75,1,1462.313975
1.25,5,1462.353632
1.25,5,1462.394762
0.75,1,1462.402826
14.5,29,1462.633711
-0.75,1,1462.641106
14.5,29,1462.868821
-0.75,1,1462.877119
-0.75,1,1462.886411
2.25,7,1462.94379
-0.75,1,1462.951773
-1.25,1,1462.959852
4.75,7,1463.013078
-0.75,1,1463.022474
-0.75,1,1463.031072
0.75,4,1463.062189
-1.25,2,1463.077852
-0.75,1,1463.086947
0.75,4,1463.119754
-0.25,1,1463.128245
-0.25,2,1463.145098
-1.25,6,1463.193655
-2.25,3,1463.218241
-0.75,1,1463.227911
0.25,3,1463.25177
-0.25,1,1463.259454
-0.25,2,1463.275235
0.75,1,1463.284083
0.75,1,1463.293017
-0.75,1,1463.301341
-0.25,2,1463.317507
9.25,21,1463.482779
6.0,11,1463.57198
3.25,12,1463.665611
0.25,3,1463.689038
-0.75,2,1464.499576
-0.75,1,1464.508463
-1.25,2,1464.525684
0.75,1,1464.534476
8.25,19,1464.683351
-1.75,4,1464.714061
-0.75,1,1464.721994
-0.75,1,1464.730449
0.25,3,1464.755054
-2.25,4,1464.788195
1.25,7,1464.84378
-0.75,1,1464.852751
-2.25,3,1464.876435
-0.75,1,1464.885916
-1.25,2,1464.902307
-0.75,1,1464.910664
3.75,10,1464.988837
-2.25,3,1465.012412
1.75,3,1465.037609
0.25,6,1465.086174
5.75,14,1465.197891
-0.25,1,1465.205679
7.0,14,1465.314919
-0.25,2,1465.332072
0.25,3,1465.354927
0.75,1,1465.36271
7.5,15,1465.47864
0.75,4,1465.510008
-0.75,1,1465.518882
-0.75,1,1465.52685
-0.75,1,1465.535028
-0.25,5,1465.57161
0.75,4,1465.596089
-1.25,2,1465.606975
-0.75,2,1465.617664
17.75,38,1465.832885
2.75,8,1465.879972
-0.75,1,1465.885104
1.75,6,1465.919136
1.25,5,1465.946316
-0.25,1,1465.9523
1.75,6,1465.985452
1.75,3,1466.002257
-0.25,2,1466.013823
-1.25,2,1466.025436
-0.25,1,1466.030783
4.0,8,1466.074883
-0.75,2,1466.085785
1.25,5,1466.113776
-0.75,2,1466.124657
0.75,1,1466.130954
0.75,1,1466.136977
-1.25,3,1466.156618
5.25,13,1466.234014
-0.25,1,1466.240228
7.5,15,1466.319443
0.75,1,1466.324937
0.75,1,1466.331065
-0.25,5,1466.358855
-0.25,2,1466.369227
3.25,10,1466.428113
0.25,3,1466.443004
14.5,18,1466.545996
-0.75,2,1466.557881
21.5,43,1466.797979
0.75,1,1466.803538
-0.25,2,1466.814898
0.25,3,1466.8314
0.75,1,1466.837005
-0.25,1,1466.842831
-0.25,1,1466.848426
-0.75,1,1466.85496
-1.25,2,1466.869508
-0.25,1,1466.877474
-0.75,1,1466.884858
-0.75,1,1466.891475
4.25,11,1466.95101
-0.25,2,1466.962319
-0.25,2,1466.973062
-0.75,1,1466.978327
-0.25,2,1466.990033
0.75,1,1466.995756
0.75,1,1467.000669
-1.25,1,1467.006509
-0.25,2,1467.018568
0.25,6,1467.052634
-0.75,1,1467.058786
15.5,16,1467.150235
-0.75,4,1467.175849
-0.75,4,1467.197169
-0.75,1,1467.203537
1.25,5,1467.234302
0.75,4,1467.256722
-0.75,6,1467.290467
-1.25,2,1467.301212
-0.25,2,1467.313417
10.75,24,1467.452431
-0.75,2,1467.464478
-0.75,2,1467.475582
-2.25,4,1467.497728
-0.25,1,1467.503542
10.5,21,1467.624784
8.25,19,1468.447873
10.0,20,1468.600256
-0.75,1,1468.608454
-0.75,1,1468.616493
9.25,21,1468.782996
-0.75,1,1468.791391
-2.25,3,1468.815791
2.25,7,1468.871392
-2.25,3,1468.895793
-1.25,2,1468.911638
1.75,6,1468.957914
-0.25,1,1468.966097
-0.25,2,1468.982374
3.25,6,1469.029707
-0.25,1,1469.038289
-0.75,2,1469.056118
0.75,1,1469.064302
4.25,11,1469.144423
2.25,6,1469.19284
-0.25,2,1469.208605
1.25,5,1469.248612
-4.25,6,1469.295352
-1.25,2,1469.312275
-0.25,2,1469.32895
-1.75,4,1469.360389
0.25,3,1469.384681
-0.75,1,1469.39359
7.5,15,1469.510746
-0.25,1,1469.518853
-0.75,1,1469.526849
0.25,3,1469.550726
-0.75,1,1469.5589
-1.25,2,1469.575988
18.75,25,1469.744323
0.75,1,1469.750924
1.25,5,1469.785661
-0.75,1,1469.793055
0.75,1,1469.799587
-0.75,1,1469.806695
-2.25,3,1469.827472
-0.75,1,1469.834983
-0.75,2,1469.848955
-0.25,2,1469.863742
-0.75,1,1469.870422
-0.75,1,1469.877991
-0.25,1,1469.885808
-0.75,1,1469.893508
-2.25,4,1469.917835
-0.75,1,1469.924246
0.75,1,1469.931363
-0.25,1,1469.937394
5.25,13,1470.011952
8.0,16,1470.107879
-0.25,1,1470.114981
1.25,5,1470.147641
0.75,4,1470.174068
5.5,11,1470.250338
0.25,3,1470.268476
-0.75,4,1470.292579
2.25,7,1470.333689
17.75,20,1470.446876
3.25,6,1470.480566
3.75,10,1470.537374
1.25,5,1470.565851
-0.75,1,1470.572402
0.75,1,1470.579393
-0.75,1,1470.58533
0.25,3,1470.602396
-0.25,2,1470.61398
-0.25,2,1470.626447
-0.75,1,1470.631716
-0.25,8,1470.675189
-0.75,1,1470.680655
15.0,30,1470.854368
-0.25,2,1470.866172
-0.75,1,1470.871479
-0.75,3,1470.889886
-0.75,1,1470.897121
-0.75,1,1470.904675
-0.75,4,1470.929122
2.75,6,1470.962863
0.75,1,1470.969037
-0.75,1,1470.975013
-0.75,1,1470.981229
-0.75,1,1470.987008
0.75,4,1471.009392
10.75,24,1471.147808
22.5,29,1471.31668
-0.25,2,1471.327901
2.75,8,1471.375169
1.75,6,1471.408114
-0.75,1,1471.415041
0.75,1,1471.421014
-0.75,1,1471.427023
-0.75,1,1471.433567
-0.25,2,1471.445385
16.0,32,1471.624969
-0.75,1,1471.631091
-0.25,2,1471.643204
-0.75,1,1471.648882
-0.25,1,1471.654809
0.75,1,1471.661422
-0.75,1,1471.66902
-0.75,1,1471.676739
-0.75,1,1471.684465
2.75,8,1471.732326
6.25,15,1472.49811
-0.75,2,1472.511893
-0.75,1,1472.519017
12.75,17,1472.635848
-1.75,4,1472.662953
14.0,28,1472.852324
0.75,1,1472.860086
6.25,11,1472.934892
1.25,5,1472.968415
1.75,3,1472.98797
-0.25,1,1472.995207
0.75,1,1473.00257
0.75,4,1473.031214
0.75,4,1473.059318
-0.75,1,1473.066509
7.25,17,1473.184622
-0.75,1,1473.192355
-1.75,2,1473.206577
-0.25,2,1473.220276
-1.25,1,1473.227221
-1.25,2,1473.241654
7.0,14,1473.335449
-0.75,1,1473.342697
1.25,5,1473.379008
-0.75,1,1473.3875
-1.25,2,1473.401244
-0.25,1,1473.408673
-0.25,1,1473.415721
-0.75,1,1473.423166
0.75,1,1473.430602
-0.75,1,1473.437967
-0.75,2,1473.452721
0.75,4,1473.481044
2.75,8,1473.535964
2.25,7,1473.584278
-1.25,2,1473.598208
-0.75,1,1473.604674
0.75,4,1473.632903
0.75,1,1473.639808
-0.75,1,1473.647505
2.25,7,1473.69772
0.25,10,1473.76862
1.25,3,1473.788934
2.25,10,1473.85934
-0.25,2,1473.874014
4.25,11,1473.951398
0.75,4,1473.978765
-2.25,3,1473.999702
-1.25,1,1474.007048
2.75,5,1474.042602
-0.75,1,1474.050464
-0.75,1,1474.058246
-0.25,2,1474.072946
0.75,3,1474.094259
-0.75,1,1474.101563
-0.75,1,1474.10814
10.5,21,1474.254348
0.75,1,1474.261142
16.75,28,1474.453899
-1.25,3,1474.474682
1.25,8,1474.528875
-0.75,1,1474.536887
-0.75,2,1474.551455
0.75,1,1474.559224
-0.75,1,1474.56705
5.75,14,1474.662115
0.25,3,1474.682905
3.25,9,1474.743682
-0.75,1,1474.75175
-5.25,7,1474.800981
-0.25,1,1474.809458
-0.25,2,1474.823077
-0.25,1,1474.830939
1.75,3,1474.852981
-0.75,1,1474.860572
-0.75,2,1474.873694
-0.25,2,1474.888045
-0.25,1,1474.895108
1.25,5,1474.929561
-0.75,3,1474.950197
13.5,27,1475.128633
-0.75,2,1475.14326
-0.75,1,1475.150451
-0.25,2,1475.164422
-1.25,3,1475.186276
0.75,1,1475.193585
-0.25,5,1475.227957
-0.75,1,1475.235307
-0.75,2,1475.249077
1.75,3,1475.269264
0.75,1,1475.27733
-0.75,1,1475.284539
2.75,8,1475.338631
-0.75,2,1475.353631
2.25,7,1475.401687
-0.25,2,1475.415997
0.75,7,1475.465001
1.75,3,1475.486503
-0.25,2,1475.500455
1.25,8,1475.556388
1.25,5,1475.588955
-0.75,1,1475.596817
9.5,19,1475.726068
-1.25,3,1475.746789
-0.25,2,1475.759617
3.5,7,1475.808713
-0.75,1,1475.816881
-0.75,2,1475.831684
-0.75,1,1475.83961
0.75,1,1475.847198
4.75,12,1475.929121
1.25,5,1475.962908
-0.25,2,1475.977219
0.75,1,1475.985397
-0.25,2,1475.999059
-0.75,1,1476.688967
-0.75,2,1476.699744
-1.25,2,1476.710813
-0.25,1,1476.717208
-0.75,3,1476.733332
0.25,3,1476.749681
0.25,3,1476.765474
-0.25,1,1476.771124
-0.75,1,1476.776346
-0.25,1,1476.781527
-0.75,1,1476.787691
14.75,32,1476.973746
-0.75,1,1476.979645
-0.25,2,1476.99169
-0.25,2,1477.002748
-0.75,3,1477.018363
0.75,1,1477.024171
-0.75,2,1477.034668
2.75,8,1477.080529
3.25,9,1477.127673
0.25,3,1477.146582
1.75,6,1477.186312
-0.75,1,1477.191575
0.75,1,1477.197291
-0.75,1,1477.20236
2.25,7,1477.239677
0.75,1,1477.245581
3.25,9,1477.295021
-0.75,1,1477.301129
2.25,4,1477.322928
0.75,1,1477.329095
1.25,5,1477.357508
4.75,12,1477.423096
3.25,9,1477.47505
-0.25,1,1477.480269
0.75,4,1477.50245
-3.25,4,1477.524588
8.0,16,1477.611727
-3.25,5,1477.639119
4.0,8,1477.682772
-1.25,6,1477.714685
-0.75,1,1477.720138
-1.25,1,1477.725862
1.75,3,1477.743004
-0.25,1,1477.749676
-1.25,1,1477.755991
2.25,7,1477.792759
3.25,9,1477.842787
-0.25,1,1477.849091
-0.75,4,1477.87152
-0.25,2,1477.883041
0.25,6,1477.915758
0.25,3,1477.932893
-0.25,1,1477.938297
-0.75,1,1477.943304
20.75,44,1478.194422
-0.25,1,1478.20014
2.75,8,1478.245176
1.75,6,1478.278705
0.75,1,1478.285559
7.75,18,1478.383438
-0.75,1,1478.390061
0.75,3,1478.407041
-0.25,1,1478.413216
1.75,6,1478.446998
2.75,6,1478.482496
5.75,14,1478.557989
15.25,33,1478.72195
-0.75,2,1478.733036
-0.75,1,1478.739501
5.75,8,1478.78292
-0.75,1,1478.788402
-0.25,5,1478.815141
0.25,3,1478.833571
0.75,1,1478.840097
1.75,6,1478.875025
-0.25,2,1478.887293
1.75,5,1478.919051
-0.75,2,1478.929061
3.25,9,1478.980888
-0.25,1,1478.98743
-0.75,1,1478.992913
-0.75,2,1479.004472
0.25,3,1479.020489
-0.25,2,1479.031639
-2.25,4,1479.054698
0.25,3,1479.071335
3.75,7,1479.109815
-0.75,2,1479.120943
-0.75,1,1479.127092
1.25,4,1479.151849
-0.75,2,1479.164742
0.25,3,1479.184557
0.75,1,1479.191106
-2.25,4,1479.213235
3.25,9,1479.265925
1.75,3,1479.285015
-1.25,2,1479.299884
4.75,12,1479.369204
-0.25,1,1479.37556
-0.75,1,1479.382603
6.75,16,1479.475006
2.75,8,1479.521887
10.5,21,1480.421834
-0.75,1,1480.430669
8.5,17,1480.563893
-0.75,1,1480.572004
0.25,3,1480.596573
-0.75,1,1480.605135
-0.25,1,1480.61299
13.75,30,1480.847449
0.75,1,1480.855831
-1.25,3,1480.878378
-2.25,7,1480.934341
-0.25,5,1480.973248
4.25,10,1481.050281
2.75,8,1481.113244
7.75,18,1481.254482
5.5,11,1481.339872
3.75,8,1481.403349
-2.25,6,1481.451365
-0.75,1,1481.460051
-0.25,2,1481.476058
-0.75,4,1481.509555
0.75,1,1481.518024
-0.25,2,1481.534251
-1.25,6,1481.580974
0.25,3,1481.605072
2.25,7,1481.659672
0.75,4,1481.690075
-0.75,3,1481.714362
-0.25,1,1481.722456
-1.25,2,1481.737469
-0.75,3,1481.762097
-0.75,1,1481.769949
-0.25,1,1481.777663
13.0,14,1481.889623
-0.25,1,1481.898446
-2.25,3,1481.922215
0.75,1,1481.930507
13.0,26,1482.134544
1.25,5,1482.176046
10.5,15,1482.291379
0.75,1,1482.299643
0.25,3,1482.323385
6.25,15,1482.440935
7.0,14,1482.55024
30.25,47,1482.919875
-0.25,1,1482.928756
0.25,3,1482.953638
-7.25,8,1483.018168
-0.25,2,1483.033659
1.75,4,1483.066324
-1.25,9,1483.139977
-0.75,1,1483.148443
-0.75,3,1483.174889
0.75,4,1483.206281
-0.25,1,1483.214911
-0.25,1,1483.224091
-1.25,2,1483.241182
1.75,3,1483.265778
-1.25,2,1483.284435
0.75,1,1483.292925
1.75,6,1483.339664
-0.25,2,1483.355383
-0.25,1,1483.36384
-0.25,1,1483.372288
-0.75,1,1483.380654
-0.75,1,1483.389093
-0.25,1,1483.397722
0.25,3,1483.422728
1.75,3,1483.447971
-1.25,2,1483.464203
7.5,12,1483.552733
-0.75,1,1483.562086
5.25,13,1483.668813
-0.75,2,1483.685086
2.75,8,1483.748249
1.75,6,1483.795784
1.75,6,1483.84414
20.75,44,1484.194641
-2.25,4,1484.226988
4.0,8,1484.288291
-0.25,2,1484.304607
-1.25,3,1484.327777
-0.75,2,1484.343388
0.75,4,1484.37537
-2.75,3,1485.280669
5.75,9,1485.35372
8.25,19,1485.50356
0.25,3,1485.526986
-0.75,5,1485.566454
-0.25,2,1485.583146
-0.75,4,1485.616393
-0.75,3,1485.639209
0.75,1,1485.647717
0.75,1,1485.655975
10.5,21,1485.819138
-0.75,1,1485.82735
0.75,4,1485.860925
-2.25,3,1485.885772
-0.25,1,1485.894647
7.0,14,1486.006832
-0.25,2,1486.022918
-0.75,1,1486.031336
-0.25,1,1486.039497
-0.25,2,1486.05496
-0.75,3,1486.078875
0.75,1,1486.087697
5.25,13,1486.189672
-0.25,2,1486.205323
0.75,1,1486.213233
-0.75,1,1486.221997
-0.75,1,1486.230331
7.75,18,1486.368637
1.25,5,1486.407968
6.75,16,1486.53802
-0.25,2,1486.554823
-0.75,1,1486.563052
-2.25,3,1486.587864
0.25,3,1486.611583
-0.25,2,1486.628622
4.75,12,1486.725495
-0.75,2,1486.742302
0.25,3,1486.766942
-0.75,1,1486.775848
-0.25,1,1486.784563
4.75,7,1486.839998
-0.25,2,1486.856353
-0.75,1,1486.86453
-0.25,1,1486.873601
-0.25,1,1486.882036
0.75,1,1486.891182
-0.75,1,1486.900066
-0.75,2,1486.917521
0.75,4,1486.949821
-0.25,2,1486.967861
1.25,5,1487.007072
-0.75,1,1487.015596
-1.25,3,1487.041748
3.75,10,1487.123985
-0.25,2,1487.140474
1.25,5,1487.180838
-0.25,2,1487.196406
-0.75,1,1487.203626
6.25,15,1487.320791
4.25,11,1487.405435
-0.25,2,1487.421101
16.5,33,1487.67463
11.0,22,1487.847653
-0.25,1,1487.85671
0.75,1,1487.86536
-0.75,1,1487.873678
-2.75,3,1487.898616
-0.75,1,1487.906951
-0.75,1,1487.916087
-0.25,2,1487.93296
-0.75,1,1487.941722
-1.25,2,1487.957972
-1.25,2,1487.974068
-1.25,5,1488.012093
-1.25,2,1488.029413
-0.75,1,1488.038185
-0.75,1,1488.046688
-0.75,1,1488.055089
0.75,1,1488.063386
-0.25,2,1488.079671
-0.75,1,1488.088489
1.75,6,1488.13766
0.75,7,1488.193604
-0.75,1,1488.201983
5.75,14,1488.314002
-0.25,2,1488.330822
-0.75,1,1488.339083
-0.75,1,1488.347458
0.75,1,1488.355936
-0.25,1,1488.363905
-0.25,1,1488.372176
-0.25,1,1488.380368
-0.25,5,1488.417873
-0.75,12,1488.512444
-0.75,1,1488.52103
-0.25,2,1488.537269
-0.75,1,1488.545779
-0.25,2,1488.562601
-0.75,1,1488.571377
-0.75,1,1488.580481
-0.75,2,1488.597571
2.75,8,1488.657259
1.75,3,1488.681634
-0.25,1,1488.690089
-0.75,2,1488.705425
-0.75,1,1488.713994
19.75,42,1489.035813
-0.75,1,1489.044353
-1.25,2,1489.060203
2.25,7,1489.111952
14.75,17,1489.244535
-0.75,1,1489.25295
