#{"t_start": 1788994993.7565532, "env_id": "None"}
r,l,t
0.75,4,3.530857
0.75,1,3.533723
-0.25,2,3.53926
-0.75,1,3.542338
0.75,4,3.553698
-0.25,2,3.560084
0.75,1,3.563306
-0.25,2,3.569224
-0.75,1,3.572197
-0.25,2,3.577886
-0.75,1,3.580876
0.25,3,3.588783
-0.75,1,3.591435
-0.75,1,3.594367
0.75,1,3.597513
-1.75,2,3.603269
-1.75,2,3.60927
0.75,4,3.620136
0.25,3,3.628389
0.75,1,3.631172
-0.75,1,3.634092
0.75,4,3.644819
-0.25,2,3.650411
-0.25,2,3.655937
-1.25,1,3.658931
-0.25,2,3.664785
-0.25,2,3.671282
0.25,6,3.688414
1.75,6,3.703609
-0.75,1,3.706569
-0.25,2,3.711749
-0.25,2,3.717206
0.75,4,3.727264
0.75,1,3.729913
1.25,5,3.741766
-0.25,2,3.747279
1.25,5,3.760118
-0.75,1,3.762912
-0.25,2,3.768064
0.75,4,4.484679
1.25,5,4.508529
0.75,1,4.511598
-0.75,1,4.51458
-0.75,1,4.517465
-0.25,2,4.522508
-1.25,3,4.530231
0.75,1,4.532914
-0.75,1,4.535527
-0.75,1,4.538168
0.75,1,4.54098
0.75,1,4.543648
0.75,1,4.546953
-1.25,3,4.554684
3.75,7,4.574572
-0.25,2,4.580433
0.25,3,4.589502
-0.25,2,4.595243
-0.25,2,4.600413
-0.25,2,4.605462
-0.75,1,4.608412
-2.25,4,4.618043
-0.25,2,4.622913
-0.75,1,4.625476
0.75,3,4.633076
0.25,3,4.640728
0.75,7,4.658251
-0.25,2,4.663585
0.75,1,4.666529
-2.25,4,4.677459
0.75,4,4.68902
0.25,3,4.696278
-0.25,2,4.701346
-1.25,6,4.716449
0.25,3,4.724089
-0.25,2,4.729011
-0.25,2,4.734057
0.75,1,4.736854
-2.75,3,4.745293
1.25,5,4.759393
-0.25,2,4.764747
-0.25,2,4.769816
-0.75,1,4.772462
-0.25,2,4.777555
0.25,3,4.784932
-0.25,2,4.790178
0.75,4,4.8012
2.75,8,4.821273
2.25,7,4.841631
0.75,1,4.844564
-0.25,2,4.849711
0.25,3,4.857446
-0.75,1,4.860049
-0.25,2,4.865291
-0.25,2,4.870496
-0.75,1,4.873399
0.75,1,4.876044
0.75,1,4.878758
0.25,3,4.886884
0.75,4,4.897223
-6.25,8,4.918031
-0.75,1,4.920757
0.25,3,4.928229
0.75,1,4.930924
-0.25,2,4.936287
-0.25,2,4.941557
-0.25,2,4.946598
-0.25,2,4.951752
0.75,1,4.954506
-0.75,1,4.957206
-0.75,1,4.960024
-0.25,2,4.965514
-0.75,1,4.968413
0.25,3,4.977258
1.25,5,4.989701
-0.75,1,4.992486
-0.25,2,4.997799
0.75,1,5.000352
-0.25,2,5.005183
-0.25,2,5.010431
-3.25,5,5.023215
-0.75,1,5.026042
-3.25,5,5.03899
-0.25,2,5.044403
-0.75,1,5.047471
-0.75,1,5.050282
0.75,1,5.05306
0.75,1,5.055779
0.75,1,5.058507
0.25,3,5.066111
-1.25,3,5.074072
-0.75,1,5.077165
0.25,3,5.085032
1.25,5,5.098967
-0.25,2,5.104234
-0.25,2,5.109474
-0.75,1,5.112151
-2.25,4,5.12324
-0.25,2,5.129133
2.75,8,5.148954
0.25,3,5.156446
-0.75,1,5.159092
-0.75,1,5.161955
-0.75,1,5.164809
0.25,3,5.172788
-0.75,1,5.175739
1.25,5,5.188186
-0.25,2,5.193101
0.75,1,5.195635
-0.75,1,5.198228
-0.25,2,5.203506
-8.25,10,5.228257
1.25,5,5.242424
-0.75,1,5.245656
-0.75,1,5.248768
-0.25,2,5.254226
0.75,1,5.257187
1.75,6,5.272535
0.75,1,5.275415
-0.75,1,5.278386
-0.25,2,5.284111
-0.25,2,5.29018
-0.75,1,5.293218
-0.75,1,5.29612
-0.25,2,5.301467
0.25,3,5.309445
-0.25,2,5.314769
0.75,4,5.324849
-0.75,1,5.327712
-0.25,2,5.333208
0.75,1,5.336023
-0.75,1,5.339108
0.25,3,5.346991
-0.25,2,5.352652
-0.75,1,5.355691
-0.25,2,5.361397
-0.75,1,5.364331
-0.25,5,5.377171
0.25,3,5.385063
-0.75,1,5.387892
-0.25,2,5.393073
-0.75,1,5.395726
-0.25,2,5.401216
-0.25,2,5.406652
-0.75,1,5.409441
0.25,3,5.417128
-0.25,2,5.422704
0.25,3,5.430567
-0.75,1,5.433577
-0.75,1,5.43631
-0.75,1,5.439036
-1.25,1,5.442067
0.75,1,5.444913
1.75,6,5.460853
-0.25,2,5.46757
1.75,3,5.477367
1.75,3,5.486889
0.25,3,5.495801
-0.25,2,5.501667
-0.75,1,5.505267
-0.75,1,5.508132
0.75,1,5.510785
-0.75,10,5.535308
-0.25,2,5.540562
-0.75,1,5.543478
-1.75,2,5.548533
-1.75,2,5.553362
-1.75,2,5.558182
-0.75,4,5.567144
-1.25,3,5.575781
-0.25,2,5.581786
0.75,4,5.592442
-0.75,1,5.595514
-0.75,1,5.59884
-1.25,3,5.606601
-0.25,2,5.611753
-0.25,2,5.617158
-0.25,2,5.622351
-0.75,1,5.625101
-0.25,2,5.630184
-0.75,1,5.63309
0.75,1,5.635829
0.75,4,5.645803
0.25,3,5.653244
-0.25,2,5.65826
0.25,3,5.665426
-0.75,1,5.668249
0.25,3,5.676419
-0.75,1,5.679288
-0.75,1,5.682134
-0.25,2,5.688359
0.25,3,5.697356
-0.25,2,5.703362
-0.75,1,5.708481
0.25,3,5.718468
-0.75,1,5.721564
-0.25,2,5.726922
-2.25,4,5.737321
0.75,1,5.740044
5.25,10,5.765125
-0.25,2,5.770435
0.75,4,5.780743
-0.25,2,5.785748
-0.75,1,5.788674
-0.75,1,5.79138
0.75,1,5.794408
0.25,3,5.80251
-0.25,2,5.808371
-0.75,1,5.811256
-0.25,2,5.816715
-0.75,1,5.819317
-0.75,1,5.82222
-1.25,3,5.829987
0.75,1,5.83286
0.25,3,5.840569
-0.25,2,5.845908
-0.75,1,5.848726
0.25,3,5.856557
-0.75,1,5.859503
-2.25,4,6.161429
-0.25,2,6.166483
-0.25,2,6.171231
0.75,4,6.180784
0.75,1,6.183194
-0.75,1,6.185755
-0.75,1,6.188268
-2.25,4,6.197321
-0.25,2,6.202351
0.75,4,6.2122
0.75,1,6.214919
0.25,6,6.229092
0.25,3,6.236397
0.25,3,6.24455
1.25,5,6.258117
-1.25,6,6.272523
-0.25,2,6.2777
-0.25,2,6.282901
-0.75,1,6.285733
0.75,1,6.288432
-0.25,2,6.293475
-0.25,2,6.298569
-0.25,2,6.303771
-0.25,2,6.308681
-4.25,6,6.322604
-0.75,4,6.332192
5.25,13,6.36397
-1.25,3,6.371989
0.75,4,6.381927
-0.25,2,6.387132
1.25,5,6.398945
0.25,3,6.4059
1.25,8,6.424155
-0.25,2,6.428986
-0.25,2,6.433638
-0.75,1,6.436143
-0.25,2,6.440864
-0.25,2,6.445439
-1.25,1,6.447964
-0.75,1,6.450439
1.25,5,6.462259
0.75,1,6.464973
0.75,1,6.467914
4.75,8,6.489444
-1.25,3,6.497086
-0.25,2,6.502728
1.75,6,6.518858
-0.25,2,6.523999
1.75,3,6.531694
0.75,1,6.534426
0.75,1,6.537288
0.75,4,6.547035
0.75,1,6.549656
-1.25,3,6.557191
-0.25,2,6.562293
-0.25,2,6.567556
-0.25,2,6.572937
3.75,7,6.591594
1.75,3,6.599315
-0.75,1,6.602233
2.75,8,6.621953
0.75,1,6.624651
0.25,3,6.632045
0.25,3,6.639752
1.75,6,6.654207
-0.25,2,6.658953
-1.25,3,6.667662
-0.75,1,6.670551
-0.75,1,6.673607
-0.25,2,6.679174
0.75,4,6.689133
-0.25,2,6.694418
-1.75,5,6.707536
-0.25,2,6.712474
2.75,8,6.732064
-0.25,2,6.736745
-0.25,2,6.741595
0.75,1,6.744243
-0.25,2,6.749255
-0.25,2,6.75423
-0.75,1,6.757027
3.75,6,6.771589
0.75,1,6.774229
0.75,1,6.776967
1.25,5,6.789001
0.75,1,6.791398
3.25,9,6.8141
-0.75,1,6.816923
-0.75,1,6.819768
2.25,7,6.836441
0.75,1,6.839071
-0.25,2,6.843716
7.25,17,6.882585
-0.75,1,6.885382
-0.25,2,6.890522
-0.75,1,6.892982
0.25,3,6.900193
-0.25,2,6.904919
-0.25,2,6.909602
0.75,7,6.92734
-0.25,2,6.932476
1.25,5,6.944601
-0.75,1,6.947152
0.25,3,6.9544
2.25,7,6.970838
-0.75,1,6.973371
3.75,7,6.989417
0.25,3,6.996397
0.25,3,7.003229
0.25,3,7.011073
1.75,6,7.025743
-0.75,1,7.028435
-0.75,1,7.030974
-0.25,2,7.036829
0.25,3,7.046885
-0.25,2,7.052963
-0.75,1,7.055957
-0.75,1,7.059065
-0.25,2,7.064819
-0.75,1,7.068062
0.75,1,7.07127
0.75,1,7.074908
-0.75,1,7.078507
2.75,5,7.091556
0.25,9,7.115068
0.25,3,7.123502
-2.75,12,7.155138
0.25,3,7.162777
0.25,3,7.170421
-0.25,2,7.175457
0.75,1,7.178265
0.75,1,7.180897
0.75,4,7.190702
-0.75,1,7.193467
-0.75,1,7.196272
1.25,5,7.208841
1.25,5,7.220954
0.25,3,7.228159
-0.25,2,7.233187
-0.25,2,7.238038
-0.25,2,7.243016
-0.75,1,7.24556
0.25,3,7.253112
-0.25,2,7.259086
1.25,5,7.272283
1.75,3,7.280124
-0.75,10,7.304308
-2.75,3,7.312048
1.25,5,7.32478
-0.75,1,7.327688
-0.75,1,7.33059
1.25,5,7.342981
-0.25,5,7.355605
2.75,6,7.37174
-0.25,2,7.377218
-0.75,1,7.380014
1.75,6,7.395138
-0.25,2,7.400436
-0.25,2,7.405555
-0.75,1,7.408376
-0.25,2,7.413572
-0.75,1,7.416322
-0.25,2,7.421833
-0.75,1,7.424569
0.75,1,7.427265
-0.75,1,7.42997
1.25,5,7.442552
-1.25,1,7.445319
0.25,3,7.452574
-0.75,1,7.455181
0.75,1,7.772314
1.25,5,7.785814
1.25,5,7.800176
-0.25,2,7.806361
-0.25,2,7.813821
-2.25,4,7.826027
-3.25,5,7.840456
2.75,6,7.857728
-1.25,6,7.873671
-0.75,1,7.876487
-0.25,2,7.881577
0.75,1,7.884355
0.25,3,7.891933
-0.25,5,7.904179
0.75,1,7.90704
1.75,6,7.922777
0.75,1,7.925652
0.75,1,7.928648
-0.25,2,7.934739
1.25,5,7.947885
0.25,3,7.955481
-0.75,4,7.96516
-2.25,4,7.975274
0.25,3,7.983039
-2.75,3,7.990419
1.25,5,8.002701
-1.25,3,8.010524
-0.25,2,8.015656
-0.25,2,8.020888
1.75,6,8.036135
-0.25,2,8.041175
-0.25,2,8.046953
-0.75,1,8.050073
0.75,4,8.060175
0.75,1,8.062959
-0.75,1,8.065642
3.75,10,8.090878
2.75,8,8.111123
-0.25,2,8.116328
0.25,3,8.123907
0.25,3,8.131687
-2.25,4,8.142201
3.75,10,8.168724
-2.25,4,8.178691
-0.75,1,8.181429
-0.25,2,8.186666
0.75,4,8.19654
-1.25,1,8.199318
0.75,1,8.202016
-2.25,4,8.212521
0.25,3,8.219862
0.75,4,8.229455
-0.25,2,8.234681
0.75,4,8.24404
0.75,1,8.246644
-2.25,4,8.256773
-0.75,1,8.259705
-0.25,2,8.265434
1.75,4,8.275474
0.75,1,8.277977
5.75,10,8.302354
-0.25,2,8.307521
1.75,6,8.322248
0.75,7,8.340351
1.25,5,8.352665
0.75,1,8.35525
-0.25,2,8.360267
-4.25,9,8.383713
-0.25,2,8.38894
-0.75,1,8.391713
-0.25,2,8.396734
-0.25,2,8.401836
-0.75,1,8.404589
-4.25,6,8.419574
-0.75,1,8.42218
-0.75,10,8.446207
-0.75,1,8.448866
0.25,3,8.456096
0.75,1,8.458872
-0.75,1,8.46139
2.75,8,8.48149
-3.25,5,8.496684
0.75,4,8.509523
-0.25,5,8.524019
-3.75,10,8.551483
-0.25,2,8.556477
-0.75,1,8.559148
1.25,5,8.571592
-0.75,4,8.581592
-0.75,1,8.584359
-3.25,5,8.598788
-1.75,5,8.612692
2.75,8,8.634026
-3.25,5,8.646498
-0.75,4,8.656417
0.25,3,8.664246
-0.75,1,8.666876
-0.25,2,8.671986
3.25,6,8.687045
0.25,3,8.694637
-0.75,1,8.697582
2.25,7,8.715705
-0.25,5,8.727978
-0.75,1,8.730672
-0.75,1,8.733374
0.25,3,8.741047
-0.75,1,8.743709
-0.25,2,8.748833
0.75,4,8.75874
-5.25,7,8.775346
-0.25,2,8.780712
-0.25,2,8.785973
1.75,6,8.800775
-0.25,2,8.806681
0.25,3,8.814847
-0.25,2,8.820663
2.25,7,8.837833
0.75,1,8.840576
-0.25,5,8.85339
1.75,3,8.860894
0.75,1,8.863684
0.75,1,8.866468
2.75,5,8.878682
1.25,8,8.896522
0.75,1,8.899061
0.25,3,8.906122
0.25,3,8.913107
-0.25,2,8.918559
0.75,1,8.921825
0.75,1,8.924713
0.75,4,8.935316
0.75,4,8.945285
0.75,4,8.955583
0.75,4,8.96578
0.75,1,8.96836
1.75,3,8.976094
-0.75,1,8.978807
-0.25,2,8.983975
-0.25,2,8.98924
0.25,3,8.996948
-0.75,10,9.020196
0.25,3,9.02784
8.75,20,9.079422
-0.25,2,9.08516
-1.25,3,9.093231
-0.75,1,9.096035
-0.75,1,9.099051
5.25,16,9.431066
-0.25,2,9.436231
0.75,4,9.446381
-1.25,3,9.453612
1.25,5,9.465245
-0.75,1,9.467827
-0.75,4,9.478062
1.25,5,9.490523
0.25,3,9.498143
0.75,1,9.500754
0.25,3,9.508131
-0.25,2,9.513086
-0.75,1,9.515572
-0.25,2,9.520702
-0.75,1,9.523214
-3.25,11,9.553114
-0.75,1,9.556458
-0.75,1,9.559386
-0.75,1,9.562196
-0.75,4,9.572433
1.75,6,9.587716
1.25,5,9.600353
-0.75,1,9.603388
-0.25,2,9.608802
0.75,1,9.611655
-0.25,2,9.616891
-3.25,5,9.629265
-0.25,2,9.634568
-1.75,2,9.639772
-0.75,1,9.642529
-0.25,2,9.647887
-0.25,2,9.653311
-0.25,2,9.659271
2.75,8,9.6789
-0.75,1,9.681427
0.75,4,9.691113
2.25,7,9.7086
10.75,24,9.768228
3.25,9,9.790008
-0.25,2,9.795104
0.75,1,9.797932
0.75,1,9.800636
-1.25,3,9.808206
-0.25,2,9.813171
0.75,1,9.816113
0.25,3,9.823932
-1.25,3,9.832394
-0.75,1,9.83525
0.75,3,9.84256
2.25,7,9.859781
0.75,4,9.86984
-0.25,2,9.875035
0.75,1,9.877775
-0.25,2,9.88276
-0.25,2,9.887736
-1.25,3,9.895099
-0.25,2,9.900336
-0.75,1,9.902932
-0.75,1,9.90554
-0.75,1,9.90802
2.25,7,9.925159
3.75,10,9.950151
-0.75,1,9.953036
-0.25,2,9.958211
3.75,10,9.982647
-2.25,4,9.992661
0.25,6,10.006813
1.25,5,10.019055
0.75,4,10.028708
-0.75,1,10.031196
0.75,4,10.041357
0.75,1,10.043999
-1.25,3,10.051577
3.25,9,10.073242
1.25,5,10.086533
-0.25,2,10.091911
-0.75,1,10.094739
0.25,3,10.102204
2.75,8,10.121736
-0.25,2,10.126854
-2.25,4,10.136753
-0.75,1,10.139511
2.25,7,10.15836
-0.25,2,10.163507
-2.25,4,10.174924
-0.75,1,10.177744
1.75,6,10.191931
0.25,3,10.199701
0.25,3,10.207109
-0.75,1,10.209655
-0.75,1,10.21212
0.75,4,10.222086
0.75,1,10.224658
0.25,3,10.232059
1.75,12,10.260785
-1.25,3,10.268268
-0.75,1,10.27103
1.75,6,10.285337
0.25,9,10.307649
-0.25,2,10.312267
-0.25,2,10.316975
-0.25,2,10.322057
-0.25,2,10.327171
0.75,4,10.337185
-0.75,1,10.339762
-0.25,2,10.344918
-0.25,2,10.349643
-0.25,2,10.354265
-0.75,1,10.356977
-0.75,1,10.359438
-2.75,3,10.366389
-0.75,1,10.369184
-0.25,2,10.374117
1.75,6,10.388534
-10.75,11,10.41602
-0.75,1,10.418751
-0.75,1,10.421704
-0.25,2,10.426928
1.25,5,10.439761
-0.75,1,10.442349
1.75,6,10.457989
0.75,1,10.460811
-0.25,2,10.466163
-0.25,3,10.474543
2.75,8,10.494303
-0.25,3,10.502062
0.25,3,10.51028
-0.75,1,10.513796
-0.25,2,10.520402
-0.75,1,10.524073
0.75,1,10.52757
-0.25,5,10.540574
1.25,5,10.552843
1.75,3,10.560316
-0.25,2,10.565375
-0.75,1,10.567955
1.25,3,10.575552
-0.75,1,10.578259
-0.25,2,10.582781
0.75,4,10.592136
0.75,1,10.594999
0.75,4,10.604161
1.75,6,10.620061
-4.25,6,10.636341
-7.25,9,10.657919
-4.25,9,10.681642
3.25,9,11.082094
2.25,4,11.093179
0.25,3,11.100964
-9.25,11,11.128613
-0.75,1,11.131421
0.25,3,11.139144
1.25,5,11.151634
-0.25,2,11.156613
-0.25,2,11.161497
3.75,10,11.186762
-1.75,5,11.199317
-0.25,2,11.204562
-0.75,1,11.207433
4.25,8,11.226759
-0.25,2,11.231705
-0.25,2,11.236952
2.75,8,11.256771
-3.25,8,11.276484
-0.25,5,11.28904
-1.25,6,11.304227
0.25,3,11.311753
-2.25,4,11.322094
1.25,5,11.334678
-0.25,2,11.340162
-0.75,1,11.34278
0.25,3,11.350806
-0.75,1,11.35353
-0.25,2,11.358831
0.75,1,11.361665
0.25,3,11.369711
4.75,12,11.400473
-0.75,1,11.403343
-0.75,1,11.406708
3.75,10,11.431613
-0.75,1,11.434326
2.25,7,11.451439
-0.25,2,11.456399
-0.75,1,11.459128
0.75,4,11.46982
-0.75,1,11.472979
0.25,9,11.497018
-0.25,2,11.50365
0.75,4,11.515348
1.25,5,11.52924
-7.25,12,11.558919
0.75,1,11.561598
-2.25,4,11.571495
0.25,6,11.586515
0.75,4,11.59637
-0.75,1,11.599065
0.25,3,11.606809
0.75,4,11.617111
-0.75,1,11.619871
7.25,17,11.662167
-0.75,1,11.665051
-0.25,2,11.670263
-4.25,6,11.685599
-0.75,1,11.688267
-0.75,1,11.691028
-2.75,3,11.698797
0.25,3,11.706399
1.75,6,11.722329
-1.25,3,11.732174
3.25,12,11.763479
2.25,7,11.781088
-1.25,6,11.796306
0.75,4,11.8064
1.25,5,11.818707
3.25,9,11.841636
-0.25,2,11.847597
-1.25,3,11.855429
-0.25,2,11.860527
-0.75,1,11.863242
0.75,4,11.873656
-1.25,1,11.876442
2.25,7,11.893571
-0.75,1,11.896294
0.25,3,11.903878
-0.25,2,11.908965
-0.25,2,11.914036
-4.25,6,11.928334
-0.75,7,11.945862
-2.25,4,11.957272
-0.75,1,11.96051
-3.25,5,11.976802
1.25,8,12.000585
-0.75,1,12.004101
-0.25,2,12.01016
-0.25,2,12.015908
1.25,5,12.029611
0.25,3,12.037829
-5.75,15,12.081889
0.75,4,12.09339
3.25,9,12.118005
-0.75,1,12.120731
-1.25,3,12.128493
6.25,15,12.166653
-0.25,2,12.172033
-0.75,1,12.174801
0.25,3,12.183582
0.75,7,12.20436
2.25,7,12.222712
0.25,3,12.230912
-0.75,1,12.234303
-0.75,7,12.253944
1.75,3,12.262433
1.75,6,12.27964
-0.25,2,12.285655
-0.75,1,12.288924
0.75,4,12.299666
-0.75,1,12.302822
-0.75,1,12.306266
0.75,1,12.309495
0.75,4,12.320065
2.25,7,12.338648
0.25,3,12.346372
0.75,4,12.356954
-0.25,2,12.362185
-0.25,2,12.36726
3.25,6,12.383344
-0.75,1,12.386399
0.75,4,12.397019
-0.75,1,12.400247
-0.75,1,12.403152
-0.25,2,12.409077
-0.75,1,12.412799
-0.25,2,12.418363
-0.75,1,12.421328
-0.75,1,12.424253
-0.75,1,12.820303
-0.75,1,12.823204
1.25,5,12.835375
1.75,3,12.842789
0.75,1,12.845414
-0.75,1,12.848183
-0.75,1,12.850992
0.25,3,12.85887
-0.25,2,12.866165
0.75,1,12.868926
-0.75,1,12.871737
-0.75,1,12.874376
-0.75,1,12.877041
-0.25,2,12.882024
0.25,3,12.889333
2.75,8,12.909048
-4.25,6,12.92394
-0.75,1,12.926701
-0.75,1,12.929538
3.75,10,12.954422
1.25,5,12.968395
2.25,7,12.985844
-0.25,2,12.990976
0.75,1,12.993812
-0.75,1,12.996686
-0.25,2,13.001567
0.25,3,13.008861
-0.75,1,13.011724
0.25,3,13.019346
-0.75,1,13.021838
0.75,1,13.024567
4.75,12,13.054007
3.25,9,13.077264
-0.75,1,13.080172
0.25,3,13.087718
3.25,12,13.118381
1.75,6,13.133154
0.75,4,13.143062
1.25,5,13.155443
0.75,1,13.158218
1.25,5,13.170614
0.75,3,13.178401
1.25,8,13.199453
-0.75,1,13.20227
-0.75,1,13.204879
-1.25,3,13.212161
-1.25,3,13.2196
-0.25,2,13.224704
1.75,3,13.232103
2.25,7,13.249564
-0.25,2,13.254884
1.25,5,13.267192
0.75,1,13.269836
0.75,1,13.272469
1.25,5,13.28471
0.75,4,13.295197
-1.25,1,13.297976
6.25,15,13.334544
6.75,16,13.373336
-0.75,1,13.37613
-3.25,5,13.38958
-0.25,2,13.395396
-0.75,10,13.422002
0.75,1,13.424893
-0.25,2,13.430215
3.25,9,13.452089
3.75,13,13.483946
0.75,1,13.486826
-0.75,1,13.489495
1.75,6,13.504779
5.25,13,13.538616
1.25,5,13.551438
-0.25,2,13.556446
1.25,5,13.569715
-0.75,4,13.579515
-0.25,2,13.584549
-0.25,2,13.589459
-0.25,2,13.59438
0.25,3,13.601724
0.25,3,13.609121
-0.25,2,13.613987
1.75,3,13.621501
0.25,3,13.629214
-2.75,3,13.637576
3.25,9,13.660349
-0.75,1,13.663058
5.75,14,13.698454
3.25,9,13.721832
0.25,3,13.729681
-0.75,1,13.733927
-0.25,2,13.739459
0.75,1,13.742437
-0.75,1,13.745284
-0.25,2,13.750965
0.25,3,13.759232
-0.75,1,13.761854
-0.75,1,13.76467
0.75,1,13.767583
-0.25,2,13.772997
2.25,7,13.791541
-0.75,1,13.7944
-0.75,1,13.797607
0.75,4,13.809109
1.25,5,13.822301
-0.25,2,13.82756
-0.25,2,13.832744
0.75,1,13.835457
1.75,6,13.850865
0.75,4,13.862098
1.75,3,13.869829
-0.25,2,13.874832
-0.25,2,13.87993
0.25,3,13.888238
-0.75,1,13.891006
0.25,3,13.89877
2.25,7,13.915946
1.25,5,13.928995
-0.25,2,13.934109
-0.25,2,13.939355
2.25,7,13.956854
-0.25,2,13.962339
-2.25,4,13.973811
2.75,8,13.993988
1.25,5,14.006274
0.25,3,14.014012
1.25,11,14.040195
0.75,1,14.042921
4.25,17,14.086735
0.75,4,14.097876
-0.25,2,14.103261
-0.75,1,14.105998
1.75,3,14.113728
-2.75,3,14.121674
-0.75,1,14.124644
0.75,1,14.127485
3.75,7,14.462949
-1.25,3,14.470339
-1.25,3,14.478139
4.25,11,14.504673
1.25,5,14.516494
-0.25,2,14.521803
0.75,4,14.533131
5.25,13,14.566133
