#{"t_start": 1789001689.5854323, "env_id": "None"}
r,l,t
-0.25,2,4.174028
-0.25,2,4.180236
-2.25,4,4.190831
1.75,3,4.200492
-0.75,1,4.2041
-0.75,1,4.208027
0.75,4,4.222427
-0.25,2,4.229074
-0.25,2,4.235173
-0.75,1,4.238539
-0.25,2,4.245399
-0.25,2,4.251639
1.75,6,4.268488
1.75,6,4.288512
0.75,1,4.292058
-0.25,2,4.297944
-0.25,2,4.303731
2.25,4,4.316473
-0.75,1,4.320265
1.25,5,4.336407
-0.25,2,4.342715
1.25,5,4.358411
-0.75,1,4.36215
-0.25,2,4.368876
-2.25,4,5.097238
1.25,5,5.112151
-0.75,1,5.115648
-0.75,1,5.119187
0.75,1,5.122414
-0.25,2,5.127603
0.25,3,5.135197
-0.75,1,5.137991
0.75,1,5.140707
0.75,1,5.143564
0.75,1,5.146211
0.75,1,5.148917
-0.75,1,5.151533
0.25,3,5.16081
0.75,7,5.180285
-0.25,2,5.185426
0.25,3,5.192914
-0.25,2,5.198137
-0.25,2,5.203337
-1.25,3,5.210926
-0.75,4,5.22088
-0.25,2,5.22593
-1.25,1,5.228648
0.25,3,5.236671
-1.25,3,5.244695
-5.25,7,5.262124
-0.25,2,5.267991
0.75,1,5.270852
0.75,4,5.281998
0.75,4,5.292474
0.25,3,5.30045
-0.25,2,5.305851
1.75,6,5.321324
0.25,3,5.329331
-0.25,2,5.335485
-0.25,2,5.341193
0.75,1,5.346483
0.25,3,5.360486
1.25,5,5.377995
-0.25,2,5.38464
-0.25,2,5.390905
-1.25,1,5.394251
-0.25,2,5.400461
0.25,3,5.409261
-0.25,2,5.415182
0.75,4,5.426927
1.25,8,5.449125
-5.25,7,5.470209
0.25,3,5.479984
0.25,3,5.48995
-0.75,1,5.493319
-0.25,2,5.499433
-0.25,2,5.505568
-0.75,1,5.50904
0.75,1,5.512051
0.75,1,5.515048
0.25,3,5.5239
0.75,4,5.534283
-6.25,8,5.556426
-0.75,1,5.560422
0.25,3,5.569664
0.75,1,5.573008
-0.25,2,5.581337
-0.25,2,5.588351
-0.25,2,5.595079
-0.25,2,5.60091
0.75,1,5.6038
-0.75,1,5.606531
-0.75,1,5.609347
-0.25,2,5.615069
-0.75,1,5.618317
0.25,3,5.626624
1.25,5,5.639819
-0.75,1,5.642616
-0.25,2,5.648606
0.75,1,5.651914
-0.25,2,5.658442
-0.25,2,5.666091
-3.25,5,5.683192
-0.75,1,5.686498
-3.25,5,5.706708
-0.25,2,5.713438
-0.75,1,5.718385
-0.75,1,5.722085
0.75,1,5.725533
0.75,1,5.728924
0.75,1,5.732087
0.25,3,5.741962
-1.25,3,5.751239
-0.75,1,5.754399
0.25,3,5.763361
1.25,5,5.779628
-0.25,2,5.787328
-0.25,2,5.794498
-0.75,1,5.800684
-2.25,4,5.813161
-0.25,2,5.819248
2.75,8,5.842568
0.25,3,5.850462
-0.75,1,5.853375
-0.75,1,5.857158
-0.75,1,5.860498
0.25,3,5.86972
-0.75,1,5.87306
1.25,5,5.890813
-0.25,2,5.897621
0.75,1,5.901115
-0.75,1,5.904989
-0.25,2,5.910808
-8.25,10,5.938081
1.25,5,5.951477
-0.75,1,5.954247
-0.75,1,5.956822
-0.25,2,5.962645
0.75,1,5.966781
1.75,6,5.98384
0.75,1,5.986779
-0.75,1,5.989728
-0.25,2,5.996498
-0.25,2,6.003568
-0.75,1,6.006851
-0.75,1,6.010224
-0.25,2,6.017233
0.25,3,6.027931
-0.25,2,6.034928
0.75,4,6.049279
-0.75,1,6.052271
-0.25,2,6.057474
0.75,1,6.06036
-0.75,1,6.063182
0.25,3,6.071605
-0.25,2,6.077298
-0.75,1,6.080214
-0.25,2,6.086229
-0.75,1,6.089118
-0.25,5,6.103755
0.25,3,6.120775
-0.75,1,6.126725
-0.25,2,6.135949
-0.75,1,6.139937
-0.25,2,6.153901
-0.25,2,6.166543
-0.75,1,6.172673
0.25,3,6.18539
-0.25,2,6.192265
0.25,3,6.20192
-0.75,1,6.205406
-0.75,1,6.208509
-0.75,1,6.211972
-1.25,1,6.215163
0.75,1,6.21873
1.75,6,6.233681
-0.25,2,6.23906
1.75,3,6.247438
1.75,3,6.25534
0.25,3,6.264203
-0.25,2,6.270182
-0.75,1,6.272959
-0.75,1,6.275919
0.75,1,6.278915
-0.75,10,6.30493
-0.25,2,6.31021
-0.75,1,6.313028
-1.75,2,6.318561
-1.75,2,6.323789
-1.75,2,6.329297
-0.75,4,6.343019
-1.25,3,6.350971
-0.25,2,6.35629
0.75,4,6.366664
-0.75,1,6.369573
-0.75,1,6.37236
-1.25,3,6.380332
-0.25,2,6.385348
-0.25,2,6.390773
-0.25,2,6.396344
-0.75,1,6.399266
-0.25,2,6.404365
-0.75,1,6.407197
0.75,1,6.410145
0.75,4,6.420701
0.25,3,6.429846
-0.25,2,6.436293
0.25,3,6.446613
-0.75,1,6.450656
0.25,3,6.463411
-0.75,1,6.467567
-0.75,1,6.471507
-0.25,2,6.479291
0.25,3,6.490676
-0.25,2,6.499938
-0.75,1,6.503516
0.25,3,6.515941
-0.75,1,6.520489
-0.25,2,6.527162
-2.25,4,6.538425
0.75,1,6.541295
5.25,10,6.569392
-0.25,2,6.575114
0.75,4,6.587155
-0.25,2,6.594135
-0.75,1,6.597351
-0.75,1,6.600971
0.75,1,6.604856
0.25,3,6.614482
-0.25,2,6.621222
-0.75,1,6.624767
-0.25,2,6.631267
-0.75,1,6.635145
-0.75,1,6.638502
-1.25,3,6.648205
0.75,1,6.651477
0.25,3,6.662966
-0.25,2,6.670732
-0.75,1,6.674812
0.25,3,6.685397
-0.75,1,6.689283
-2.25,4,7.082807
-0.25,2,7.08903
-0.25,2,7.096243
0.75,4,7.107983
0.75,1,7.111483
-0.75,1,7.114516
-0.75,1,7.11745
-2.75,3,7.127371
-0.75,1,7.130525
-0.25,2,7.13576
-2.25,4,7.145815
-0.75,1,7.148582
1.75,6,7.165186
0.25,3,7.174563
0.25,3,7.185216
0.75,4,7.196664
0.75,1,7.199583
-1.25,1,7.202575
-0.25,5,7.216033
-0.25,2,7.221945
-0.25,2,7.227763
-0.75,1,7.230877
-0.75,1,7.233598
0.75,1,7.236877
0.75,1,7.239694
-1.75,2,7.245373
-0.25,2,7.252001
-0.25,2,7.25819
1.75,6,7.280812
0.25,3,7.290831
-0.75,1,7.294648
3.75,10,7.325846
1.75,3,7.334199
0.25,3,7.343188
0.75,4,7.354686
-0.25,2,7.360307
1.25,5,7.374038
0.25,3,7.383007
-1.25,1,7.385914
2.25,7,7.405309
-0.25,2,7.411351
-0.25,2,7.41697
0.75,1,7.419919
-0.25,2,7.425834
-0.25,2,7.43147
0.75,1,7.434445
-0.75,1,7.437476
0.75,4,7.448914
-0.75,1,7.452001
0.75,1,7.454936
0.75,1,7.457658
1.25,5,7.471162
-2.75,3,7.479681
-1.25,3,7.488041
-0.25,2,7.493459
1.75,6,7.509849
-0.25,2,7.515288
0.25,3,7.523159
-0.75,1,7.526041
-0.75,1,7.529153
-0.75,1,7.532241
0.75,1,7.535365
-0.25,2,7.54134
-0.75,1,7.54487
0.25,3,7.553788
-0.25,2,7.56056
-0.25,2,7.567641
-0.75,1,7.57151
-0.75,1,7.5752
1.75,5,7.593181
-0.75,1,7.59668
0.75,1,7.600303
-2.75,3,7.608455
-0.75,1,7.611327
2.75,8,7.63649
-0.75,1,7.639684
0.25,3,7.648454
-1.25,3,7.65695
1.75,6,7.68006
-0.25,2,7.689216
0.25,3,7.699275
-1.25,1,7.702534
0.75,1,7.705639
-0.25,2,7.71109
0.75,4,7.721719
-0.25,2,7.727272
1.25,5,7.740429
-0.25,2,7.748397
1.25,8,7.770156
-0.25,2,7.775569
-0.25,2,7.780957
-0.75,1,7.783947
-0.25,2,7.78951
-0.25,2,7.79558
0.75,1,7.798959
0.25,6,7.815043
-0.75,1,7.817876
-0.75,1,7.820709
-2.25,4,7.831543
0.75,1,7.834245
-0.75,1,7.837146
1.75,9,7.860321
-0.75,1,7.863061
-0.75,1,7.866125
2.25,7,7.884293
-0.75,1,7.887109
-0.25,2,7.892151
2.25,7,7.911262
-0.25,2,7.916773
2.75,8,7.937104
-0.75,1,7.939867
-0.25,2,7.945349
-0.75,1,7.948097
0.25,3,7.956069
-0.75,1,7.959083
-0.75,1,7.961847
-0.25,2,7.967217
-0.25,2,7.972623
1.25,5,7.985841
-0.25,2,7.991653
-1.25,3,7.999709
-0.25,2,8.005079
-0.75,1,8.008059
-1.25,1,8.010915
-0.25,2,8.016571
2.25,7,8.035477
-0.75,1,8.038452
2.25,7,8.058832
0.25,3,8.06718
-0.25,3,8.075268
-2.75,3,8.083166
-0.25,2,8.088352
-0.75,1,8.091349
0.25,3,8.099147
-0.75,1,8.102215
-0.75,1,8.105911
-0.25,2,8.111399
0.25,3,8.121708
-0.25,2,8.128273
0.75,1,8.13112
-0.75,1,8.13429
-0.25,2,8.140232
-0.75,1,8.143026
-0.75,1,8.145924
-0.75,1,8.148782
-0.75,1,8.151613
-0.25,5,8.165463
0.25,9,8.189296
0.25,3,8.197572
2.75,8,8.218927
0.75,4,8.230326
0.25,3,8.239332
1.75,3,8.247966
-0.25,2,8.253842
-1.25,1,8.256653
-0.75,1,8.259869
0.25,3,8.2691
0.75,1,8.271967
-0.75,1,8.275238
-0.75,1,8.278173
1.25,5,8.291687
-0.25,2,8.297275
0.25,3,8.305359
0.25,3,8.313972
-0.25,2,8.319398
-0.25,2,8.325217
-0.25,2,8.330839
-1.25,1,8.33357
-0.25,2,8.339554
-0.75,1,8.342766
0.75,1,8.346019
-0.75,1,8.349371
1.25,5,8.367887
0.25,3,8.382574
3.75,10,8.412346
-1.25,3,8.420086
-3.25,5,8.43302
-0.75,1,8.435859
0.75,1,8.438619
-0.25,2,8.44436
1.25,3,8.452498
-3.25,5,8.466142
3.25,6,8.481978
-0.25,2,8.487482
0.75,1,8.49051
-1.25,3,8.498413
-0.25,2,8.503906
0.75,1,8.506969
-0.25,2,8.512393
-0.25,2,8.517732
-0.75,1,8.520576
-0.25,2,8.526065
0.75,1,8.528863
-0.25,2,8.534483
0.75,1,8.537268
-0.75,1,8.540101
0.75,1,8.542808
-1.75,5,8.555912
-0.75,1,8.558519
0.25,3,8.565965
0.75,1,8.56884
-0.75,1,8.882845
1.25,5,8.896168
1.25,5,8.909503
-0.25,2,8.916151
-0.25,2,8.921932
3.25,9,8.945555
1.75,6,8.96161
1.75,6,8.977107
-0.75,1,8.980002
-0.25,2,8.985595
0.75,1,8.98855
0.25,3,8.99673
-3.25,5,9.011908
-0.75,1,9.015948
1.75,6,9.034844
-0.75,1,9.038155
-1.25,1,9.041135
-0.25,2,9.046836
-2.75,3,9.055084
-0.25,2,9.060647
-0.25,2,9.065995
-0.75,1,9.068963
0.75,4,9.07964
-2.25,4,9.090296
-2.75,3,9.098429
0.25,3,9.107201
1.25,5,9.120504
0.75,3,9.128536
-0.25,2,9.134715
-0.25,2,9.140213
-0.25,5,9.153308
-0.75,1,9.156337
-0.75,4,9.166679
-0.75,1,9.169579
-2.25,4,9.180178
-0.75,1,9.183107
-0.75,1,9.186067
3.75,10,9.211485
2.75,8,9.231263
-0.25,2,9.23655
0.25,3,9.244089
0.25,3,9.251011
-0.25,2,9.256138
-0.25,2,9.261492
-0.75,10,9.28779
0.75,4,9.298269
-0.75,1,9.30103
-0.25,2,9.306254
0.75,4,9.316327
-0.75,1,9.318853
0.75,1,9.321424
0.75,4,9.331387
1.75,3,9.338818
2.25,4,9.348794
-0.25,2,9.354807
0.75,4,9.365936
-0.75,1,9.371153
-0.75,4,9.38382
-0.75,1,9.38681
-0.25,2,9.392258
-1.75,5,9.404353
-0.75,10,9.428164
-0.25,2,9.433248
0.25,6,9.448316
2.25,7,9.465917
2.25,4,9.476068
-0.75,1,9.478987
-0.75,1,9.482538
-0.25,2,9.48854
0.25,3,9.499416
1.75,6,9.514279
-0.25,2,9.521882
-0.75,1,9.527142
-0.25,2,9.532785
-0.25,2,9.53867
-0.75,1,9.541579
-4.25,6,9.557201
-0.75,1,9.560036
-8.25,10,9.585083
-0.75,1,9.588122
0.25,3,9.595948
-0.75,1,9.598669
-0.75,1,9.601299
2.75,8,9.62278
1.25,5,9.635575
0.75,4,9.645196
-3.25,5,9.657302
-2.25,10,9.680785
-0.25,2,9.686423
0.75,1,9.689192
-1.75,5,9.703684
0.75,4,9.713983
-0.75,1,9.716959
-1.75,5,9.732296
1.25,5,9.745081
2.75,8,9.764652
-0.25,5,9.777067
-2.25,4,9.787392
-1.25,3,9.794907
-0.75,1,9.797996
-0.25,2,9.803341
0.25,9,9.825339
-0.75,1,9.828099
-5.25,7,9.844404
-0.25,5,9.856265
-0.75,1,9.85897
-0.75,1,9.861572
-0.25,2,9.866403
-0.75,1,9.868961
-0.75,1,9.871614
-0.25,2,9.877124
0.75,4,9.886873
0.75,7,9.904008
-0.25,2,9.908984
-0.25,2,9.914133
1.25,8,9.934991
-1.25,3,9.942537
-0.25,2,9.94755
3.75,7,9.96592
0.75,1,9.968853
1.25,5,9.982477
0.25,3,9.990042
0.75,1,9.992924
-0.75,1,9.995646
1.25,5,10.008624
-6.25,8,10.028774
-0.75,1,10.031644
0.25,3,10.040254
0.25,3,10.048089
-0.25,2,10.053444
-0.75,1,10.0562
0.75,1,10.05873
0.75,4,10.068423
-0.75,4,10.078019
1.75,3,10.085579
0.75,1,10.088348
0.75,4,10.098417
-0.75,1,10.101272
0.25,3,10.10977
-0.75,1,10.112545
-0.25,2,10.117822
-0.25,2,10.123418
-1.25,3,10.131328
-8.25,10,10.158337
-1.25,3,10.16627
1.25,17,10.210626
1.25,3,10.219136
-0.25,2,10.224876
-1.25,3,10.234211
-0.25,2,10.239235
0.75,4,10.589854
-0.25,2,10.595829
3.75,10,10.621325
-0.25,2,10.626844
0.75,4,10.638164
0.25,3,10.646278
-2.25,4,10.656942
0.75,1,10.659858
0.75,1,10.662774
-0.75,1,10.665722
-1.25,3,10.67357
1.25,5,10.687122
-1.25,3,10.696632
-0.75,1,10.70101
0.75,3,10.709673
-0.25,2,10.71529
-0.75,1,10.718232
0.25,3,10.726315
0.75,1,10.729239
-0.25,2,10.734905
-0.25,8,10.756161
0.75,1,10.759172
-0.75,1,10.762084
-0.75,1,10.764991
-0.25,2,10.770483
-0.25,2,10.776484
1.75,6,10.792681
1.25,5,10.806716
-0.75,1,10.8097
0.75,1,10.812499
-0.75,1,10.815311
0.75,1,10.818137
-0.25,2,10.823847
-0.25,2,10.830824
-0.75,1,10.833728
-0.25,2,10.839141
-0.25,2,10.844441
-0.25,2,10.849658
0.75,1,10.852501
-0.25,2,10.857828
-0.25,2,10.862938
-0.25,2,10.86881
2.25,4,10.879082
-0.25,2,10.884377
-0.25,2,10.889704
-0.75,1,10.892664
-2.25,4,10.902848
1.25,5,10.915589
-0.25,2,10.921224
-2.75,3,10.930131
-7.25,9,10.954003
1.25,5,10.966873
0.75,4,10.977257
0.25,3,10.985288
0.25,9,11.009619
-0.25,2,11.015149
-0.75,1,11.018131
-0.75,1,11.020947
-1.25,3,11.029206
-0.25,2,11.035517
-0.75,1,11.041719
0.75,1,11.045334
-0.25,2,11.051253
0.25,3,11.059731
0.75,1,11.06288
1.75,3,11.070796
3.75,7,11.089297
0.75,4,11.099693
-0.25,2,11.105346
-0.75,1,11.108712
-0.75,1,11.112097
-0.75,1,11.115169
-0.25,2,11.121198
0.25,3,11.129979
-0.75,1,11.133238
-0.75,1,11.136106
0.75,1,11.139148
-0.75,1,11.142046
0.75,1,11.145033
2.25,7,11.163899
-1.25,3,11.171187
0.75,4,11.181141
0.25,3,11.188673
-0.75,1,11.191382
-0.25,2,11.196437
3.75,10,11.22059
3.75,10,11.244324
-0.25,5,11.257012
0.75,4,11.267431
-0.75,1,11.270327
-0.25,2,11.276115
-0.25,2,11.281937
-0.75,1,11.286491
0.25,3,11.295543
1.75,12,11.325119
-0.25,2,11.330166
-0.25,2,11.335408
0.75,1,11.338181
-0.25,2,11.343308
-0.75,1,11.345938
4.25,8,11.367188
-0.25,2,11.373035
1.25,4,11.384386
-0.75,1,11.387288
-5.25,7,11.404417
-0.25,2,11.409479
-2.25,4,11.419422
-0.75,1,11.42214
1.75,6,11.438248
-1.25,3,11.44746
-1.25,3,11.455449
-0.75,1,11.458076
-0.75,1,11.46092
2.25,4,11.471427
-0.75,1,11.474291
-1.25,3,11.482063
-0.25,5,11.494795
-0.75,1,11.497381
3.25,6,11.511397
0.25,3,11.519147
0.75,1,11.521723
1.75,6,11.536939
-2.75,3,11.544719
-0.75,1,11.547408
1.25,5,11.559574
-0.25,2,11.564752
-0.25,2,11.569713
-0.25,2,11.574626
-0.25,2,11.579938
0.75,4,11.590429
1.75,3,11.598145
-0.25,2,11.603322
-0.25,2,11.60867
0.75,1,11.611354
-0.75,1,11.614105
0.25,3,11.621495
-0.75,1,11.624109
-0.25,2,11.629083
1.75,6,11.644578
0.75,4,11.654333
-0.75,4,11.6639
-0.75,1,11.666885
0.25,3,11.6741
-0.75,1,11.676667
-0.25,2,11.681573
-0.25,2,11.686602
0.25,3,11.693681
-0.75,1,11.696343
1.75,6,11.711352
-0.75,1,11.714593
-0.25,2,11.720237
0.25,3,11.727853
-0.75,1,11.730684
-0.25,2,11.735548
1.25,5,11.747735
-0.25,2,11.752846
-0.75,1,11.755302
-0.25,2,11.760659
0.75,1,11.763443
-0.75,1,11.766164
-0.25,2,11.771262
-0.75,1,11.773983
-0.75,1,11.776583
-0.75,1,11.779205
0.75,4,11.789171
1.25,5,11.802785
0.25,3,11.81046
-0.25,2,11.81564
0.75,1,11.818433
0.25,3,11.826168
-0.75,1,11.828642
-0.25,2,11.833534
0.25,3,11.840511
-0.75,1,11.843008
0.75,1,11.845664
-0.25,2,11.850321
-0.25,2,11.855201
1.75,3,11.862497
0.25,3,11.869681
3.25,6,11.884869
3.25,9,11.908768
-0.75,1,11.911484
0.75,1,11.914129
2.25,7,11.931297
1.25,5,12.259081
-0.25,2,12.264985
-0.25,2,12.270775
0.75,4,12.288656
-0.75,1,12.291831
-0.25,2,12.297199
4.75,9,12.320036
-0.25,2,12.325257
0.75,1,12.327888
0.25,3,12.33534
-0.25,2,12.3406
0.25,3,12.348371
-0.25,2,12.353616
-0.25,2,12.358983
3.75,10,12.384269
1.75,6,12.399485
0.75,1,12.402293
-0.75,1,12.405308
-0.25,2,12.410898
3.25,6,12.425727
-0.25,2,12.43096
-0.25,2,12.436151
-0.75,1,12.438962
0.75,1,12.441754
-0.75,1,12.444301
0.75,1,12.447156
0.75,4,12.456981
2.75,8,12.475723
-1.75,2,12.480994
0.25,3,12.489313
1.75,6,12.507183
0.25,3,12.515162
0.75,1,12.517842
1.75,3,12.525848
-0.25,2,12.53143
0.75,1,12.535282
-0.75,1,12.540267
-0.75,1,12.543641
-0.25,2,12.549007
-0.75,1,12.551904
0.75,1,12.554551
-0.25,2,12.559861
-0.75,1,12.562787
-0.25,2,12.568355
0.75,4,12.578464
-0.25,2,12.583984
-0.25,2,12.589348
1.25,5,12.602484
-0.25,2,12.607668
-0.75,1,12.610391
-0.75,1,12.613196
-0.75,1,12.616016
2.75,8,12.636335
-0.25,2,12.641781
-0.75,1,12.64503
2.25,7,12.663963
-0.25,2,12.669226
-0.75,1,12.672084
-0.25,2,12.678231
-0.25,2,12.685094
-0.75,1,12.688596
-2.25,4,12.70038
-2.25,7,12.723542
-0.75,1,12.726844
0.25,3,12.735923
0.25,3,12.74614
-0.25,2,12.752612
-6.25,11,12.793994
-0.75,1,12.797903
-0.75,1,12.801365
-2.25,4,12.814558
1.75,6,12.834426
0.75,4,12.852653
0.75,1,12.856369
-0.25,2,12.865502
-0.75,1,12.870499
1.25,5,12.886246
4.25,17,12.936855
-0.75,1,12.940888
-0.25,2,12.94748
-4.25,6,12.964157
-0.75,1,12.967758
-0.75,1,12.971342
0.25,3,12.980306
0.25,3,12.988777
1.75,6,13.007257
-0.75,1,13.010968
-0.25,2,13.016882
4.75,12,13.052777
1.25,5,13.068485
-0.25,2,13.074351
-0.75,1,13.078016
1.25,5,13.092895
0.75,4,13.104045
1.25,5,13.118339
0.75,4,13.130015
-3.25,5,13.143089
-0.25,2,13.148365
0.75,3,13.156689
-0.25,2,13.162276
-0.75,1,13.165471
-0.75,4,13.176623
0.75,1,13.179752
0.75,1,13.182538
3.25,6,13.198107
-0.75,1,13.20117
0.25,3,13.208548
-0.25,2,13.213889
-0.25,2,13.219113
-4.25,6,13.234326
-0.25,2,13.239719
0.75,4,13.249665
-0.75,1,13.252364
1.75,4,13.264238
-0.75,1,13.268959
1.25,5,13.286183
1.75,6,13.301919
0.75,1,13.304776
0.75,1,13.30753
-0.75,1,13.31018
0.75,1,13.313056
-0.75,1,13.315933
-0.25,2,13.321517
1.25,5,13.334306
-0.25,2,13.339811
-0.75,1,13.342589
2.25,7,13.361012
2.75,8,13.383363
0.75,4,13.395276
-0.25,3,13.404644
1.75,6,13.424357
0.75,1,13.42789
0.25,3,13.439506
-0.75,1,13.443143
2.75,8,13.470182
1.75,6,13.490349
-0.75,1,13.493843
0.75,1,13.497324
-0.75,1,13.500573
0.25,3,13.510701
-2.75,3,13.520589
0.75,4,13.532469
2.25,7,13.551028
0.25,3,13.560328
-0.75,1,13.563271
2.25,7,13.581723
0.25,3,13.591447
1.75,6,13.609902
0.75,1,13.613561
-0.75,1,13.616869
1.25,5,13.631345
-0.75,1,13.634993
-0.75,1,13.638244
1.25,5,13.652986
-1.25,3,13.661868
-0.75,1,13.66524
-0.25,2,13.671388
-0.75,1,13.674176
0.25,3,13.681797
0.75,4,13.692413
3.75,10,13.720662
0.75,1,13.724262
0.75,1,13.727494
-1.25,3,13.738325
-0.75,1,13.741699
-0.75,1,13.745474
-0.25,2,13.752342
-0.75,1,13.756042
-0.25,2,13.763432
-0.75,1,13.766922
-0.75,1,13.770457
-0.25,2,14.123188
1.25,5,14.136537
0.25,3,14.144621
-0.75,1,14.147671
-0.75,1,14.15062
0.75,4,14.16093
-0.75,1,14.164182
0.75,1,14.16719
0.25,3,14.177006
-0.75,1,14.180045
-0.25,2,14.18582
1.75,3,14.194025
-0.75,4,14.204581
0.75,4,14.214944
1.75,6,14.229954
3.25,6,14.245038
1.75,6,14.25966
1.75,3,14.267895
0.75,1,14.270731
-0.75,1,14.273501
0.75,1,14.27679
0.25,3,14.286368
-1.25,3,14.295314
0.75,1,14.298364
-0.75,1,14.301396
-0.75,1,14.304379
